#host_mono_ns,seq,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w
33340636843321,66175,-0.184203461,-0.206072658,-1.41135871,-0.00101600913,-0.855113089,0.0097047789,-0.518349767
33340653528529,66191,-0.184205741,-0.206071988,-1.41134834,-0.0010228107,-0.855114222,0.00970724411,-0.51834774
33340670175144,66209,-0.184215933,-0.206056654,-1.41135657,-0.00102431129,-0.855113029,0.00969983917,-0.518349886
33340686852644,66225,-0.184224486,-0.206043333,-1.41136622,-0.00102192804,-0.85511297,0.00969778467,-0.518350065
33340703506342,66241,-0.18422693,-0.206034467,-1.41137385,-0.00102309859,-0.85511297,0.00970130973,-0.518349886
33340720498998,66259,-0.184224308,-0.206025496,-1.411412,-0.00103549846,-0.855116844,0.00970312022,-0.518343568
33340736852748,66275,-0.184228271,-0.206019387,-1.41142106,-0.00103800942,-0.855116725,0.00970496424,-0.518343747
33340753511759,66291,-0.184235305,-0.206020072,-1.41143143,-0.0010340279,-0.855117679,0.00971462857,-0.518341959
33340770176029,66307,-0.184245512,-0.206020787,-1.41143906,-0.0010303522,-0.855118096,0.00971848331,-0.518341184
33340786840456,66325,-0.184241742,-0.206034437,-1.41145039,-0.0010410886,-0.855119765,0.0097164195,-0.518338382
33340803509936,66341,-0.184239134,-0.206041887,-1.41145933,-0.00104024576,-0.855118454,0.00971766561,-0.518340588
33340820184623,66358,-0.184254184,-0.206035003,-1.41145718,-0.00102959666,-0.855116606,0.00971791521,-0.518343627
33340836895144,66374,-0.184268057,-0.206030011,-1.41148186,-0.00102583785,-0.855115533,0.00972297601,-0.518345416
33340853623790,66390,-0.184281811,-0.206025824,-1.4115001,-0.00102993182,-0.85511595,0.00972166657,-0.51834476
33340870177019,66407,-0.184277713,-0.206035674,-1.41150165,-0.00103560789,-0.855113029,0.009718908,-0.518349528
33340886877123,66424,-0.184272736,-0.206045926,-1.41150475,-0.00103084906,-0.855108261,0.009717579,-0.518357396
33340903517436,66440,-0.184271187,-0.206046268,-1.41151893,-0.00103254756,-0.8551085,0.0097144749,-0.518357098
33340920248998,66457,-0.184260979,-0.206045359,-1.41154766,-0.00103835424,-0.855110407,0.00971345976,-0.518353939
33340936905300,66473,-0.184261262,-0.206044585,-1.4115603,-0.00104669121,-0.8551144,0.00971374754,-0.518347383
33340953509154,66490,-0.184268117,-0.206035495,-1.41156161,-0.00104234705,-0.855115533,0.00971159246,-0.518345594
33340970179883,66507,-0.18427822,-0.206030503,-1.4115628,-0.00104416511,-0.855116367,0.00971276406,-0.518344104
33340986845300,66523,-0.184273511,-0.206045583,-1.41156912,-0.00104725489,-0.855118036,0.0097123431,-0.518341362
33341003536029,66539,-0.184263498,-0.206062421,-1.41157591,-0.00104804756,-0.855119705,0.00970642827,-0.51833874
33341020234571,66556,-0.184268489,-0.20606482,-1.41157913,-0.00103969767,-0.855118394,0.00971061736,-0.518340886
33341036851133,66573,-0.184273079,-0.206065387,-1.41158402,-0.001046121,-0.855121672,0.00971775316,-0.518335342
33341053515665,66589,-0.184281886,-0.206067577,-1.41158688,-0.00105484179,-0.85512358,0.00971008092,-0.518332243
33341070184102,66605,-0.184282035,-0.206073821,-1.41158926,-0.00105838641,-0.855125189,0.00971007999,-0.518329501
33341086843529,66623,-0.184276417,-0.20608069,-1.41159284,-0.00105656148,-0.855121076,0.00971880741,-0.518336236
33341103510873,66639,-0.184283569,-0.206088349,-1.41159964,-0.00105318136,-0.855120659,0.00972076785,-0.518336833
33341120421915,66656,-0.184291899,-0.206097633,-1.41161895,-0.00105626264,-0.855123758,0.00971151516,-0.518331885
33341136844675,66672,-0.184298396,-0.20610556,-1.41163564,-0.00105716335,-0.855125666,0.00971052796,-0.518328846
33341153514623,66689,-0.184296191,-0.206115529,-1.41165018,-0.00105300068,-0.855128407,0.00971469656,-0.518324196
33341170182279,66705,-0.184295446,-0.206124246,-1.41166055,-0.0010486017,-0.85512948,0.00971863326,-0.518322408
33341186858321,66722,-0.184287995,-0.20613414,-1.41166019,-0.00105515029,-0.855128825,0.00971637852,-0.518323481
33341203510925,66738,-0.184277445,-0.206141859,-1.41166317,-0.00106112694,-0.855129898,0.00971534755,-0.518321693
