#timestamp [ns],w_x,w_y,w_z,a_x,a_y,a_z
163165327000,0.052197953,0.013848437,0.011717908,-9.844957227,-0.292092603,0.596156213
163166333000,0.052197953,0.013848437,0.011717908,-9.849745630,-0.275333191,0.598550415
163167339000,0.053263218,0.013848437,0.011717908,-9.842563025,-0.268150586,0.593762012
163168345000,0.053263218,0.014913701,0.011717908,-9.835380420,-0.284909998,0.574608398
163169352000,0.053263218,0.013848437,0.012783172,-9.856928235,-0.299275208,0.572214197
163170358000,0.054328482,0.012783172,0.012783172,-9.856928235,-0.294486804,0.586579407
163171364000,0.053263218,0.011717908,0.011717908,-9.835380420,-0.270544788,0.603338818
163172370000,0.052197953,0.011717908,0.010652644,-9.828197815,-0.280121594,0.600944617
163173376000,0.052197953,0.010652644,0.009587380,-9.828197815,-0.280121594,0.608127222
163174382000,0.053263218,0.010652644,0.009587380,-9.847351428,-0.280121594,0.598550415
163175388000,0.052197953,0.010652644,0.009587380,-9.868899243,-0.263362183,0.579396802
163176394000,0.052197953,0.011717908,0.010652644,-9.861716638,-0.268150586,0.588973608
163177400000,0.052197953,0.011717908,0.011717908,-9.878476050,-0.306457812,0.596156213
163178406000,0.052197953,0.010652644,0.011717908,-9.878476050,-0.316034619,0.600944617
163179412000,0.052197953,0.010652644,0.011717908,-9.835380420,-0.299275208,0.605733020
163180419000,0.052197953,0.009587380,0.010652644,-9.823409412,-0.277727393,0.612915625
163181425000,0.051132689,0.010652644,0.009587380,-9.842563025,-0.277727393,0.617704028
163182431000,0.052197953,0.010652644,0.009587380,-9.849745630,-0.292092603,0.600944617
163183437000,0.052197953,0.010652644,0.011717908,-9.847351428,-0.289698401,0.572214197
163184443000,0.052197953,0.009587380,0.011717908,-9.847351428,-0.292092603,0.577002600
163185449000,0.053263218,0.009587380,0.010652644,-9.832986218,-0.287304199,0.584185205
163186455000,0.054328482,0.009587380,0.010652644,-9.835380420,-0.272938989,0.593762012
163187461000,0.053263218,0.010652644,0.009587380,-9.849745630,-0.258573779,0.598550415
163188467000,0.051132689,0.010652644,0.008522115,-9.842563025,-0.277727393,0.593762012
163189473000,0.050067424,0.009587380,0.008522115,-9.844957227,-0.287304199,0.600944617
163190480000,0.051132689,0.009587380,0.008522115,-9.842563025,-0.301669409,0.586579407
163191486000,0.052197953,0.010652644,0.008522115,-9.832986218,-0.306457812,0.574608398
163192492000,0.053263218,0.010652644,0.010652644,-9.840168823,-0.275333191,0.577002600
163193498000,0.054328482,0.008522115,0.010652644,-9.864110840,-0.268150586,0.562637390
163194504000,0.053263218,0.007456851,0.010652644,-9.873687646,-0.299275208,0.572214197
163195510000,0.053263218,0.007456851,0.009587380,-9.861716638,-0.296881006,0.591367810
163196516000,0.052197953,0.007456851,0.008522115,-9.861716638,-0.265756384,0.600944617
163197522000,0.053263218,0.007456851,0.007456851,-9.866505042,-0.263362183,0.603338818
163198528000,0.053263218,0.008522115,0.007456851,-9.861716638,-0.258573779,0.584185205
163199534000,0.054328482,0.008522115,0.007456851,-9.842563025,-0.280121594,0.588973608
163200540000,0.053263218,0.009587380,0.008522115,-9.835380420,-0.284909998,0.596156213
163201547000,0.053263218,0.009587380,0.008522115,-9.840168823,-0.284909998,0.586579407
163202553000,0.054328482,0.009587380,0.009587380,-9.849745630,-0.306457812,0.598550415
163203559000,0.055393747,0.008522115,0.009587380,-9.873687646,-0.282515796,0.615309827
163204565000,0.054328482,0.007456851,0.008522115,-9.854534033,-0.265756384,0.596156213
163205571000,0.054328482,0.009587380,0.008522115,-9.828197815,-0.280121594,0.579396802
163206577000,0.054328482,0.009587380,0.009587380,-9.849745630,-0.277727393,0.579396802
163207583000,0.055393747,0.008522115,0.009587380,-9.864110840,-0.282515796,0.593762012
163208589000,0.055393747,0.007456851,0.008522115,-9.854534033,-0.292092603,0.610521423
163209595000,0.054328482,0.007456851,0.007456851,-9.856928235,-0.287304199,0.603338818
163210601000,0.053263218,0.007456851,0.007456851,-9.859322437,-0.282515796,0.598550415
163211607000,0.053263218,0.007456851,0.007456851,-9.866505042,-0.265756384,0.608127222
163212614000,0.053263218,0.007456851,0.007456851,-9.852139832,-0.270544788,0.605733020
163213620000,0.054328482,0.007456851,0.008522115,-9.825803613,-0.292092603,0.605733020
163214626000,0.055393747,0.008522115,0.008522115,-9.825803613,-0.294486804,0.603338818
163215632000,0.055393747,0.008522115,0.008522115,-9.852139832,-0.272938989,0.586579407
163216638000,0.054328482,0.008522115,0.008522115,-9.878476050,-0.275333191,0.584185205
163217644000,0.052197953,0.008522115,0.007456851,-9.859322437,-0.284909998,0.586579407
163218650000,0.051132689,0.009587380,0.007456851,-9.830592017,-0.280121594,0.596156213
163219656000,0.052197953,0.010652644,0.006391586,-9.832986218,-0.287304199,0.596156213
163220662000,0.053263218,0.009587380,0.007456851,-9.818621008,-0.280121594,0.596156213
163221668000,0.054328482,0.009587380,0.007456851,-9.818621008,-0.280121594,0.598550415
163222674000,0.053263218,0.009587380,0.006391586,-9.837774622,-0.282515796,0.598550415
163223681000,0.052197953,0.009587380,0.005326322,-9.818621008,-0.282515796,0.598550415
163224687000,0.050067424,0.009587380,0.005326322,-9.830592017,-0.284909998,0.603338818
163225693000,0.051132689,0.010652644,0.006391586,-9.849745630,-0.306457812,0.610521423
163226699000,0.053263218,0.010652644,0.007456851,-9.856928235,-0.304063611,0.605733020
163227705000,0.053263218,0.011717908,0.008522115,-9.856928235,-0.268150586,0.596156213
163228711000,0.052197953,0.011717908,0.008522115,-9.847351428,-0.287304199,0.574608398
163229717000,0.052197953,0.012783172,0.008522115,-9.832986218,-0.311246216,0.572214197
163230723000,0.052197953,0.012783172,0.008522115,-9.818621008,-0.294486804,0.586579407
163231729000,0.052197953,0.012783172,0.009587380,-9.806650000,-0.292092603,0.591367810
163232735000,0.052197953,0.011717908,0.009587380,-9.804255798,-0.287304199,0.608127222
163233741000,0.051132689,0.011717908,0.007456851,-9.809044202,-0.284909998,0.615309827
163234748000,0.052197953,0.012783172,0.007456851,-9.806650000,-0.280121594,0.608127222
163235754000,0.054328482,0.012783172,0.008522115,-9.809044202,-0.299275208,0.600944617
163236760000,0.053263218,0.012783172,0.008522115,-9.823409412,-0.316034619,0.591367810
163237766000,0.053263218,0.013848437,0.008522115,-9.825803613,-0.289698401,0.596156213
163238772000,0.052197953,0.013848437,0.008522115,-9.842563025,-0.270544788,0.591367810
163239778000,0.053263218,0.013848437,0.008522115,-9.844957227,-0.270544788,0.593762012
163240784000,0.054328482,0.013848437,0.009587380,-9.830592017,-0.277727393,0.593762012
163241790000,0.055393747,0.013848437,0.009587380,-9.835380420,-0.294486804,0.598550415
163242796000,0.054328482,0.014913701,0.010652644,-9.837774622,-0.289698401,0.612915625
163243802000,0.052197953,0.014913701,0.010652644,-9.825803613,-0.280121594,0.608127222
163244808000,0.051132689,0.013848437,0.010652644,-9.823409412,-0.292092603,0.600944617
163245815000,0.051132689,0.012783172,0.011717908,-9.832986218,-0.289698401,0.593762012
163246821000,0.052197953,0.013848437,0.011717908,-9.818621008,-0.270544788,0.600944617
163247827000,0.053263218,0.014913701,0.011717908,-9.823409412,-0.263362183,0.598550415
163248833000,0.053263218,0.014913701,0.012783172,-9.837774622,-0.282515796,0.588973608
163249839000,0.053263218,0.014913701,0.010652644,-9.837774622,-0.287304199,0.586579407
163250845000,0.053263218,0.014913701,0.009587380,-9.830592017,-0.260967981,0.584185205
163251851000,0.053263218,0.013848437,0.010652644,-9.837774622,-0.277727393,0.593762012
163252857000,0.052197953,0.013848437,0.011717908,-9.832986218,-0.299275208,0.603338818
163253863000,0.051132689,0.013848437,0.011717908,-9.823409412,-0.296881006,0.591367810
163254869000,0.051132689,0.013848437,0.012783172,-9.847351428,-0.301669409,0.586579407
163255875000,0.053263218,0.013848437,0.012783172,-9.849745630,-0.304063611,0.579396802
163256882000,0.054328482,0.013848437,0.013848437,-9.849745630,-0.289698401,0.574608398
163257888000,0.053263218,0.012783172,0.012783172,-9.873687646,-0.277727393,0.579396802
163258894000,0.052197953,0.013848437,0.011717908,-9.895235461,-0.294486804,0.584185205
