#seq,cam,ts_ns,file
2512,2,173108416360000,c2_002512.gray
2518,0,173108430681000,c0_002518.gray
2518,2,173108430697000,c2_002518.gray
2526,0,173108449676000,c0_002526.gray
2526,2,173108449689000,c2_002526.gray
2532,0,173108464016000,c0_002532.gray
2532,2,173108464032000,c2_002532.gray
2540,0,173108483015000,c0_002540.gray
2540,2,173108483031000,c2_002540.gray
2546,0,173108497349000,c0_002546.gray
2546,2,173108497365000,c2_002546.gray
2554,0,173108516343000,c0_002554.gray
2554,2,173108516357000,c2_002554.gray
2560,0,173108530680000,c0_002560.gray
2560,2,173108530695000,c2_002560.gray
2568,0,173108549675000,c0_002568.gray
2568,2,173108549689000,c2_002568.gray
2574,0,173108564012000,c0_002574.gray
2574,2,173108564027000,c2_002574.gray
2582,0,173108583012000,c0_002582.gray
2582,2,173108583028000,c2_002582.gray
2588,0,173108597348000,c0_002588.gray
2588,2,173108597366000,c2_002588.gray
2596,0,173108616350000,c0_002596.gray
2596,2,173108616375000,c2_002596.gray
2599,0,173108630699000,c0_002599.gray
2599,2,173108630738000,c2_002599.gray
2603,0,173108649689000,c0_002603.gray
2603,2,173108649721000,c2_002603.gray
2606,0,173108664015000,c0_002606.gray
2606,2,173108664036000,c2_002606.gray
2614,0,173108683014000,c0_002614.gray
2614,2,173108683025000,c2_002614.gray
2620,0,173108697346000,c0_002620.gray
2620,2,173108697361000,c2_002620.gray
2628,0,173108716344000,c0_002628.gray
2628,2,173108716359000,c2_002628.gray
2634,0,173108730679000,c0_002634.gray
2634,2,173108730689000,c2_002634.gray
2642,0,173108749673000,c0_002642.gray
2642,2,173108749683000,c2_002642.gray
2648,0,173108764016000,c0_002648.gray
2648,2,173108764026000,c2_002648.gray
2656,0,173108783012000,c0_002656.gray
2656,2,173108783028000,c2_002656.gray
2662,0,173108797348000,c0_002662.gray
2662,2,173108797364000,c2_002662.gray
2670,0,173108816347000,c0_002670.gray
2670,2,173108816365000,c2_002670.gray
2676,0,173108830681000,c0_002676.gray
2676,2,173108830698000,c2_002676.gray
2684,0,173108849684000,c0_002684.gray
2684,2,173108849706000,c2_002684.gray
2687,0,173108864034000,c0_002687.gray
2687,2,173108864074000,c2_002687.gray
2690,0,173108883032000,c0_002690.gray
2690,2,173108883073000,c2_002690.gray
2692,0,173108897365000,c0_002692.gray
2692,2,173108897395000,c2_002692.gray
2697,0,173108916364000,c0_002697.gray
2697,2,173108916401000,c2_002697.gray
2699,0,173108930707000,c0_002699.gray
2699,2,173108930746000,c2_002699.gray
2703,0,173108949694000,c0_002703.gray
2703,2,173108949734000,c2_002703.gray
2705,2,173108964082000,c2_002705.gray
2706,0,173108964053000,c0_002706.gray
2709,2,173108983069000,c2_002709.gray
2710,0,173108983040000,c0_002710.gray
2712,0,173108997368000,c0_002712.gray
2712,2,173108997409000,c2_002712.gray
2716,0,173109016363000,c0_002716.gray
2716,2,173109016402000,c2_002716.gray
2718,0,173109030696000,c0_002718.gray
2718,2,173109030726000,c2_002718.gray
2722,0,173109049693000,c0_002722.gray
2722,2,173109049730000,c2_002722.gray
2725,0,173109064028000,c0_002725.gray
2725,2,173109064064000,c2_002725.gray
2729,0,173109083030000,c0_002729.gray
2729,2,173109083067000,c2_002729.gray
2731,0,173109097365000,c0_002731.gray
2731,2,173109097402000,c2_002731.gray
2735,0,173109116360000,c0_002735.gray
2735,2,173109116394000,c2_002735.gray
2738,0,173109130697000,c0_002738.gray
2738,2,173109130731000,c2_002738.gray
2742,0,173109149693000,c0_002742.gray
2742,2,173109149731000,c2_002742.gray
2744,0,173109164031000,c0_002744.gray
2744,2,173109164065000,c2_002744.gray
2749,0,173109183028000,c0_002749.gray
2749,2,173109183066000,c2_002749.gray
2751,0,173109197369000,c0_002751.gray
2751,2,173109197407000,c2_002751.gray
2758,0,173109216347000,c0_002758.gray
2758,2,173109216347000,c2_002758.gray
2764,0,173109230691000,c0_002764.gray
2764,2,173109230693000,c2_002764.gray
2770,0,173109249694000,c0_002770.gray
2770,2,173109249691000,c2_002770.gray
2772,0,173109264034000,c0_002772.gray
2772,2,173109264031000,c2_002772.gray
2776,0,173109283032000,c0_002776.gray
2776,2,173109283029000,c2_002776.gray
2779,0,173109297368000,c0_002779.gray
2779,2,173109297365000,c2_002779.gray
2783,0,173109316361000,c0_002783.gray
2783,2,173109316363000,c2_002783.gray
2785,0,173109330705000,c0_002785.gray
2785,2,173109330702000,c2_002785.gray
2790,0,173109349700000,c0_002790.gray
2790,2,173109349696000,c2_002790.gray
2792,0,173109364034000,c0_002792.gray
2792,2,173109364031000,c2_002792.gray
2796,0,173109383030000,c0_002796.gray
2796,2,173109383028000,c2_002796.gray
2798,0,173109397368000,c0_002798.gray
2798,2,173109397366000,c2_002798.gray
2803,0,173109416363000,c0_002803.gray
2803,2,173109416361000,c2_002803.gray
2805,0,173109430699000,c0_002805.gray
2805,2,173109430701000,c2_002805.gray
2809,0,173109449696000,c0_002809.gray
2809,2,173109449694000,c2_002809.gray
2812,0,173109464036000,c0_002812.gray
2812,2,173109464033000,c2_002812.gray
2816,0,173109483052000,c0_002816.gray
2816,2,173109483027000,c2_002816.gray
2819,0,173109497369000,c0_002819.gray
2819,2,173109497366000,c2_002819.gray
2822,0,173109516366000,c0_002822.gray
2822,2,173109516363000,c2_002822.gray
2824,2,173109530703000,c2_002824.gray
2825,0,173109530700000,c0_002825.gray
2829,0,173109549697000,c0_002829.gray
2829,2,173109549694000,c2_002829.gray
2831,0,173109564037000,c0_002831.gray
2831,2,173109564034000,c2_002831.gray
2836,0,173109583023000,c0_002836.gray
2836,2,173109583026000,c2_002836.gray
2838,0,173109597371000,c0_002838.gray
2838,2,173109597369000,c2_002838.gray
2842,0,173109616363000,c0_002842.gray
2842,2,173109616361000,c2_002842.gray
2845,0,173109630704000,c0_002845.gray
2845,2,173109630701000,c2_002845.gray
2849,0,173109649696000,c0_002849.gray
2849,2,173109649693000,c2_002849.gray
2851,0,173109664035000,c0_002851.gray
2851,2,173109664033000,c2_002851.gray
2856,0,173109683029000,c0_002856.gray
2856,2,173109683032000,c2_002856.gray
2858,0,173109697371000,c0_002858.gray
2858,2,173109697368000,c2_002858.gray
2862,0,173109716362000,c0_002862.gray
2862,2,173109716405000,c2_002862.gray
2865,0,173109730704000,c0_002865.gray
2865,2,173109730701000,c2_002865.gray
2867,0,173109749702000,c0_002867.gray
2867,2,173109749724000,c2_002867.gray
2869,0,173109764035000,c0_002869.gray
2869,2,173109764033000,c2_002869.gray
2874,0,173109783032000,c0_002874.gray
2874,2,173109783029000,c2_002874.gray
2876,0,173109797371000,c0_002876.gray
2876,2,173109797369000,c2_002876.gray
2880,0,173109816368000,c0_002880.gray
2880,2,173109816371000,c2_002880.gray
2882,0,173109830708000,c0_002882.gray
2882,2,173109830705000,c2_002882.gray
2886,0,173109849703000,c0_002886.gray
2886,2,173109849699000,c2_002886.gray
2888,0,173109864040000,c0_002888.gray
2888,2,173109864036000,c2_002888.gray
2893,0,173109883040000,c0_002893.gray
2893,2,173109883028000,c2_002893.gray
2895,0,173109897374000,c0_002895.gray
2895,2,173109897371000,c2_002895.gray
2899,0,173109916366000,c0_002899.gray
2899,2,173109916363000,c2_002899.gray
2901,0,173109930705000,c0_002901.gray
2901,2,173109930701000,c2_002901.gray
2905,0,173109949700000,c0_002905.gray
2905,2,173109949696000,c2_002905.gray
2908,0,173109964067000,c0_002908.gray
2908,2,173109964074000,c2_002908.gray
2912,0,173109983023000,c0_002912.gray
2912,2,173109983024000,c2_002912.gray
2917,0,173109997357000,c0_002917.gray
2917,2,173109997358000,c2_002917.gray
2925,0,173110016355000,c0_002925.gray
2925,2,173110016356000,c2_002925.gray
2929,0,173110030699000,c0_002929.gray
2929,2,173110030701000,c2_002929.gray
2933,0,173110049702000,c0_002933.gray
2933,2,173110049704000,c2_002933.gray
2935,0,173110064038000,c0_002935.gray
2935,2,173110064041000,c2_002935.gray
2939,0,173110083033000,c0_002939.gray
2939,2,173110083037000,c2_002939.gray
2941,0,173110097373000,c0_002941.gray
2941,2,173110097376000,c2_002941.gray
2945,0,173110116370000,c0_002945.gray
2945,2,173110116373000,c2_002945.gray
2947,0,173110130705000,c0_002947.gray
2947,2,173110130708000,c2_002947.gray
2951,0,173110149704000,c0_002951.gray
2951,2,173110149707000,c2_002951.gray
2953,0,173110164039000,c0_002953.gray
2953,2,173110164043000,c2_002953.gray
2957,0,173110183033000,c0_002957.gray
2957,2,173110183036000,c2_002957.gray
2959,0,173110197378000,c0_002959.gray
2959,2,173110197381000,c2_002959.gray
2963,0,173110216367000,c0_002963.gray
2963,2,173110216413000,c2_002963.gray
2965,0,173110230710000,c0_002965.gray
2965,2,173110230707000,c2_002965.gray
2969,0,173110249702000,c0_002969.gray
2969,2,173110249696000,c2_002969.gray
2971,0,173110264041000,c0_002971.gray
2971,2,173110264036000,c2_002971.gray
2975,2,173110283031000,c2_002975.gray
2976,0,173110283034000,c0_002976.gray
2978,0,173110297376000,c0_002978.gray
2978,2,173110297373000,c2_002978.gray
2982,0,173110316370000,c0_002982.gray
2982,2,173110316365000,c2_002982.gray
2984,0,173110330710000,c0_002984.gray
2984,2,173110330706000,c2_002984.gray
2989,0,173110349704000,c0_002989.gray
2989,2,173110349700000,c2_002989.gray
2991,0,173110364077000,c0_002991.gray
2991,2,173110364037000,c2_002991.gray
2996,0,173110383035000,c0_002996.gray
2996,2,173110383031000,c2_002996.gray
2998,0,173110397374000,c0_002998.gray
2998,2,173110397371000,c2_002998.gray
2999,0,173110416372000,c0_002999.gray
2999,2,173110416369000,c2_002999.gray
3003,0,173110430694000,c0_003003.gray
3003,2,173110430777000,c2_003003.gray
3010,0,173110449692000,c0_003010.gray
3010,2,173110449694000,c2_003010.gray
3016,0,173110464026000,c0_003016.gray
3016,2,173110464025000,c2_003016.gray
3024,0,173110483023000,c0_003024.gray
3024,2,173110483024000,c2_003024.gray
3030,0,173110497361000,c0_003030.gray
3030,2,173110497362000,c2_003030.gray
3038,0,173110516355000,c0_003038.gray
3038,2,173110516356000,c2_003038.gray
3044,0,173110530694000,c0_003044.gray
3044,2,173110530695000,c2_003044.gray
3052,0,173110549691000,c0_003052.gray
3052,2,173110549692000,c2_003052.gray
3058,0,173110564024000,c0_003058.gray
3058,2,173110564026000,c2_003058.gray
3066,0,173110583024000,c0_003066.gray
3066,2,173110583025000,c2_003066.gray
3072,0,173110597360000,c0_003072.gray
3072,2,173110597361000,c2_003072.gray
3079,0,173110616365000,c0_003079.gray
3079,2,173110616367000,c2_003079.gray
3082,0,173110630713000,c0_003082.gray
3082,2,173110630737000,c2_003082.gray
3086,0,173110649711000,c0_003086.gray
3086,2,173110649700000,c2_003086.gray
3089,0,173110664058000,c0_003089.gray
3089,2,173110664040000,c2_003089.gray
3093,0,173110683038000,c0_003093.gray
3093,2,173110683041000,c2_003093.gray
3095,0,173110697374000,c0_003095.gray
3095,2,173110697739000,c2_003095.gray
3099,0,173110716365000,c0_003099.gray
3099,2,173110716762000,c2_003099.gray
3102,0,173110730713000,c0_003102.gray
3102,2,173110730834000,c2_003102.gray
3106,0,173110749703000,c0_003106.gray
3106,2,173110749700000,c2_003106.gray
3108,0,173110764039000,c0_003108.gray
3108,2,173110764036000,c2_003108.gray
3113,0,173110783037000,c0_003113.gray
3113,2,173110783034000,c2_003113.gray
3115,0,173110797374000,c0_003115.gray
3115,2,173110797376000,c2_003115.gray
3119,0,173110816376000,c0_003119.gray
3119,2,173110816371000,c2_003119.gray
3121,0,173110830713000,c0_003121.gray
3121,2,173110830715000,c2_003121.gray
3125,0,173110849702000,c0_003125.gray
3125,2,173110849704000,c2_003125.gray
3128,0,173110864044000,c0_003128.gray
3128,2,173110864040000,c2_003128.gray
3132,0,173110883038000,c0_003132.gray
3132,2,173110883035000,c2_003132.gray
3134,0,173110897377000,c0_003134.gray
3134,2,173110897374000,c2_003134.gray
3138,0,173110916366000,c0_003138.gray
3138,2,173110916368000,c2_003138.gray
3140,0,173110930711000,c0_003140.gray
3140,2,173110930708000,c2_003140.gray
3145,0,173110949706000,c0_003145.gray
3145,2,173110949703000,c2_003145.gray
3147,0,173110964047000,c0_003147.gray
3147,2,173110964044000,c2_003147.gray
3152,0,173110983039000,c0_003152.gray
3152,2,173110983035000,c2_003152.gray
3154,0,173110997396000,c0_003154.gray
3154,2,173110997380000,c2_003154.gray
3158,0,173111016374000,c0_003158.gray
3158,2,173111016383000,c2_003158.gray
3160,0,173111030706000,c0_003160.gray
3160,2,173111030710000,c2_003160.gray
3164,0,173111049704000,c0_003164.gray
3164,2,173111049707000,c2_003164.gray
3167,0,173111064048000,c0_003167.gray
3167,2,173111064046000,c2_003167.gray
3171,0,173111083042000,c0_003171.gray
3171,2,173111083039000,c2_003171.gray
3173,0,173111097403000,c0_003173.gray
3173,2,173111097380000,c2_003173.gray
3177,0,173111116374000,c0_003177.gray
3177,2,173111116378000,c2_003177.gray
3179,0,173111130715000,c0_003179.gray
3179,2,173111130713000,c2_003179.gray
3183,0,173111149705000,c0_003183.gray
3183,2,173111149710000,c2_003183.gray
3185,0,173111164047000,c0_003185.gray
3185,2,173111164050000,c2_003185.gray
3189,0,173111183039000,c0_003189.gray
3189,2,173111183046000,c2_003189.gray
3191,0,173111197381000,c0_003191.gray
3191,2,173111197384000,c2_003191.gray
3195,0,173111216375000,c0_003195.gray
3195,2,173111216378000,c2_003195.gray
3197,0,173111230714000,c0_003197.gray
3197,2,173111230717000,c2_003197.gray
3201,0,173111249707000,c0_003201.gray
3201,2,173111249711000,c2_003201.gray
3203,0,173111264050000,c0_003203.gray
3203,2,173111264053000,c2_003203.gray
3207,0,173111283041000,c0_003207.gray
3207,2,173111283044000,c2_003207.gray
3209,0,173111297384000,c0_003209.gray
3209,2,173111297382000,c2_003209.gray
3213,0,173111316376000,c0_003213.gray
3213,2,173111316378000,c2_003213.gray
3215,0,173111330716000,c0_003215.gray
3215,2,173111330713000,c2_003215.gray
3219,0,173111349709000,c0_003219.gray
3219,2,173111349706000,c2_003219.gray
3221,0,173111364047000,c0_003221.gray
3221,2,173111364044000,c2_003221.gray
3225,2,173111383037000,c2_003225.gray
3226,0,173111383040000,c0_003226.gray
3228,0,173111397381000,c0_003228.gray
3228,2,173111397377000,c2_003228.gray
3232,0,173111416377000,c0_003232.gray
3232,2,173111416373000,c2_003232.gray
3234,0,173111430714000,c0_003234.gray
3234,2,173111430711000,c2_003234.gray
3239,0,173111449709000,c0_003239.gray
3239,2,173111449704000,c2_003239.gray
3241,0,173111464048000,c0_003241.gray
3241,2,173111464045000,c2_003241.gray
3246,0,173111483043000,c0_003246.gray
3246,2,173111483038000,c2_003246.gray
3248,0,173111497382000,c0_003248.gray
3248,2,173111497379000,c2_003248.gray
3252,0,173111516377000,c0_003252.gray
3252,2,173111516374000,c2_003252.gray
3254,0,173111530747000,c0_003254.gray
3254,2,173111530711000,c2_003254.gray
3258,0,173111549711000,c0_003258.gray
3258,2,173111549708000,c2_003258.gray
3260,0,173111564050000,c0_003260.gray
3260,2,173111564047000,c2_003260.gray
3264,0,173111583044000,c0_003264.gray
3264,2,173111583041000,c2_003264.gray
3266,0,173111597385000,c0_003266.gray
3266,2,173111597382000,c2_003266.gray
3271,0,173111616378000,c0_003271.gray
3271,2,173111616392000,c2_003271.gray
3273,0,173111630715000,c0_003273.gray
3273,2,173111630712000,c2_003273.gray
3277,0,173111649724000,c0_003277.gray
3277,2,173111649707000,c2_003277.gray
3280,0,173111664052000,c0_003280.gray
3280,2,173111664049000,c2_003280.gray
3284,0,173111683040000,c0_003284.gray
3284,2,173111683043000,c2_003284.gray
3286,0,173111697383000,c0_003286.gray
3286,2,173111697381000,c2_003286.gray
3290,0,173111716382000,c0_003290.gray
3290,2,173111716377000,c2_003290.gray
3292,0,173111730717000,c0_003292.gray
3292,2,173111730714000,c2_003292.gray
3297,0,173111749711000,c0_003297.gray
3297,2,173111749708000,c2_003297.gray
3299,0,173111764050000,c0_003299.gray
3299,2,173111764047000,c2_003299.gray
3303,0,173111783046000,c0_003303.gray
3303,2,173111783043000,c2_003303.gray
3305,0,173111797383000,c0_003305.gray
3305,2,173111797379000,c2_003305.gray
3310,0,173111816381000,c0_003310.gray
3310,2,173111816378000,c2_003310.gray
3312,0,173111830718000,c0_003312.gray
3312,2,173111830715000,c2_003312.gray
3316,2,173111849710000,c2_003316.gray
3317,0,173111849707000,c0_003317.gray
3319,0,173111864051000,c0_003319.gray
3319,2,173111864047000,c2_003319.gray
3323,0,173111883044000,c0_003323.gray
3323,2,173111883041000,c2_003323.gray
3326,0,173111897384000,c0_003326.gray
3326,2,173111897381000,c2_003326.gray
3330,0,173111916381000,c0_003330.gray
3330,2,173111916427000,c2_003330.gray
3332,0,173111930718000,c0_003332.gray
3332,2,173111930722000,c2_003332.gray
3336,0,173111949707000,c0_003336.gray
3336,2,173111949711000,c2_003336.gray
3338,0,173111964053000,c0_003338.gray
3338,2,173111964056000,c2_003338.gray
3342,0,173111983042000,c0_003342.gray
3342,2,173111983045000,c2_003342.gray
3344,0,173111997386000,c0_003344.gray
3344,2,173111997389000,c2_003344.gray
3348,0,173112016380000,c0_003348.gray
3348,2,173112016383000,c2_003348.gray
3350,0,173112030712000,c0_003350.gray
3350,2,173112030717000,c2_003350.gray
3354,0,173112049714000,c0_003354.gray
3354,2,173112049716000,c2_003354.gray
3356,0,173112064050000,c0_003356.gray
3356,2,173112064054000,c2_003356.gray
3360,0,173112083047000,c0_003360.gray
3360,2,173112083065000,c2_003360.gray
3362,0,173112097385000,c0_003362.gray
3362,2,173112097455000,c2_003362.gray
3366,0,173112116374000,c0_003366.gray
3366,2,173112116377000,c2_003366.gray
3367,2,173112130784000,c2_003367.gray
3368,0,173112130720000,c0_003368.gray
3369,0,173112149723000,c0_003369.gray
3369,2,173112149736000,c2_003369.gray
3370,0,173112164038000,c0_003370.gray
3370,2,173112164051000,c2_003370.gray
3378,0,173112183037000,c0_003378.gray
3378,2,173112183036000,c2_003378.gray
3384,0,173112197369000,c0_003384.gray
3384,2,173112197367000,c2_003384.gray
3392,0,173112216367000,c0_003392.gray
3392,2,173112216371000,c2_003392.gray
3398,0,173112230706000,c0_003398.gray
3398,2,173112230814000,c2_003398.gray
3406,0,173112249700000,c0_003406.gray
3406,2,173112249699000,c2_003406.gray
3412,0,173112264037000,c0_003412.gray
3412,2,173112264038000,c2_003412.gray
3419,0,173112283035000,c0_003419.gray
3419,2,173112283036000,c2_003419.gray
3425,0,173112297370000,c0_003425.gray
3425,2,173112297372000,c2_003425.gray
3433,0,173112316368000,c0_003433.gray
3433,2,173112316369000,c2_003433.gray
3438,0,173112330706000,c0_003438.gray
3438,2,173112330707000,c2_003438.gray
3446,0,173112349702000,c0_003446.gray
3446,2,173112349703000,c2_003446.gray
3451,0,173112364036000,c0_003451.gray
3451,2,173112364038000,c2_003451.gray
3459,0,173112383038000,c0_003459.gray
3459,2,173112383037000,c2_003459.gray
3464,0,173112397369000,c0_003464.gray
3464,2,173112397371000,c2_003464.gray
3472,0,173112416369000,c0_003472.gray
3472,2,173112416370000,c2_003472.gray
3477,0,173112430705000,c0_003477.gray
3477,2,173112430706000,c2_003477.gray
3484,0,173112449701000,c0_003484.gray
3484,2,173112449702000,c2_003484.gray
3490,0,173112464038000,c0_003490.gray
3490,2,173112464039000,c2_003490.gray
3498,0,173112483042000,c0_003498.gray
3498,2,173112483056000,c2_003498.gray
3502,0,173112497381000,c0_003502.gray
3502,2,173112497491000,c2_003502.gray
3508,0,173112516378000,c0_003508.gray
3508,2,173112516509000,c2_003508.gray
3512,0,173112530714000,c0_003512.gray
3512,2,173112530715000,c2_003512.gray
3518,0,173112549715000,c0_003518.gray
3518,2,173112549713000,c2_003518.gray
3521,0,173112564054000,c0_003521.gray
3521,2,173112564051000,c2_003521.gray
3525,0,173112583051000,c0_003525.gray
3525,2,173112583045000,c2_003525.gray
3527,0,173112597395000,c0_003527.gray
3527,2,173112597411000,c2_003527.gray
3531,0,173112616384000,c0_003531.gray
3531,2,173112616387000,c2_003531.gray
3533,0,173112630731000,c0_003533.gray
3533,2,173112630728000,c2_003533.gray
3537,0,173112649716000,c0_003537.gray
3537,2,173112649720000,c2_003537.gray
3539,0,173112664056000,c0_003539.gray
3539,2,173112664058000,c2_003539.gray
3543,0,173112683050000,c0_003543.gray
3543,2,173112683053000,c2_003543.gray
3545,0,173112697387000,c0_003545.gray
3545,2,173112697390000,c2_003545.gray
3549,0,173112716382000,c0_003549.gray
3549,2,173112716385000,c2_003549.gray
3551,0,173112730728000,c0_003551.gray
3551,2,173112730725000,c2_003551.gray
3555,0,173112749716000,c0_003555.gray
3555,2,173112749719000,c2_003555.gray
3557,0,173112764057000,c0_003557.gray
3557,2,173112764060000,c2_003557.gray
3561,0,173112783053000,c0_003561.gray
3561,2,173112783051000,c2_003561.gray
3563,0,173112797384000,c0_003563.gray
3563,2,173112797388000,c2_003563.gray
3567,0,173112816388000,c0_003567.gray
3567,2,173112816386000,c2_003567.gray
3569,0,173112830728000,c0_003569.gray
3569,2,173112830767000,c2_003569.gray
3573,0,173112849715000,c0_003573.gray
3573,2,173112849719000,c2_003573.gray
3575,0,173112864056000,c0_003575.gray
3575,2,173112864097000,c2_003575.gray
3579,0,173112883056000,c0_003579.gray
3579,2,173112883054000,c2_003579.gray
3581,0,173112897386000,c0_003581.gray
3581,2,173112897408000,c2_003581.gray
3585,0,173112916384000,c0_003585.gray
3585,2,173112916387000,c2_003585.gray
3587,0,173112930726000,c0_003587.gray
3587,2,173112930748000,c2_003587.gray
3591,0,173112949716000,c0_003591.gray
3591,2,173112949720000,c2_003591.gray
3593,0,173112964055000,c0_003593.gray
3593,2,173112964059000,c2_003593.gray
3597,0,173112983054000,c0_003597.gray
3597,2,173112983057000,c2_003597.gray
3599,0,173112997388000,c0_003599.gray
3599,2,173112997391000,c2_003599.gray
3603,0,173113016385000,c0_003603.gray
3603,2,173113016388000,c2_003603.gray
3605,0,173113030728000,c0_003605.gray
3605,2,173113030731000,c2_003605.gray
3609,0,173113049716000,c0_003609.gray
3609,2,173113049720000,c2_003609.gray
3611,0,173113064055000,c0_003611.gray
3611,2,173113064110000,c2_003611.gray
3615,0,173113083055000,c0_003615.gray
3615,2,173113083052000,c2_003615.gray
3617,0,173113097388000,c0_003617.gray
3617,2,173113097392000,c2_003617.gray
3621,0,173113116385000,c0_003621.gray
3621,2,173113116389000,c2_003621.gray
3623,0,173113130727000,c0_003623.gray
3623,2,173113130735000,c2_003623.gray
3627,0,173113149721000,c0_003627.gray
3627,2,173113149725000,c2_003627.gray
3629,0,173113164062000,c0_003629.gray
3629,2,173113164083000,c2_003629.gray
3633,0,173113183058000,c0_003633.gray
3633,2,173113183087000,c2_003633.gray
3635,0,173113197393000,c0_003635.gray
3635,2,173113197395000,c2_003635.gray
3640,0,173113216387000,c0_003640.gray
3640,2,173113216390000,c2_003640.gray
3642,0,173113230731000,c0_003642.gray
3642,2,173113230728000,c2_003642.gray
3646,0,173113249723000,c0_003646.gray
3646,2,173113249726000,c2_003646.gray
3648,0,173113264065000,c0_003648.gray
3648,2,173113264062000,c2_003648.gray
3652,0,173113283059000,c0_003652.gray
3652,2,173113283057000,c2_003652.gray
3654,0,173113297395000,c0_003654.gray
3654,2,173113297393000,c2_003654.gray
3659,0,173113316389000,c0_003659.gray
3659,2,173113316392000,c2_003659.gray
3661,0,173113330724000,c0_003661.gray
3661,2,173113330727000,c2_003661.gray
3665,0,173113349720000,c0_003665.gray
3665,2,173113349715000,c2_003665.gray
3668,0,173113364059000,c0_003668.gray
3668,2,173113364056000,c2_003668.gray
3672,0,173113383058000,c0_003672.gray
3672,2,173113383061000,c2_003672.gray
3674,0,173113397390000,c0_003674.gray
3674,2,173113397387000,c2_003674.gray
3679,0,173113416389000,c0_003679.gray
3679,2,173113416386000,c2_003679.gray
3681,0,173113430723000,c0_003681.gray
3681,2,173113430726000,c2_003681.gray
3686,0,173113449724000,c0_003686.gray
3686,2,173113449722000,c2_003686.gray
3688,0,173113464063000,c0_003688.gray
3688,2,173113464061000,c2_003688.gray
3692,0,173113483050000,c0_003692.gray
3692,2,173113483082000,c2_003692.gray
3695,0,173113497395000,c0_003695.gray
3695,2,173113497398000,c2_003695.gray
3699,0,173113516393000,c0_003699.gray
3699,2,173113516399000,c2_003699.gray
3701,0,173113530731000,c0_003701.gray
3701,2,173113530728000,c2_003701.gray
3706,0,173113549718000,c0_003706.gray
3706,2,173113549721000,c2_003706.gray
3708,0,173113564065000,c0_003708.gray
3708,2,173113564075000,c2_003708.gray
3712,0,173113583057000,c0_003712.gray
3712,2,173113583051000,c2_003712.gray
3715,0,173113597395000,c0_003715.gray
3715,2,173113597398000,c2_003715.gray
3719,0,173113616390000,c0_003719.gray
3719,2,173113616419000,c2_003719.gray
3721,0,173113630729000,c0_003721.gray
3721,2,173113630732000,c2_003721.gray
3726,0,173113649719000,c0_003726.gray
3726,2,173113649723000,c2_003726.gray
3728,0,173113664062000,c0_003728.gray
3728,2,173113664059000,c2_003728.gray
3733,0,173113683060000,c0_003733.gray
3733,2,173113683057000,c2_003733.gray
3735,0,173113697396000,c0_003735.gray
3735,2,173113697403000,c2_003735.gray
3739,0,173113716389000,c0_003739.gray
3739,2,173113716392000,c2_003739.gray
3742,0,173113730728000,c0_003742.gray
3742,2,173113730731000,c2_003742.gray
3746,0,173113749729000,c0_003746.gray
3746,2,173113749726000,c2_003746.gray
3748,0,173113764062000,c0_003748.gray
3748,2,173113764065000,c2_003748.gray
3753,0,173113783056000,c0_003753.gray
3753,2,173113783059000,c2_003753.gray
3755,0,173113797424000,c0_003755.gray
3755,2,173113797399000,c2_003755.gray
3759,0,173113816395000,c0_003759.gray
3759,2,173113816392000,c2_003759.gray
3762,0,173113830726000,c0_003762.gray
3762,2,173113830729000,c2_003762.gray
3766,0,173113849725000,c0_003766.gray
3766,2,173113849722000,c2_003766.gray
3768,2,173113864061000,c2_003768.gray
3769,0,173113864063000,c0_003769.gray
3773,0,173113883081000,c0_003773.gray
3773,2,173113883056000,c2_003773.gray
3775,0,173113897397000,c0_003775.gray
3775,2,173113897393000,c2_003775.gray
3779,2,173113916387000,c2_003779.gray
3780,0,173113916385000,c0_003780.gray
3782,0,173113930729000,c0_003782.gray
3782,2,173113930725000,c2_003782.gray
3786,0,173113949726000,c0_003786.gray
3786,2,173113949724000,c2_003786.gray
3788,2,173113964061000,c2_003788.gray
3789,0,173113964064000,c0_003789.gray
3793,0,173113983057000,c0_003793.gray
3793,2,173113983056000,c2_003793.gray
3795,0,173113997397000,c0_003795.gray
3795,2,173113997395000,c2_003795.gray
3800,0,173114016391000,c0_003800.gray
3800,2,173114016389000,c2_003800.gray
3802,0,173114030731000,c0_003802.gray
3802,2,173114030729000,c2_003802.gray
3806,0,173114049726000,c0_003806.gray
3806,2,173114049722000,c2_003806.gray
3809,0,173114064061000,c0_003809.gray
3809,2,173114064064000,c2_003809.gray
3813,0,173114083076000,c0_003813.gray
3813,2,173114083057000,c2_003813.gray
3814,0,173114097402000,c0_003814.gray
3814,2,173114097405000,c2_003814.gray
3817,0,173114116393000,c0_003817.gray
3817,2,173114116406000,c2_003817.gray
3819,0,173114130731000,c0_003819.gray
3819,2,173114130729000,c2_003819.gray
3824,0,173114149723000,c0_003824.gray
3824,2,173114149720000,c2_003824.gray
3826,0,173114164063000,c0_003826.gray
3826,2,173114164066000,c2_003826.gray
3830,0,173114183059000,c0_003830.gray
3830,2,173114183056000,c2_003830.gray
3832,0,173114197397000,c0_003832.gray
3832,2,173114197393000,c2_003832.gray
3839,0,173114216380000,c0_003839.gray
3839,2,173114216395000,c2_003839.gray
3845,0,173114230721000,c0_003845.gray
3845,2,173114230747000,c2_003845.gray
