#host_mono_ns,slot,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w
6922202956577,10,-0.104797423,0.290121555,-0.374654531,0.857258022,0.178290635,-0.301056474,-0.377738148
6922236272045,11,-0.108219281,0.289554477,-0.368007958,0.861840367,0.185696289,-0.295765609,-0.367791742
6922269591577,12,-0.116352387,0.286813557,-0.361362189,0.869690955,0.181637257,-0.279104918,-0.364343196
6922302941472,13,-0.129095301,0.282098234,-0.35497129,0.882956028,0.161081225,-0.245389313,-0.366368145
6922336263139,14,-0.146213844,0.276611894,-0.349239022,0.899692535,0.125545338,-0.194992468,-0.369823813
6922386289024,15,-0.166934699,0.272237927,-0.344641298,0.914556146,0.0853828713,-0.13731128,-0.370732367
6922419596472,16,-0.189995795,0.270182371,-0.34181574,0.923752248,0.0511677526,-0.082626313,-0.37045449
6922452937306,17,-0.213757113,0.270503908,-0.340928286,0.927125812,0.022392679,-0.0301017854,-0.372867554
6922486263035,18,-0.236763597,0.273456872,-0.341841042,0.925979674,-0.00915212277,0.0277128797,-0.376443684
6922519727410,19,-0.257466376,0.27895543,-0.344389468,0.921763718,-0.046000801,0.0907400846,-0.374168128
6922552929962,20,-0.274099588,0.28662625,-0.348371416,0.916203916,-0.0793425217,0.148904249,-0.363459289
6922952923608,0,-0.107925214,0.334828347,-0.408372134,-0.779646695,-0.366105139,-0.262825221,0.434788436
6922986260430,1,-0.089085564,0.346111298,-0.410317868,-0.751594543,-0.416269213,-0.261300445,0.439940572
6923019601472,2,-0.0758195817,0.35716638,-0.412059128,-0.717028558,-0.463922024,-0.260336041,0.450412661
6923052940691,3,-0.0684477985,0.366066545,-0.413621604,-0.679015875,-0.503989697,-0.262697756,0.464673787
6923086264753,4,-0.0668322891,0.371153414,-0.415105015,-0.646706998,-0.530194521,-0.273043394,0.475511432
6923119595222,5,-0.0706605837,0.371326536,-0.41645959,-0.628118634,-0.539476275,-0.294889808,0.476940572
6923152931472,6,-0.0798870027,0.366430759,-0.4176341,-0.626023233,-0.530488491,-0.329856455,0.466767192
6923186263764,7,-0.0947710052,0.357391834,-0.418705285,-0.637255728,-0.502766788,-0.377193362,0.445932537
6923219604857,8,-0.11520882,0.345727742,-0.419810146,0.653517246,0.460341275,0.432279855,-0.417295188
6923253115691,9,-0.140986323,0.334549725,-0.421066821,0.667971313,0.410279632,0.489133954,-0.382404208
6923286264805,10,-0.170923516,0.326876849,-0.422297418,0.678819001,0.361972779,0.541006088,-0.339842439
6923336264232,11,-0.203061655,0.324339837,-0.423045188,0.688136697,0.319457829,0.584312737,-0.288085431
6923369651316,12,-0.234925076,0.326775879,-0.423506379,0.695102572,0.279257923,0.62108767,-0.230429098
6923402948503,13,-0.264325112,0.333018482,-0.423834741,0.696148455,0.238642201,0.654815733,-0.172173098
6923436359389,14,-0.289535314,0.341413409,-0.424050599,0.689993083,0.201877519,0.685238183,-0.116634764
6923469588868,15,-0.309331983,0.350263923,-0.42404148,0.679052889,0.177139655,0.7093696,-0.0656009093
6923502925951,16,-0.32330814,0.357753366,-0.423796266,0.666186571,0.169206664,0.726052403,-0.0203088857
6923536260899,17,-0.331812769,0.361717075,-0.423087746,0.651320994,0.177474707,0.73754245,0.0177441575
6923569610222,18,-0.335087955,0.3614645,-0.422245979,0.631166101,0.20091249,0.747809291,0.0452190563
6923602943555,19,-0.333203554,0.356874794,-0.421703517,0.601085603,0.237788707,0.760761142,0.0582674779
6923636264180,20,-0.326200992,0.348356634,-0.421428889,0.557455122,0.284041524,0.778165817,0.0549741648
6924036270534,0,-0.150957212,0.322513312,-0.42408216,-0.170985296,0.399619192,0.88963753,-0.140048698
6924069604284,1,-0.160702437,0.319207191,-0.423722684,-0.18762815,0.394539148,0.893533647,-0.103596181
6924102925899,2,-0.175669596,0.31480664,-0.4235093,-0.191142559,0.395633459,0.896977127,-0.0486896224
6924136259753,3,-0.195152819,0.310989141,-0.423547775,-0.18490091,0.403207272,0.895967424,0.0218619332
6924186260117,4,-0.217708945,0.309384704,-0.423902035,-0.175665826,0.414012372,0.88774246,0.0982269943
6924219593555,5,-0.24121514,0.310938001,-0.424616724,-0.168601081,0.422651678,0.874011934,0.170418084
6924252933711,6,-0.263992548,0.315146208,-0.425831586,-0.163845614,0.425805151,0.857926786,0.236233324
6924286410274,7,-0.284323841,0.321184605,-0.427153528,-0.160480767,0.425346971,0.839548171,0.297463894
6924319602253,8,-0.300863296,0.328035802,-0.428371787,-0.160420388,0.426254302,0.817401528,0.352742612
6924352923347,9,-0.312901646,0.334049344,-0.429365307,-0.16716218,0.43108958,0.792553484,0.397589624
6924386260534,10,-0.320272863,0.337659746,-0.430114448,-0.183346868,0.43771556,0.769039154,0.428214669
6924419594701,11,-0.323158801,0.337572902,-0.430610657,-0.20923081,0.441560268,0.750992298,0.444136858
6924452931940,12,-0.321755141,0.333371997,-0.430894047,-0.243922353,0.438744456,0.740575612,0.446713477
6924486265899,13,-0.315730959,0.326076388,-0.430900872,-0.286044151,0.427399248,0.737496912,0.437729269
6924519591003,14,-0.30474773,0.317342937,-0.430469304,-0.332799733,0.408830047,0.738343298,0.420656055
6924552923451,15,-0.289008975,0.308711648,-0.429443747,-0.381079376,0.386756778,0.738561869,0.399654984
6924586264805,16,-0.269244432,0.301364034,-0.427740693,-0.429623932,0.362620324,0.736433029,0.376292616
6924619596576,17,-0.246602818,0.295895755,-0.425395638,-0.477761716,0.333339125,0.733610928,0.349919736
6924652941732,18,-0.222468078,0.292756528,-0.422533512,-0.524093568,0.296316534,0.731335759,0.320422351
6924686267721,19,-0.198196024,0.291970134,-0.418970525,-0.56792295,0.254088819,0.727584183,0.289004683
6924719597201,20,-0.175318033,0.293212205,-0.414803267,-0.609418094,0.212168485,0.718816459,0.258644521
6925136260690,0,-0.219210908,0.284545302,-0.416163653,0.884216309,-0.0846460089,-0.222849205,-0.401665002
6925169641055,1,-0.241429672,0.28874892,-0.425909817,-0.884283721,0.103149749,0.155860201,0.427913517
6925202934805,2,-0.261615694,0.29384461,-0.436415523,-0.880222678,0.117843702,0.0940178111,0.449979514
6925236278555,3,-0.278914481,0.298632711,-0.447123557,-0.872944653,0.12746729,0.0382960588,0.469311297
6925269595690,4,-0.292716414,0.302417755,-0.457488477,-0.863528371,0.131837219,-0.0111357532,0.486635059
6925302927930,5,-0.302504867,0.304864526,-0.466947943,-0.853432834,0.130752832,-0.0538432486,0.501654267
6925336264961,6,-0.307926804,0.305524468,-0.474722892,-0.844616473,0.123061292,-0.0883529857,0.513490677
6925369597357,7,-0.308880597,0.30437538,-0.480446219,-0.838826656,0.107086681,-0.113253631,0.521608949
6925402934596,8,-0.305666387,0.301266998,-0.483826518,-0.836624622,0.0820567608,-0.128425926,0.526148915
6925436290638,9,-0.298579067,0.296520174,-0.484490246,-0.837445617,0.0490969494,-0.135166049,0.527261317
6925469593086,10,-0.287972689,0.291105986,-0.482064605,-0.840107381,0.0114891818,-0.136048481,0.52495563
6925502929492,11,-0.274494022,0.286016852,-0.476374179,-0.844062328,-0.0272538308,-0.133263126,0.518706977
6925536262461,12,-0.258757561,0.28273508,-0.467432827,-0.850348592,-0.0663422048,-0.126457438,0.506472588
6925569608138,13,-0.242019683,0.281856716,-0.455816984,-0.859266102,-0.10622146,-0.114930511,0.487000793
6925602941002,14,-0.225037068,0.282923907,-0.442148715,-0.869454324,-0.144991457,-0.100392684,0.461462855
6925636301627,15,-0.208838552,0.285447061,-0.427288204,-0.879431069,-0.17866385,-0.0867031887,0.432623088
6925669608971,16,-0.194154352,0.288865358,-0.412125558,0.888854265,0.204942361,0.0765402615,-0.40258953
6925702926211,17,-0.181469381,0.292862475,-0.397508144,0.897881389,0.225556493,0.0689398199,-0.371726453
6925736298659,18,-0.171103612,0.297302037,-0.384271383,0.90597558,0.244008288,0.0611987151,-0.340474606
6925769708711,19,-0.163536668,0.302114308,-0.373494685,0.912025869,0.262015283,0.0522004552,-0.311178356
6925802931836,20,-0.158978254,0.306587696,-0.365651995,0.915256917,0.278709799,0.0437105149,-0.287602127
6926219589492,0,-0.278145313,0.289886475,-0.4835006,-0.808733463,-0.0741182044,-0.357168376,0.46139729
6926252928294,1,-0.286412567,0.293325514,-0.493793666,-0.791651964,-0.0561659783,-0.376908422,0.477569491
6926286278137,2,-0.291960716,0.295582652,-0.500363529,-0.777374566,-0.0445797183,-0.39035213,0.491250098
6926319605533,3,-0.294786125,0.29598707,-0.502992213,-0.76880455,-0.0382732861,-0.396866381,0.499971807
6926352923867,4,-0.29483822,0.294364154,-0.501478255,-0.768416703,-0.0382214412,-0.395055145,0.502002299
6926386257929,5,-0.292083442,0.290881902,-0.495720565,-0.776725113,-0.046827808,-0.383666068,0.49729827
6926419593085,6,-0.286439836,0.286561936,-0.485550553,-0.792489111,-0.0656805784,-0.362012565,0.486409307
6926453013502,7,-0.278162777,0.282441765,-0.47140184,-0.812576115,-0.092154637,-0.331743777,0.470291048
6926486281523,8,-0.267833591,0.279232562,-0.454072922,-0.834269762,-0.120698288,-0.295952529,0.449263841
6926519615950,9,-0.255978882,0.277803242,-0.434629828,-0.85677129,-0.14703019,-0.25669235,0.422414631
6926552923710,10,-0.243271902,0.278584719,-0.414285868,0.879562259,0.169876814,0.214570686,-0.389193475
6926586326419,11,-0.230382398,0.281956434,-0.39444527,0.900941133,0.189472914,0.170085639,-0.351391464
6926619599023,12,-0.217994586,0.287668109,-0.376523197,0.918600142,0.205348179,0.125478879,-0.313466012
6926652937512,13,-0.206731036,0.294632226,-0.361580342,0.931509256,0.216221869,0.0841697678,-0.280096471
6926686265325,14,-0.197096482,0.301494271,-0.350313842,0.940392613,0.221920773,0.0477889292,-0.253237188
6926719595429,15,-0.189427197,0.307365328,-0.343078762,0.946452916,0.223354757,0.0159295835,-0.232563406
6926752921835,16,-0.183905289,0.311373144,-0.340090811,0.950330198,0.221598446,-0.0121052535,-0.218220249
6926786271835,17,-0.180721641,0.312908441,-0.341334403,0.952094615,0.216975257,-0.0359144397,-0.212479904
6926819852304,18,-0.180032492,0.311620742,-0.346736252,0.95152247,0.209167749,-0.0542775318,-0.218878448
6926869611471,19,-0.182025611,0.30770272,-0.356253624,0.948168159,0.197507143,-0.0660079122,-0.240022913
6926902936939,20,-0.186751857,0.301849753,-0.369648546,0.941554964,0.181266665,-0.0708918422,-0.274938136
6927302927148,0,-0.298962414,0.297715247,-0.513328969,-0.750124574,0.101819634,0.134614781,0.639394045
6927336262877,1,-0.296634078,0.291267931,-0.502279162,-0.759161115,0.107190609,0.173681214,0.618077219
6927369619752,2,-0.291324407,0.2840783,-0.487037927,-0.775079727,0.112526365,0.218398705,0.582143664
6927402934752,3,-0.283217371,0.27764225,-0.468340129,-0.794201136,0.121398486,0.264894396,0.533233464
6927436268345,4,-0.272664934,0.273101807,-0.447181523,-0.811509311,0.134888068,0.309374779,0.477016926
6927469594804,5,-0.260259211,0.271054834,-0.424989909,0.823511481,-0.150900319,-0.351228178,-0.419161946
6927502941002,6,-0.246727467,0.271748424,-0.40333721,0.829354584,-0.166930944,-0.391945571,-0.361501932
6927536271106,7,-0.232929438,0.275032967,-0.383709878,0.829749823,-0.182512462,-0.432088673,-0.302495927
6927569598137,8,-0.219703972,0.280010134,-0.367089629,0.825089276,-0.199270651,-0.469567388,-0.242951304
6927602956054,9,-0.207943305,0.285709232,-0.354513168,0.815166473,-0.218941078,-0.502225399,-0.187984109
6927636283345,10,-0.198282897,0.290830702,-0.346441686,0.799429059,-0.241247013,-0.53108722,-0.143733919
6927669595064,11,-0.191056177,0.294037849,-0.343012571,0.776971877,-0.264160454,-0.560074925,-0.113358051
6927719598293,12,-0.186554074,0.294721395,-0.34426403,0.746858954,-0.285109013,-0.592999101,-0.0962630361
6927752932929,13,-0.185117468,0.29278186,-0.350076586,0.708768725,-0.302601993,-0.630944788,-0.0893735141
6927786298554,14,-0.186925054,0.288323075,-0.359915704,0.663630784,-0.317140847,-0.671549022,-0.0896536633
6927819593449,15,-0.192403063,0.282173753,-0.373735934,-0.612251282,0.330400974,0.711653531,0.0976361111
6927852943970,16,-0.201770335,0.275518745,-0.391002297,-0.553428888,0.342630863,0.750223339,0.116127267
6927886269439,17,-0.214972973,0.270052999,-0.411039203,-0.484301507,0.350221217,0.78838408,0.14576596
6927919604022,18,-0.23135218,0.267171621,-0.432574153,-0.404764742,0.347787738,0.826095998,0.18103753
6927952925481,19,-0.249668404,0.267493308,-0.454037368,-0.320869952,0.334390879,0.860303402,0.212375224
6927986262251,20,-0.268558323,0.270902872,-0.473885775,-0.240336001,0.314739347,0.888052583,0.233538777
6928386269283,0,-0.299167782,0.268927872,-0.423071951,0.248352334,0.425772607,0.86954695,0.0304446425
6928419595064,1,-0.281748086,0.267478377,-0.402812481,0.256718725,0.475469738,0.841400564,-0.00831312593
6928452939022,2,-0.263421446,0.269115657,-0.384245574,0.263136774,0.521654665,0.810136497,-0.0481078252
6928486271210,3,-0.245477259,0.273423493,-0.368395627,0.274140507,0.560150743,0.777521431,-0.0808614939
6928519614126,4,-0.228948608,0.279388607,-0.356069028,0.289730072,0.591090024,0.74522531,-0.106340401
6928552935585,5,-0.21456486,0.285589397,-0.347789466,0.305689275,0.615740001,0.71432358,-0.13099654
6928602932928,6,-0.202833012,0.290747404,-0.343761057,0.320358425,0.63332063,0.686304986,-0.158937037
6928636265376,7,-0.194184095,0.293795943,-0.343838722,0.336891979,0.641123831,0.663621545,-0.187271163
6928669588866,8,-0.188977897,0.294027627,-0.34770456,0.359961808,0.636786044,0.648648739,-0.210204154
6928702923814,9,-0.18751505,0.291293383,-0.35516566,0.391903967,0.619035184,0.642367303,-0.22487995
6928736262199,10,-0.189933807,0.285789996,-0.365610361,0.430713624,0.587912798,0.643511295,-0.233960539
6928769629334,11,-0.196044371,0.278947771,-0.379147977,0.470968723,0.544859469,0.64963752,-0.243490711
6928802932668,12,-0.205877826,0.272223681,-0.395254195,0.50748843,0.493526459,0.657644868,-0.25766328
6928836265949,13,-0.218997896,0.266914725,-0.412917495,0.539727747,0.438011378,0.66456753,-0.27420795
6928869588345,14,-0.234691069,0.264026225,-0.430870801,0.570792973,0.379945278,0.668568373,-0.287842542
6928902932668,15,-0.25195092,0.263870507,-0.447956026,0.601382613,0.319274873,0.6692698,-0.297456622
6928936264439,16,-0.269598395,0.266151488,-0.463090569,0.627839804,0.25746572,0.667288601,-0.307008982
6928969596886,17,-0.286448181,0.270171613,-0.475279659,0.647617519,0.198803574,0.662607133,-0.31940636
6929002933293,18,-0.301501572,0.275001705,-0.48391971,0.663536608,0.148351535,0.65328294,-0.333065122
6929036280793,19,-0.313983351,0.27955687,-0.48849076,0.681268692,0.109237298,0.636611462,-0.344479352
6929069609439,20,-0.323377669,0.282891601,-0.488937229,0.704006433,0.0816930607,0.611393213,-0.351993591
6929487252772,0,-0.20294039,0.277715951,-0.37143445,0.938730597,0.193620205,-0.0463739298,-0.281328082
6929519617772,1,-0.19126232,0.279517412,-0.372616768,0.935694516,0.194633663,-0.088150613,-0.280754209
6929552922042,2,-0.182581827,0.279259622,-0.37671268,0.930791616,0.187056646,-0.117283881,-0.291343987
6929586262824,3,-0.17728053,0.27755183,-0.383581161,0.924513996,0.17198281,-0.135615095,-0.311936378
6929619596938,4,-0.175470859,0.275420427,-0.392953068,0.916277945,0.154601321,-0.149737015,-0.337804705
6929652938397,5,-0.177036986,0.273290575,-0.404317439,0.905322194,0.140362009,-0.165647358,-0.365035921
6929686276470,6,-0.181944117,0.271312505,-0.417001545,0.891630769,0.128128678,-0.181966156,-0.394291669
6929719605845,7,-0.19000636,0.2695494,-0.430117816,-0.876273811,-0.110953778,0.192034021,0.427734017
6929752931313,8,-0.200875834,0.268087924,-0.442817032,-0.860848606,-0.0840443894,0.192347556,0.463550061
6929786264438,9,-0.213918045,0.267300546,-0.454302102,-0.846742749,-0.0504321456,0.186733857,0.495594412
6929819612667,10,-0.228170469,0.267593563,-0.463826507,-0.834890723,-0.0185194761,0.182556733,0.518929243
6929852929959,11,-0.2427641,0.268735617,-0.470958382,-0.825291157,0.00637049414,0.18372108,0.533948004
6929886280949,12,-0.257108837,0.270285159,-0.475412905,-0.817485213,0.0269313306,0.187814951,0.543799758
6929919600636,13,-0.270747989,0.271778643,-0.477073342,-0.811733723,0.0494436622,0.190327957,0.549926341
6929952935688,14,-0.283193827,0.272760212,-0.475938022,-0.809265494,0.0764545724,0.1901014,0.550550222
6929986265167,15,-0.293909013,0.273026019,-0.472232252,-0.811321318,0.104373641,0.190532342,0.542734981
6930019595844,16,-0.302428395,0.272504985,-0.466420919,-0.81779176,0.127521709,0.195918411,0.525900066
6930052931574,17,-0.308404386,0.271379381,-0.459025085,-0.826789439,0.143593594,0.207232848,0.502846539
6930086279751,18,-0.311643302,0.270062923,-0.450418711,-0.835634947,0.15503338,0.221255586,0.478251904
6930119608501,19,-0.312187225,0.268709838,-0.441280931,-0.842833817,0.165622547,0.233883277,0.455520511
6930152926521,20,-0.310043186,0.267395586,-0.432198703,-0.848740339,0.176111102,0.244607016,0.434502155
6930569609334,0,-0.192848325,0.277392954,-0.450002372,0.783295453,-0.0469658822,-0.49100858,-0.378355652
6930602951625,1,-0.189475134,0.278198093,-0.457638294,0.769070327,-0.0314548984,-0.504971325,-0.390570581
6930636275584,2,-0.188729078,0.278261542,-0.464036345,0.757389605,-0.0185018126,-0.515113473,-0.40084514
6930669591730,3,-0.190734223,0.277425319,-0.46879074,0.749175131,-0.00868584868,-0.521193743,-0.40867871
6930702928136,4,-0.195605963,0.275620729,-0.471575618,0.744717896,-0.00344612612,-0.522507131,-0.415174216
6930736261573,5,-0.203319892,0.272717237,-0.472248733,0.744052052,-0.0045591048,-0.518023431,-0.421921194
6930769600636,6,-0.213734061,0.268790722,-0.470582873,0.747546971,-0.0138107259,-0.506542206,-0.429415613
6930802938865,7,-0.226712748,0.264312088,-0.466619223,-0.755721092,0.0322594494,0.487002313,0.436662018
6930836273240,8,-0.241838008,0.259954214,-0.460532159,-0.768277705,0.0594393015,0.459258378,0.441925436
6930869685896,9,-0.258485168,0.256555021,-0.452602625,-0.783470631,0.0934062079,0.424207807,0.444406062
6930902947302,10,-0.275784016,0.255223393,-0.443287224,-0.798907399,0.131022736,0.383677334,0.444265366
6930936261313,11,-0.292594582,0.25656274,-0.433345467,-0.812891364,0.167968154,0.340961605,0.441292971
6930969621365,12,-0.307654619,0.260382503,-0.423434913,-0.825322926,0.200861171,0.299414635,0.43456614
6931002930792,13,-0.319981247,0.265918106,-0.414323092,-0.836921275,0.228223071,0.26112479,0.423427522
6931036266782,14,-0.328878909,0.27214241,-0.406644374,0.847994328,-0.249428034,-0.227174133,-0.408758134
6931069587146,15,-0.334038287,0.277539819,-0.400674999,0.858125806,-0.263710409,-0.198162064,-0.393457383
6931102931261,16,-0.335442632,0.280743271,-0.396592706,0.867011905,-0.269622594,-0.175279692,-0.380619258
6931136288917,17,-0.333054334,0.281061292,-0.394574195,0.87484026,-0.265133798,-0.160867751,-0.372129232
6931169604438,18,-0.32654044,0.27907297,-0.394866616,0.881835639,-0.247881576,-0.157775596,-0.368819028
6931202937094,19,-0.315652758,0.276191652,-0.397834808,0.887528181,-0.217635036,-0.166256934,-0.370523095
6931236274854,20,-0.300919294,0.273322493,-0.403371006,0.890983522,-0.178786039,-0.181418151,-0.3758609
6931652927823,0,-0.171786875,0.300577521,-0.487048239,-0.819884539,-0.198017597,0.162280649,0.512097001
6931686274594,1,-0.18314819,0.29595983,-0.482392818,-0.834915578,-0.175555289,0.112506568,0.509351194
6931719590792,2,-0.197820365,0.291102231,-0.475455135,-0.853811622,-0.143642843,0.0540724285,0.497442037
6931752922458,3,-0.214927018,0.287736237,-0.466519475,-0.872846186,-0.110641919,-0.00719463499,0.475232661
6931786259229,4,-0.233115554,0.286920786,-0.456215411,-0.888904333,-0.0847616643,-0.0652500689,0.445428938
6931819597875,5,-0.250998378,0.288745493,-0.445340008,0.901141107,0.0677178055,0.118542731,-0.411468804
6931853161208,6,-0.267518371,0.292683333,-0.434625745,0.910097241,0.055593092,0.169467866,-0.374049574
6931886262562,7,-0.281678647,0.298130274,-0.424778879,0.91610992,0.045314651,0.219592541,-0.332367748
6931919596677,8,-0.292706102,0.304308534,-0.416330576,0.918909669,0.039198488,0.26690951,-0.287798256
6931952950010,9,-0.29995665,0.310182393,-0.409762383,0.918059468,0.0427372232,0.308306694,-0.245534748
6931986307510,10,-0.303123623,0.314840168,-0.405490935,0.913099051,0.0599055625,0.343064457,-0.212057054
6932019592458,11,-0.302268445,0.317319334,-0.403543741,0.903466582,0.0907875746,0.372871906,-0.190977156
6932052928239,12,-0.297546834,0.317277551,-0.403797358,0.888180435,0.132271364,0.400409281,-0.182516262
6932086264385,13,-0.289354146,0.314969242,-0.406408817,0.866320372,0.178991631,0.428398818,-0.184188783
6932136259125,14,-0.278093368,0.311051309,-0.411405802,0.83733964,0.225730762,0.458839148,-0.193324983
6932169606052,15,-0.264099777,0.306407481,-0.418659151,0.80060178,0.269907534,0.492334187,-0.209269643
6932202999073,16,-0.247969866,0.302218109,-0.427993506,0.754927039,0.311585426,0.527826905,-0.233234718
6932236284281,17,-0.230606124,0.2993007,-0.438923061,0.699967265,0.350281239,0.563266695,-0.264725447
6932269595375,18,-0.213174105,0.298403025,-0.45071277,0.638368547,0.382285565,0.597373307,-0.299146235
6932302930219,19,-0.19696711,0.299742341,-0.462460488,0.575796604,0.403117478,0.630170524,-0.32990858
6932336261416,20,-0.183145121,0.302846372,-0.473376244,0.517110527,0.411402732,0.662327528,-0.353081733
6932736268708,0,-0.280305147,0.310167611,-0.441271186,0.322853625,0.443022192,0.835786402,0.0309507437
6932769600323,1,-0.295269191,0.316484332,-0.432457536,0.319923252,0.455757141,0.826203585,0.0855699182
6932802934333,2,-0.306782424,0.32297501,-0.425532132,0.308862329,0.468739927,0.817239761,0.130407542
6932836271625,3,-0.314418793,0.328621775,-0.420852274,0.289103955,0.482245117,0.810551047,0.16390714
6932869604177,4,-0.318044573,0.332382768,-0.418495238,0.261710972,0.495719939,0.806730449,0.186962888
6932902926364,5,-0.317739189,0.333574891,-0.418438643,0.227387086,0.507905602,0.806331158,0.200392276
6932936432354,6,-0.313643515,0.331917703,-0.420639485,0.186046019,0.51688832,0.810283363,0.204093635
6932969616937,7,-0.305817604,0.327730894,-0.425129086,0.137146533,0.520123065,0.819542289,0.197517648
6933002976416,8,-0.294564307,0.32163915,-0.431923628,0.0807920471,0.515044093,0.833884895,0.181212991
6933036262510,9,-0.280222267,0.315026611,-0.440955848,0.0186050627,0.499648333,0.85154593,0.157717958
6933086272249,10,-0.263505071,0.309398562,-0.451882571,-0.0457657166,0.473818868,0.869432032,0.132246315
6933119596364,11,-0.24557659,0.305940747,-0.464102596,-0.108309023,0.439757049,0.884716809,0.110268131
6933152918395,12,-0.227757409,0.305070519,-0.476812392,-0.166480646,0.399968088,0.896307886,0.0945618376
6933186259906,13,-0.211199149,0.306666404,-0.489075601,-0.219799891,0.355905294,0.904321194,0.084985666
6933219598031,14,-0.196985841,0.310160518,-0.500257611,-0.268304735,0.309264004,0.908728421,0.0811235532
6933252965843,15,-0.1859065,0.314650834,-0.509682834,-0.311808228,0.263923585,0.908841491,0.0844223127
6933286268343,16,-0.178449735,0.31906116,-0.516901016,-0.350956619,0.225107893,0.903759658,0.0968215317
6933319649385,17,-0.174630672,0.322129935,-0.521785319,-0.386995792,0.196265414,0.893070221,0.118910722
6933352917145,18,-0.174390391,0.323097557,-0.524273038,-0.421137303,0.178236976,0.876644671,0.149562851
6933386253968,19,-0.177610591,0.321766078,-0.524351656,-0.454239845,0.169636637,0.854511321,0.186279297
6933419602510,20,-0.184044644,0.318511516,-0.521974921,-0.486972034,0.168644667,0.826603472,0.22615011
6933819595687,0,-0.301941723,0.306446463,-0.426188707,0.838483274,-0.284073383,-0.263597578,-0.383098423
6933853077666,1,-0.296106637,0.304813147,-0.4267658,0.853633702,-0.258310318,-0.243458107,-0.381200045
6933886293030,2,-0.286867052,0.301876575,-0.429595232,0.865930259,-0.226399809,-0.228933081,-0.382749945
6933936262926,3,-0.27461648,0.298077792,-0.434566826,0.875408053,-0.187509552,-0.221331492,-0.386669517
6933969603864,4,-0.259688288,0.294105321,-0.44136095,0.881778419,-0.140106365,-0.222514749,-0.391566396
6934002929489,5,-0.242948204,0.29078868,-0.449704349,0.884166121,-0.0853372514,-0.231068477,-0.396957397
6934036263551,6,-0.22558707,0.288804978,-0.459121943,0.882013619,-0.0277154651,-0.242136732,-0.403303355
6934069588916,7,-0.208941594,0.288641691,-0.469009489,0.876068771,0.0274349116,-0.250721544,-0.410961717
6934102925895,8,-0.194277003,0.290448159,-0.478767961,-0.868107498,-0.0770924762,0.254603446,0.419074267
6934136279905,9,-0.182710126,0.293832451,-0.488008201,-0.859767497,-0.119952098,0.253165275,0.426987976
6934169603916,10,-0.174919367,0.297733307,-0.496515304,-0.852338791,-0.154495552,0.245421082,0.435222059
6934202927926,11,-0.171230093,0.301203191,-0.503994644,-0.847152889,-0.178512171,0.229770333,0.444602072
6934236615062,12,-0.171714127,0.303570002,-0.510300279,-0.845445275,-0.190889567,0.205500469,0.454481006
6934269590062,13,-0.176210999,0.304391325,-0.51541096,-0.847752988,-0.193457499,0.174068347,0.46215722
6934302925634,14,-0.184432253,0.30354777,-0.519357741,-0.853695929,-0.188604876,0.13728869,0.465599895
6934336259645,15,-0.196078643,0.301469386,-0.522121131,-0.862176538,-0.176307946,0.0950118974,0.465338469
6934369604905,16,-0.210874528,0.299237728,-0.523892701,-0.871430874,-0.155525595,0.0461535603,0.462914526
6934402933343,17,-0.228021055,0.297361612,-0.524782777,-0.879469752,-0.128887087,-0.00736460648,0.45811227
6934436287249,18,-0.246474668,0.296223462,-0.524944663,-0.885566354,-0.102846719,-0.0600634217,0.448984623
6934469591989,19,-0.265066385,0.295874357,-0.52451241,-0.890182436,-0.0829114169,-0.107111,0.435003638
6934502925270,20,-0.28286466,0.295833439,-0.523639739,-0.893341422,-0.069224678,-0.148610115,0.418406546
6934919595738,0,-0.300121933,0.256665885,-0.501561999,0.818163097,0.193117201,0.421074122,-0.340604573
6934952921363,1,-0.285193056,0.258053124,-0.49775961,0.805073798,0.228241801,0.423215717,-0.347347468
6934986271988,2,-0.26940918,0.260511547,-0.493509293,0.790420175,0.258128196,0.427347153,-0.354936928
6935019610374,3,-0.253456891,0.263689935,-0.488972455,0.778804481,0.276361912,0.435260236,-0.357262075
6935052929332,4,-0.237625852,0.267510355,-0.484045357,0.771771371,0.286485761,0.444476932,-0.35317862
6935086263238,5,-0.222193062,0.271922499,-0.478759438,0.766475797,0.297390491,0.451158911,-0.347173452
6935119608030,6,-0.207336336,0.277030677,-0.473371565,0.759561956,0.315794557,0.452665031,-0.344142139
6935152923967,7,-0.193421915,0.283132106,-0.468075037,0.750368834,0.340255439,0.449915618,-0.344599485
6935186262770,8,-0.180858165,0.289649695,-0.463022172,0.741669655,0.362721294,0.446803093,-0.344566971
6935219593030,9,-0.169951811,0.295829684,-0.458389461,0.73646009,0.376992196,0.44665727,-0.340588778
6935252933863,10,-0.16094701,0.301422626,-0.454508394,0.734514892,0.383080572,0.44995454,-0.333583653
6935286266103,11,-0.153711274,0.305698186,-0.451422185,0.732547224,0.38636902,0.454414457,-0.328025937
6935319626676,12,-0.148081452,0.30759871,-0.449076116,0.727858067,0.392295629,0.457370073,-0.327321589
6935352931051,13,-0.143964812,0.306355923,-0.447434843,0.720278084,0.401880264,0.45807758,-0.33144626
6935386260269,14,-0.141552761,0.301996648,-0.446448892,0.711515784,0.411811769,0.458110541,-0.338069588
6935419608863,15,-0.14119716,0.295193791,-0.446123809,0.704059243,0.416475087,0.460555553,-0.344583333
