#t[ns],wx,wy,wz,ax,ay,az
151581390000,0.0575242754,-0.0873516838,0.903344175,-9.96227311,0.493205542,0.270544788
151582396000,0.046871631,-0.0894822043,0.908670497,-9.93593689,0.50517655,0.260967981
151583402000,0.0362189908,-0.0926779976,0.915062084,-9.92396588,0.509964954,0.239420166
151584408000,0.0255663444,-0.0948085265,0.921453671,-9.93593689,0.526724365,0.253785376
151585414000,0.0138484366,-0.0969390554,0.927845257,-9.93114849,0.524330164,0.280121594
151586421000,0.00213052874,-0.0990695842,0.933171579,-9.89762966,0.526724365,0.275333191
151587427000,-0.0106526444,-0.101200113,0.938497902,-9.88565865,0.541089575,0.277727393
151588433000,-0.0202400243,-0.101200113,0.943824224,-9.84016882,0.550666382,0.282515796
151589439000,-0.0298274021,-0.102265378,0.949150546,-9.80665,0.584185205,0.268150586
151590445000,-0.041545313,-0.103330642,0.955542133,-9.82101521,0.596156213,0.248996973
151591452000,-0.0521979532,-0.104395906,0.961933719,-9.8090442,0.598550415,0.256179578
151592458000,-0.063915862,-0.1075917,0.967260041,-9.76594857,0.603338818,0.265756384
151593464000,-0.0745685105,-0.108656964,0.972586364,-9.76594857,0.603338818,0.246602771
151594470000,-0.0873516838,-0.109722229,0.977912686,-9.76594857,0.636857642,0.227449158
151595476000,-0.0980043198,-0.108656964,0.982173743,-9.74679496,0.656011255,0.237025964
151596482000,-0.109722229,-0.1075917,0.987500066,-9.74200656,0.670376465,0.237025964
151597489000,-0.121440137,-0.109722229,0.992826388,-9.73721815,0.675164868,0.208295544
151598495000,-0.132092782,-0.110787493,0.999217974,-9.72285294,0.670376465,0.213083948
151599501000,-0.142745434,-0.111852757,1.0045443,-9.73003555,0.708683691,0.234631763
151600507000,-0.152332814,-0.110787493,1.00880535,-9.75397756,0.723048901,0.232237561
151601513000,-0.164050723,-0.111852757,1.01306641,-9.73721815,0.718260498,0.229843359
151602520000,-0.174703368,-0.112918022,1.019458,-9.71567034,0.730231506,0.253785376
151603526000,-0.185355995,-0.112918022,1.02691485,-9.73242975,0.758961926,0.246602771
151604532000,-0.197073904,-0.112918022,1.03330644,-9.75637177,0.766144531,0.222660754
151605538000,-0.209857077,-0.111852757,1.03756749,-9.76355437,0.756567725,0.237025964
151606544000,-0.221574986,-0.111852757,1.04182855,-9.76355437,0.794874951,0.253785376
151607550000,-0.231162366,-0.112918022,1.04822014,-9.76834277,0.816422766,0.244208569
151608557000,-0.24181501,-0.113983286,1.0524812,-9.76594857,0.830787976,0.239420166
151609563000,-0.25140239,-0.113983286,1.05780752,-9.76834277,0.849941589,0.256179578
151610569000,-0.263120299,-0.115048551,1.06419911,-9.8042558,0.857124194,0.272938989
151611575000,-0.274838208,-0.116113815,1.06952543,-9.82580361,0.883460413,0.272938989
151612581000,-0.287621398,-0.11717908,1.07591701,-9.82101521,0.902614026,0.253785376
151613588000,-0.298274042,-0.11717908,1.08124334,-9.83777462,0.938527051,0.246602771
151614594000,-0.308926686,-0.118244344,1.08656966,-9.87608185,0.960074866,0.258573779
151615600000,-0.320644595,-0.120374873,1.09296124,-9.89523546,0.945709656,0.253785376
151616606000,-0.33129724,-0.121440137,1.09935283,-9.90960067,0.926556042,0.244208569
151617612000,-0.343015148,-0.123570666,1.10361389,-9.92157168,0.938527051,0.234631763
151618618000,-0.354733024,-0.122505402,1.10787495,-9.9455137,0.984016882,0.239420166
151619625000,-0.365385668,-0.122505402,1.11320127,-9.9550905,0.998382092,0.239420166
151620631000,-0.376038313,-0.124635931,1.11852766,-9.97903252,0.967257471,0.227449158
151621637000,-0.387756221,-0.12676646,1.12491924,-10.0029745,0.948103857,0.258573779
151622643000,-0.398408866,-0.128896988,1.13024557,-10.0245224,0.972045874,0.282515796
151623649000,-0.407996246,-0.129962253,1.13557189,-10.0412818,0.984016882,0.270544788
151624655000,-0.41864889,-0.131027517,1.13983295,-10.0628296,0.974440076,0.251391174
151625662000,-0.430366799,-0.132092782,1.144094,-10.1131078,0.976834277,0.253785376
151626668000,-0.442084708,-0.133158046,1.14835506,-10.1298672,0.974440076,0.268150586
151627674000,-0.452737352,-0.133158046,1.15261612,-10.1226846,1.0079589,0.256179578
151628680000,-0.461259468,-0.134223311,1.15687718,-10.1370498,1.0031705,0.210689746
151629686000,-0.470846847,-0.138484368,1.1622035,-10.151415,0.981622681,0.196324536
151630693000,-0.481499492,-0.138484368,1.16646456,-10.1418382,1.0055647,0.208295544
151631699000,-0.490021607,-0.138484368,1.16966035,-10.1801455,0.995987891,0.189141931
151632705000,-0.499608987,-0.140614906,1.17285614,-10.2376063,0.976834277,0.203507141
151633711000,-0.509196367,-0.140614906,1.1771172,-10.2352121,0.962469067,0.203507141
151634717000,-0.518783747,-0.14168017,1.18137826,-10.2184527,0.991199487,0.17238252
151635723000,-0.528371127,-0.143810699,1.18244352,-10.2328179,1.0151415,0.193930334
151636730000,-0.537958507,-0.144875963,1.18563932,-10.2423947,1.02232411,0.193930334
151637736000,-0.546480622,-0.148071757,1.19096564,-10.2447889,1.05344873,0.165199915
151638742000,-0.555002738,-0.150202285,1.19416143,-10.2423947,1.05584293,0.148440503
151639748000,-0.563524887,-0.150202285,1.19842249,-10.2352121,1.05344873,0.146046301
151640754000,-0.573112267,-0.15126755,1.20161828,-10.2543657,1.08936176,0.17238252
151641761000,-0.582699647,-0.153398079,1.20374881,-10.2495773,1.13963999,0.169988318
151642767000,-0.592287026,-0.157659137,1.20800987,-10.2208469,1.1587936,0.169988318
151643773000,-0.602939671,-0.16085493,1.21120566,-10.2328179,1.18512982,0.184353528
151644779000,-0.613592315,-0.161920194,1.21440146,-10.2352121,1.24019646,0.162805713
151645785000,-0.623179695,-0.164050723,1.21653199,-10.2160585,1.24498486,0.138863696
151646791000,-0.631701811,-0.166181252,1.22079304,-10.2208469,1.25935007,0.165199915
151647798000,-0.64128919,-0.168311781,1.2250541,-10.2136643,1.30723411,0.179565125
151648804000,-0.651941835,-0.17044231,1.23144569,-10.1849339,1.35990654,0.169988318
151649810000,-0.661529215,-0.173638103,1.23464148,-10.1609918,1.42454999,0.17238252
151650816000,-0.672181859,-0.175768615,1.23783727,-10.139444,1.45088621,0.162805713
151651822000,-0.683899768,-0.17683388,1.24422886,-10.1442324,1.48201083,0.167594116
151652829000,-0.694552412,-0.17683388,1.24955518,-10.1322614,1.52750066,0.184353528
151653835000,-0.704139726,-0.178964409,1.25381624,-10.1178962,1.56580789,0.193930334
151654841000,-0.715857634,-0.181094937,1.25914256,-10.127473,1.64002814,0.208295544
151655847000,-0.727575543,-0.183225466,1.26446889,-10.1107136,1.69748898,0.210689746
151656853000,-0.739293452,-0.184290731,1.27086047,-10.079589,1.7262194,0.210689746
151657859000,-0.75314189,-0.184290731,1.27512153,-10.0460702,1.78128604,0.227449158
151658866000,-0.764859798,-0.18642126,1.28044785,-10.0125513,1.84592948,0.246602771
151659872000,-0.777642972,-0.18642126,1.28577417,-10.0077629,1.8794483,0.260967981
151660878000,-0.791491409,-0.187486524,1.29323103,-9.99100353,1.89860192,0.258573779
151661884000,-0.804274583,-0.189617053,1.30068788,-9.96466731,1.93212074,0.258573779
151662890000,-0.817057756,-0.190682317,1.30707946,-9.9550905,1.99197578,0.248996973
151663897000,-0.829840929,-0.190682317,1.31347105,-9.94072529,2.05661923,0.263362183
151664903000,-0.842624102,-0.190682317,1.31986264,-9.93833109,2.09013805,0.280121594
151665909000,-0.855407276,-0.189617053,1.32518896,-9.93593689,2.10929166,0.263362183
151666915000,-0.868190449,-0.188551789,1.33158055,-9.91438907,2.14759889,0.272938989
151667921000,-0.882038886,-0.190682317,1.3390374,-9.91678328,2.1667525,0.299275208
151668927000,-0.896952589,-0.191747582,1.34649425,-9.91917748,2.1667525,0.296881006
151669934000,-0.911866291,-0.190682317,1.35288583,-9.89523546,2.20505973,0.282515796
151670940000,-0.926779993,-0.188551789,1.35927742,-9.86411084,2.25294376,0.301669409
151671946000,-0.941693695,-0.187486524,1.36460374,-9.87368765,2.26252057,0.335188232
151672952000,-0.953411604,-0.187486524,1.37099533,-9.90960067,2.25294376,0.332794031
151673958000,-0.965129512,-0.187486524,1.37738692,-9.90481227,2.26252057,0.313640417
151674964000,-0.97897795,-0.18642126,1.38484377,-9.90720647,2.25773217,0.318428821
151675971000,-0.992826388,-0.185355995,1.39230062,-9.92636008,2.26252057,0.337582434
151676977000,-1.00774009,-0.184290731,1.39762694,-9.93354269,2.27449158,0.330399829
151677983000,-1.02052326,-0.183225466,1.40188786,-9.94072529,2.27449158,0.308852014
151678989000,-1.0343717,-0.182160202,1.40721419,-9.9574847,2.27449158,0.299275208
151679995000,-1.04822014,-0.180029673,1.41254051,-9.96945571,2.24576116,0.280121594
151681002000,-1.06100331,-0.177899144,1.41680157,-9.96945571,2.24336696,0.268150586
151682008000,-1.07378648,-0.17683388,1.41999736,-9.98382092,2.26730897,0.270544788
151683014000,-1.08656966,-0.174703368,1.42425842,-10.0101571,2.22181914,0.280121594
151684020000,-1.09935283,-0.174703368,1.42958474,-10.0340992,2.1595699,0.268150586
151685026000,-1.11107074,-0.174703368,1.43278053,-10.0149455,2.18111771,0.256179578
151686032000,-1.12385398,-0.175768615,1.43491106,-10.0460702,2.18351191,0.237025964
151687039000,-1.13557189,-0.175768615,1.43704159,-10.1083194,2.13562788,0.198718738
151688045000,-1.1472898,-0.173638103,1.44023738,-10.1059252,2.11647427,0.193930334
151689051000,-1.15687718,-0.172572839,1.44130265,-10.1226846,2.10210906,0.198718738
151690057000,-1.16752982,-0.173638103,1.44236791,-10.151415,2.07577284,0.167594116
151691063000,-1.17818247,-0.173638103,1.44236791,-10.1585976,2.06380183,0.153228906
151692070000,-1.18990038,-0.172572839,1.44343318,-10.1657802,2.03267721,0.1436521
151693076000,-1.20055302,-0.173638103,1.44343318,-10.1992991,2.0159178,0.117315881
151694082000,-1.2101404,-0.175768615,1.44343318,-10.2232411,2.00394679,0.112527478
151695088000,-1.21759725,-0.17683388,1.44236791,-10.2495773,1.97282217,0.105344873
151696094000,-1.22611937,-0.17683388,1.44236791,-10.2950671,1.96803376,0.0909796631
151697100000,-1.23357622,-0.177899144,1.44236791,-10.3118266,1.95366855,0.0790086548
151698107000,-1.24209833,-0.177899144,1.44343318,-10.3237976,1.91057292,0.0646434448
151699113000,-1.25168571,-0.177899144,1.44236791,-10.3692874,1.86747729,0.0550666382
151700119000,-1.25914256,-0.180029673,1.44023738,-10.4099888,1.85311208,0.0430956299
151701125000,-1.26766468,-0.183225466,1.43810686,-10.4602671,1.83395847,0.0239420166
151702131000,-1.27618679,-0.185355995,1.43491106,-10.4866033,1.79325704,0.0215478149
151703138000,-1.28257838,-0.187486524,1.43278053,-10.5057569,1.78607444,0.0287304199
151704144000,-1.28896997,-0.189617053,1.42958474,-10.5656119,1.75494982,0.0454898315
151705150000,-1.29536155,-0.191747582,1.42745421,-10.6063134,1.69509478,0.0215478149
151706156000,-1.30175314,-0.192812846,1.42638895,-10.6278612,1.69509478,-0.00718260498
151707162000,-1.30920999,-0.193878111,1.42319315,-10.66138,1.67594116,0.01436521
151708168000,-1.31347105,-0.19600864,1.4189321,-10.7044756,1.64721074,0.0239420166
151709175000,-1.31879737,-0.199204433,1.41254051,-10.7236292,1.64002814,0.0119710083
151710181000,-1.32412369,-0.203465491,1.40827945,-10.7547539,1.60650931,0
151711187000,-1.32945002,-0.208791813,1.40614892,-10.7930611,1.56341368,-0.01436521
151712193000,-1.33477634,-0.210922342,1.40401839,-10.8122147,1.53468326,-0.0191536133
151713199000,-1.3390374,-0.214118135,1.39975747,-10.8457335,1.51074125,-0.00957680664
151714205000,-1.34329845,-0.218379193,1.39443115,-10.8600987,1.46525142,-0.00957680664
151715212000,-1.34862478,-0.223705515,1.38910482,-10.8936176,1.43412679,-0.0239420166
151716218000,-1.35501636,-0.226901308,1.3837785,-10.9415016,1.42933839,-0.0263362183
151717224000,-1.35927742,-0.230097102,1.37845218,-10.9415016,1.43412679,-0.0191536133
151718230000,-1.36140795,-0.233292895,1.37312586,-10.9750204,1.40060797,-0.0407014282
151719236000,-1.36353848,-0.237553953,1.36673427,-10.9750204,1.35751234,-0.0646434448
151720243000,-1.36673427,-0.242880275,1.36140795,-10.9510784,1.33596453,-0.0622492432
151721249000,-1.37099533,-0.246076068,1.35501636,-10.9654436,1.31441671,-0.0742202515
151722255000,-1.37525639,-0.250337126,1.34969004,-10.9726262,1.3024457,-0.0909796631
151723261000,-1.37738692,-0.253532919,1.34329845,-10.9774146,1.27371528,-0.10055647
151724267000,-1.37845218,-0.257793977,1.33797213,-10.9798088,1.27850369,-0.117315881
151725273000,-1.37951744,-0.259924506,1.33051528,-10.9798088,1.28329209,-0.11492168
151726280000,-1.38164797,-0.262055035,1.32305843,-10.9750204,1.23540806,-0.124498486
151727286000,-1.3837785,-0.265250828,1.31666684,-10.9510784,1.21386024,-0.15801731
151728292000,-1.38590903,-0.27057715,1.31027526,-10.9295306,1.20907184,-0.141257898
151729298000,-1.3869743,-0.275903472,1.30281841,-10.9175596,1.18991823,-0.110133276
151730304000,-1.38803956,-0.279099266,1.29536155,-10.910377,1.17076461,-0.110133276
151731311000,-1.38803956,-0.282295076,1.2879047,-10.898406,1.13245739,-0.102950671
151732317000,-1.3869743,-0.284425604,1.28151312,-10.8553103,1.12766898,-0.0957680664
151733323000,-1.38590903,-0.287621398,1.27405627,-10.8193973,1.13724579,-0.105344873
151734329000,-1.3869743,-0.289751927,1.26659941,-10.7930611,1.12527478,-0.107739075
151735335000,-1.38803956,-0.29294772,1.26020783,-10.7691191,1.11809218,-0.107739075
151736341000,-1.38910482,-0.296143513,1.25275098,-10.7260234,1.11809218,-0.124498486
151737348000,-1.38803956,-0.298274042,1.24529413,-10.6781394,1.08936176,-0.131681091
151738354000,-1.3869743,-0.299339307,1.23783727,-10.6230728,1.05823713,-0.12928689
151739360000,-1.38484377,-0.301469835,1.23038042,-10.5751887,1.08696755,-0.124498486
151740366000,-1.3837785,-0.303600364,1.22185831,-10.5368815,1.09654436,-0.134075293
151741372000,-1.38271324,-0.306796158,1.21333619,-10.4985743,1.06063134,-0.148440503
151742379000,-1.38271324,-0.307861422,1.20587934,-10.4698439,1.03429512,-0.150834705
151743385000,-1.38164797,-0.307861422,1.19948775,-10.4147772,1.05105453,-0.148440503
151744391000,-1.37951744,-0.308926686,1.1920309,-10.3740758,1.04626613,-0.162805713
151745397000,-1.37845218,-0.308926686,1.18457405,-10.3477396,1.0031705,-0.169988318
151746403000,-1.37632165,-0.308926686,1.17818247,-10.2998555,0.991199487,-0.167594116
151747409000,-1.37419112,-0.308926686,1.17179088,-10.2519715,1.03668932,-0.165199915
151748416000,-1.37312586,-0.307861422,1.16326876,-10.2232411,1.03190092,-0.186747729
151749422000,-1.37206059,-0.307861422,1.15794244,-10.1849339,1.00077629,-0.213083948
151750428000,-1.36993006,-0.307861422,1.15155086,-10.127473,1.02232411,-0.203507141
151751434000,-1.3688648,-0.305730893,1.14302874,-10.0771948,1.0127473,-0.205901343
151752440000,-1.36566901,-0.3025351,1.13557189,-10.0245224,1.0079589,-0.210689746
151753447000,-1.36247321,-0.300404571,1.12811504,-9.98382092,1.03908352,-0.220266553
151754453000,-1.36034268,-0.298274042,1.12065819,-9.9526963,1.03429512,-0.217872351
151755459000,-1.35927742,-0.296143513,1.11426653,-9.90241807,1.0055647,-0.210689746
151756465000,-1.35821216,-0.29294772,1.10787495,-9.85932244,1.0079589,-0.208295544
151757471000,-1.35608163,-0.290817191,1.09935283,-9.83298622,1.0055647,-0.198718738
151758477000,-1.35182057,-0.287621398,1.09189598,-9.8042558,1.0055647,-0.177170923
151759484000,-1.34862478,-0.28336034,1.08443913,-9.78989059,1.0127473,-0.155623108
151760490000,-1.34649425,-0.280164547,1.07698228,-9.77552538,1.02232411,-0.153228906
151761496000,-1.34649425,-0.275903472,1.06952543,-9.73482395,1.03668932,-0.155623108
151762502000,-1.34436372,-0.271642415,1.06206858,-9.70130513,1.02950671,-0.1436521
151763508000,-1.34223319,-0.268446621,1.05567699,-9.69412252,1.01992991,-0.126892688
151764514000,-1.34010266,-0.266316092,1.04822014,-9.68215151,1.0151415,-0.126892688
151765521000,-1.33690687,-0.259924506,1.04182855,-9.6558153,0.991199487,-0.134075293
151766527000,-1.33371107,-0.254598184,1.03543697,-9.63426748,0.986411084,-0.138863696
151767533000,-1.33051528,-0.25140239,1.02798011,-9.61511387,1.0079589,-0.112527478
151768539000,-1.32731949,-0.248206597,1.01839273,-9.61271967,1.0031705,-0.0933738647
151769545000,-1.32518896,-0.243945539,1.00987062,-9.59596025,0.986411084,-0.107739075
151770552000,-1.32305843,-0.238619217,1.00241377,-9.56722983,0.991199487,-0.107739075
151771558000,-1.31986264,-0.23222763,0.994956917,-9.56483563,0.981622681,-0.134075293
151772564000,-1.31560158,-0.225836044,0.986434801,-9.56244143,0.974440076,-0.17238252
151773570000,-1.31134052,-0.219444457,0.976847421,-9.54807622,0.981622681,-0.155623108
151774576000,-1.30707946,-0.214118135,0.968325306,-9.52892261,0.952892261,-0.124498486
151775582000,-1.30388367,-0.209857077,0.95980319,-9.5193458,0.945709656,-0.107739075
151776589000,-1.30068788,-0.20559602,0.95021581,-9.54328782,0.967257471,-0.117315881
151777595000,-1.29749208,-0.200269697,0.939563166,-9.54568202,0.976834277,-0.141257898
151778601000,-1.29429629,-0.19600864,0.929975786,-9.48582698,0.955286462,-0.141257898
151779607000,-1.29003523,-0.189617053,0.922518935,-9.47864437,0.938527051,-0.126892688
151780613000,-1.28577417,-0.182160202,0.912931555,-9.49779799,0.945709656,-0.126892688
151781620000,-1.28257838,-0.17683388,0.903344175,-9.49300958,0.933738647,-0.134075293
151782626000,-1.27831732,-0.17044231,0.892691531,-9.5145574,0.914585034,-0.119710083
151783632000,-1.27405627,-0.165115988,0.883104151,-9.5145574,0.936132849,-0.0909796631
151784638000,-1.26979521,-0.159789665,0.873516771,-9.54568202,0.921767639,-0.0837970581
151785644000,-1.26766468,-0.154463343,0.863929391,-9.56722983,0.890643018,-0.0861912598
151786650000,-1.26446889,-0.150202285,0.853276747,-9.53371101,0.902614026,-0.0718260498
151787657000,-1.26020783,-0.144875963,0.841558838,-9.54568202,0.905008228,-0.0670376465
151788663000,-1.25594677,-0.139549633,0.829840929,-9.57920084,0.871489404,-0.0814028564
151789669000,-1.25062045,-0.135288575,0.819188285,-9.60553706,0.845153186,-0.0718260498
151790675000,-1.24529413,-0.131027517,0.809600905,-9.63426748,0.871489404,-0.0359130249
151791681000,-1.2399678,-0.12676646,0.800013525,-9.61990227,0.876277808,-0.0263362183
151792688000,-1.23677201,-0.123570666,0.788295616,-9.62229647,0.885854614,-0.00239420166
151793694000,-1.23144569,-0.119309609,0.777642972,-9.6677863,0.912190833,0.0215478149
151794700000,-1.22931516,-0.116113815,0.765925063,-9.67496891,0.931344446,0.00718260498
151795706000,-1.2250541,-0.112918022,0.755272419,-9.71088193,0.950498059,0.0239420166
151796712000,-1.21972778,-0.109722229,0.74355451,-9.76116017,0.952892261,0.0407014282
151797718000,-1.21546672,-0.1075917,0.730771337,-9.78270798,0.974440076,0.0407014282
151798725000,-1.21227093,-0.105461171,0.720118692,-9.8042558,0.974440076,0.0550666382
151799731000,-1.20800987,-0.102265378,0.708400783,-9.84016882,0.974440076,0.0550666382
151800737000,-1.20374881,-0.0990695842,0.696682941,-9.86889924,0.991199487,0.0502782349
151801743000,-1.19948775,-0.0958737909,0.684965032,-9.89762966,0.993593689,0.0766144531
151802749000,-1.19629196,-0.093743262,0.673247124,-9.91917748,1.0103531,0.0861912598
151803756000,-1.19309617,-0.0916127332,0.662594479,-9.93593689,1.0031705,0.0598550415
151804762000,-1.18776985,-0.0905474687,0.65087657,-9.96945571,1.03429512,0.0742202515
151805768000,-1.18350879,-0.0905474687,0.639158662,-9.99100353,1.09175596,0.0837970581
151806774000,-1.17924773,-0.0884169399,0.628506017,-10.0149455,1.08936176,0.0646434448
151807780000,-1.17498667,-0.0852211549,0.617853373,-10.0388876,1.07499655,0.0837970581
151808786000,-1.17179088,-0.0852211549,0.606135464,-10.0484644,1.09175596,0.107739075
151809793000,-1.16752982,-0.0841558904,0.593352291,-10.0388876,1.09893856,0.0909796631
151810799000,-1.16326876,-0.083090626,0.581634382,-10.0532528,1.08457335,0.0718260498
151811805000,-1.16007297,-0.0820253616,0.569916473,-10.0867716,1.09175596,0.105344873
151812811000,-1.15687718,-0.0798948327,0.560329093,-10.1178962,1.09654436,0.12928689
151813817000,-1.15368138,-0.0777643038,0.549676416,-10.151415,1.10133276,0.107739075
151814823000,-1.14942033,-0.0788295683,0.536893242,-10.1585976,1.12527478,0.105344873
151815830000,-1.14622453,-0.0788295683,0.524110069,-10.139444,1.09654436,0.122104285
151816836000,-1.14196348,-0.0777643038,0.513457425,-10.1442324,1.07978495,0.141257898
151817842000,-1.13663715,-0.0766990394,0.502804781,-10.1562034,1.11569797,0.150834705
151818848000,-1.1323761,-0.075633775,0.491086872,-10.1585976,1.11809218,0.136469495
151819854000,-1.13024557,-0.0745685105,0.478303698,-10.1585976,1.11330377,0.126892688
151820861000,-1.12704977,-0.0735032461,0.464455261,-10.151415,1.09175596,0.160411511
151821867000,-1.12278872,-0.0713727172,0.451672088,-10.163386,1.06063134,0.193930334
151822873000,-1.11746239,-0.0703074528,0.439954179,-10.1562034,1.05344873,0.193930334
151823879000,-1.11426653,-0.0703074528,0.42823627,-10.1562034,1.02471831,0.196324536
151824885000,-1.11107074,-0.0703074528,0.415453097,-10.139444,0.995987891,0.198718738
151825891000,-1.10680968,-0.0692421842,0.402669924,-10.103531,1.00077629,0.186747729
151826898000,-1.10254862,-0.0692421842,0.390952015,-10.0843774,1.0031705,0.203507141
151827904000,-1.09935283,-0.0681769197,0.379234106,-10.0939542,0.984016882,0.210689746
151828910000,-1.09402651,-0.0681769197,0.365385668,-10.1059252,0.962469067,0.181959326
151829916000,-1.08870019,-0.0681769197,0.352602495,-10.0771948,0.950498059,0.167594116
151830922000,-1.08443913,-0.0671116553,0.338754091,-10.0340992,0.921767639,0.169988318
151831929000,-1.08017807,-0.0649811264,0.324905653,-10.0005803,0.885854614,0.177170923
151832935000,-1.07591701,-0.0628505976,0.313187744,-9.97903252,0.866701001,0.191536133
151833941000,-1.06952543,-0.0607200687,0.301469835,-9.9574847,0.849941589,0.201112939
151834947000,-1.06313384,-0.0585895398,0.289751927,-9.91678328,0.847547388,0.191536133
151835953000,-1.05674225,-0.0575242754,0.275903472,-9.86889924,0.845153186,0.174776721
151836959000,-1.05141593,-0.0553937465,0.26098977,-9.82819781,0.823605371,0.150834705
151837966000,-1.04502435,-0.0521979532,0.248206597,-9.7994674,0.77811554,0.150834705
151838972000,-1.03969802,-0.0500674243,0.234358159,-9.77073698,0.758961926,0.146046301
151839978000,-1.0343717,-0.046871631,0.221574986,-9.71327614,0.77811554,0.134075293
151840984000,-1.02798011,-0.0436758419,0.209857077,-9.67018051,0.790086548,0.124498486
151841990000,-1.02265379,-0.0404800486,0.197073904,-9.62229647,0.770932935,0.119710083
151842997000,-1.01626221,-0.0362189908,0.184290731,-9.59596025,0.744596716,0.126892688
151844003000,-1.00987062,-0.031957931,0.171507574,-9.56244143,0.732625708,0.117315881
151845009000,-1.00241377,-0.0287621377,0.159789665,-9.50737479,0.73501991,0.110133276
151846015000,-0.996022181,-0.0255663444,0.147006492,-9.47385597,0.727837305,0.110133276
151847021000,-0.989630594,-0.0223705511,0.134223311,-9.43315454,0.718260498,0.0957680664
151848027000,-0.984304272,-0.0191747598,0.121440137,-9.40681832,0.7206547,0.102950671
151849034000,-0.977912686,-0.0149137011,0.110787493,-9.35893429,0.69192428,0.119710083
151850040000,-0.970455835,-0.00958737992,0.100134849,-9.30147345,0.687135876,0.131681091
151851046000,-0.964064248,-0.00426105748,0.0884169399,-9.26795463,0.679953271,0.1436521
151852052000,-0.956607397,0,0.075633775,-9.25837782,0.656011255,0.141257898
151853058000,-0.948085281,0.00426105748,0.063915862,-9.24161841,0.670376465,0.117315881
151854065000,-0.941693695,0.00958737992,0.0521979532,-9.18894597,0.69192428,0.110133276
151855071000,-0.935302108,0.0149137011,0.0404800486,-9.14106194,0.687135876,0.122104285
151856077000,-0.928910522,0.0202400243,0.0298274021,-9.11472572,0.656011255,0.119710083
151857083000,-0.922518935,0.0266316088,0.0181094954,-9.09557211,0.639251843,0.134075293
151858089000,-0.915062084,0.0330231954,0.00745685053,-9.0788127,0.64882865,0.124498486
151859095000,-0.908670497,0.0394147841,-0.00319579305,-9.04768807,0.665588062,0.102950671
151860102000,-0.902278911,0.0458063666,-0.0138484366,-8.99980404,0.665588062,0.110133276
151861108000,-0.89482206,0.0532632176,-0.0234358155,-8.98543883,0.656011255,0.119710083
151862114000,-0.887365209,0.0607200687,-0.0330231954,-8.98543883,0.684741675,0.102950671
151863120000,-0.880973622,0.0671116553,-0.0436758419,-8.96867942,0.675164868,0.0957680664
151864126000,-0.874582035,0.0735032461,-0.0532632176,-8.9447374,0.656011255,0.112527478
151865132000,-0.868190449,0.0809600971,-0.063915862,-8.92318959,0.679953271,0.12928689
151866139000,-0.862864127,0.0873516838,-0.0745685105,-8.89445917,0.679953271,0.134075293
151867145000,-0.855407276,0.0948085265,-0.0841558904,-8.89685337,0.667982263,0.126892688
151868151000,-0.849015689,0.102265378,-0.0926779976,-8.90164177,0.665588062,0.136469495
151869157000,-0.842624102,0.108656964,-0.100134849,-8.86572875,0.67755907,0.138863696
151870163000,-0.83729778,0.115048551,-0.110787493,-8.86812295,0.675164868,0.122104285
151871170000,-0.830906194,0.121440137,-0.120374873,-8.90403597,0.632069238,0.134075293
151872176000,-0.824514607,0.128896988,-0.129962253,-8.89685337,0.617704028,0.141257898
151873182000,-0.817057756,0.137419104,-0.138484368,-8.87051715,0.639251843,0.160411511
151874188000,-0.811731434,0.144875963,-0.145941228,-8.86333455,0.624886633,0.179565125
151875194000,-0.807470376,0.152332814,-0.154463343,-8.88727656,0.600944617,0.177170923
151876200000,-0.803209318,0.158724401,-0.162985459,-8.90643018,0.608127222,0.186747729
151877207000,-0.795752467,0.165115988,-0.17044231,-8.90164177,0.617704028,0.184353528
151878213000,-0.788295616,0.169377045,-0.178964409,-8.89445917,0.596156213,0.186747729
151879219000,-0.782969294,0.17683388,-0.187486524,-8.91361278,0.567425793,0.193930334
151880225000,-0.777642972,0.184290731,-0.197073904,-8.93037219,0.56263739,0.189141931
151881231000,-0.771251385,0.191747582,-0.20559602,-8.92558379,0.545877979,0.191536133
151882238000,-0.763794534,0.198139168,-0.213052871,-8.92797799,0.536301172,0.225054956
151883244000,-0.759533476,0.203465491,-0.218379193,-8.9375548,0.543483777,0.246602771
151884250000,-0.755272419,0.208791813,-0.225836044,-8.97346782,0.541089575,0.241814368
151885256000,-0.748880832,0.214118135,-0.233292895,-8.98065043,0.550666382,0.244208569
151886262000,-0.742489245,0.220509722,-0.240749746,-8.96149681,0.502782349,0.251391174
151887268000,-0.737162923,0.225836044,-0.247141333,-8.97346782,0.464475122,0.253785376
151888275000,-0.731836601,0.23222763,-0.254598184,-9.01416925,0.514753357,0.248996973
151889281000,-0.725445014,0.237553953,-0.26098977,-9.04050547,0.536301172,0.258573779
151890287000,-0.720118692,0.24181501,-0.268446621,-9.01656345,0.512359155,0.268150586
151891293000,-0.71479237,0.246076068,-0.274838208,-9.00459244,0.486022937,0.263362183
151892299000,-0.710531312,0.25140239,-0.279099266,-8.99980404,0.47644613,0.270544788
151893306000,-0.704139726,0.256728712,-0.284425604,-8.99740984,0.464475122,0.292092603
151894312000,-0.69881347,0.26098977,-0.290817191,-8.99501564,0.481234534,0.277727393
151895318000,-0.694552412,0.266316092,-0.296143513,-8.99980404,0.47644613,0.270544788
