#t[ns],wx,wy,wz,ax,ay,az
1425565665000,0.0255663444,1.78005674,0.351537231,-6.9264254,-0.969651672,-8.74123026
1425566671000,0.0383495197,1.78325253,0.361124611,-6.86178196,-0.931344446,-8.76996068
1425567677000,0.0521979532,1.78644833,0.369646726,-6.81868633,-0.883460413,-8.80587371
1425568683000,0.0681769197,1.78857885,0.38029937,-6.80432112,-0.945709656,-8.78672009
1425569689000,0.0841558904,1.79070938,0.38988675,-6.78995591,-0.981622681,-8.77953749
1425570695000,0.0990695842,1.79283991,0.39947413,-6.74925448,-0.883460413,-8.86094034
1425571702000,0.112918022,1.79390518,0.406930981,-6.66066902,-0.814028564,-8.89685337
1425572708000,0.12676646,1.79497044,0.41864889,-6.6391212,-0.797269153,-8.84896934
1425573714000,0.143810699,1.79710097,0.430366799,-6.66545742,-0.758961926,-8.7915085
1425574720000,0.161920194,1.79816623,0.443149972,-6.61039078,-0.694318481,-8.83220992
1425575726000,0.177899144,1.80029676,0.453802616,-6.54095894,-0.653617053,-8.87530555
1425576732000,0.192812846,1.80136203,0.463389996,-6.4834981,-0.622492432,-8.84896934
1425577739000,0.208791813,1.80349256,0.47617317,-6.45237347,-0.612915625,-8.7986911
1425578745000,0.225836044,1.80562309,0.488956343,-6.45955608,-0.646434448,-8.71489404
1425579751000,0.242880275,1.80668835,0.501739516,-6.46434448,-0.679953271,-8.73165345
1425580757000,0.256728712,1.80881888,0.51239216,-6.47152709,-0.684741675,-8.78911429
1425581763000,0.271642415,1.80988414,0.524110069,-6.47392129,-0.689530078,-8.76517228
1425582769000,0.286556133,1.80988414,0.536893242,-6.48110389,-0.758961926,-8.69334623
1425583775000,0.3025351,1.80988414,0.549676416,-6.51462272,-0.857124194,-8.63827959
1425584782000,0.318514066,1.80988414,0.561394358,-6.53617053,-0.909796631,-8.68137522
1425585788000,0.334493033,1.80988414,0.572047002,-6.53377633,-0.919373438,-8.75798967
1425586794000,0.347276206,1.80775361,0.582699647,-6.53617053,-0.952892261,-8.73165345
1425587800000,0.362189875,1.80668835,0.594417555,-6.56250675,-0.998382092,-8.60954917
1425588806000,0.378168842,1.80455782,0.604004935,-6.61517919,-1.0031705,-8.59518396
1425589812000,0.394147808,1.80242729,0.613592315,-6.61278499,-0.981622681,-8.66701001
1425590819000,0.410126775,1.7992315,0.623179695,-6.57926616,-0.924161841,-8.66461581
1425591825000,0.425040477,1.79710097,0.632767075,-6.54814154,-0.873883606,-8.67419261
1425592831000,0.438888914,1.79390518,0.642354455,-6.52659373,-0.847547388,-8.67898102
1425593837000,0.455933145,1.79070938,0.651941835,-6.54574734,-0.816422766,-8.66701001
1425594843000,0.472977376,1.78857885,0.661529215,-6.56729515,-0.833182178,-8.70531724
1425595849000,0.488956343,1.78644833,0.672181859,-6.57926616,-0.876277808,-8.74601866
1425596855000,0.503870045,1.78325253,0.681769239,-6.58166036,-0.945709656,-8.8034795
1425597862000,0.517718483,1.78005674,0.690291355,-6.61039078,-0.976834277,-8.85615194
1425598868000,0.53156692,1.77792621,0.699878734,-6.67024583,-1.01992991,-8.84418093
1425599874000,0.546480622,1.77686095,0.708400783,-6.69179364,-1.07260234,-8.86572875
1425600880000,0.562459622,1.77473042,0.716922899,-6.69897625,-1.10851537,-8.86333455
1425601886000,0.57630806,1.77046936,0.725445014,-6.72770667,-1.14203419,-8.78672009
1425602892000,0.591221762,1.76407777,0.73396713,-6.75643708,-1.11330377,-8.78432589
1425603899000,0.606135464,1.75768619,0.742489245,-6.76840809,-1.08457335,-8.85136354
1425604905000,0.619983902,1.75235986,0.748880832,-6.74446608,-1.03190092,-8.90643018
1425605911000,0.633832339,1.74916407,0.757402947,-6.73728347,-1.0079589,-8.9375548
1425606917000,0.648746042,1.74703354,0.764859798,-6.76601389,-0.995987891,-8.96628522
1425607923000,0.662594479,1.74383775,0.773381914,-6.76840809,-0.974440076,-9.00459244
1425608929000,0.675377652,1.73851143,0.782969294,-6.7827733,-0.969651672,-9.0788127
1425609935000,0.68922609,1.73105458,0.790426145,-6.80910952,-0.938527051,-9.13148513
1425610942000,0.704139726,1.72466299,0.79894826,-6.84023414,-0.955286462,-9.12669673
1425611948000,0.719053428,1.72040193,0.807470376,-6.85459935,-0.991199487,-9.11711992
1425612954000,0.732901865,1.71720614,0.814927227,-6.89051238,-1.0031705,-9.16260975
1425613960000,0.747815568,1.71507561,0.823449342,-6.921637,-0.969651672,-9.2296474
1425614966000,0.760598741,1.71081455,0.831971458,-6.9288196,-0.974440076,-9.17697496
1425615972000,0.773381914,1.7033577,0.841558838,-6.99585725,-0.995987891,-9.0836011
1425616979000,0.787230352,1.69483558,0.849015689,-7.03895288,-1.01753571,-9.06684169
1425617985000,0.800013525,1.688444,0.857537804,-7.03416448,-1.01992991,-9.12909093
1425618991000,0.812796698,1.68205241,0.863929391,-7.02698187,-0.993593689,-9.17936917
1425619997000,0.823449342,1.67566082,0.871386242,-7.02937607,-0.991199487,-9.16739816
1425621003000,0.836232516,1.66926924,0.878843093,-7.05331809,-0.964863269,-9.15303295
1425622009000,0.847950425,1.66074712,0.886299944,-7.0628949,-0.957680664,-9.12669673
1425623015000,0.860733598,1.65435554,0.892691531,-7.0724717,-0.924161841,-9.12909093
1425624022000,0.873516771,1.64689868,0.899083117,-7.0628949,-0.873883606,-9.18894597
1425625028000,0.884169415,1.63837657,0.905474704,-7.01501086,-0.869095203,-9.23683
1425626034000,0.89482206,1.63091972,0.911866291,-7.01979927,-0.833182178,-9.27513723
1425627040000,0.90440944,1.62452813,0.918257877,-7.02219347,-0.809240161,-9.24880101
1425628046000,0.916127348,1.61813655,0.924649464,-7.02458767,-0.828393774,-9.19134017
1425629052000,0.927845257,1.61067969,0.931041051,-7.04374128,-0.785298145,-9.2296474
1425630059000,0.938497902,1.60322284,0.938497902,-7.00543406,-0.711077893,-9.25119521
1425631065000,0.948085281,1.59576599,0.945954753,-6.98149204,-0.689530078,-9.19852278
1425632071000,0.95980319,1.58830914,0.952346339,-6.97909784,-0.687135876,-9.22246479
1425633077000,0.971521099,1.58085229,0.960868455,-6.93839641,-0.66319386,-9.29189664
1425634083000,0.982173743,1.5744607,0.968325306,-6.88811818,-0.670376465,-9.31344446
1425635089000,0.991761123,1.56806912,0.974716892,-6.87854137,-0.682347473,-9.33738647
1425636095000,1.00241377,1.56061227,0.981108479,-6.86178196,-0.667982263,-9.3709053
1425637102000,1.01413168,1.55422068,0.987500066,-6.82586893,-0.64882865,-9.40921252
1425638108000,1.02478432,1.54782909,0.993891652,-6.81150372,-0.679953271,-9.40921252
1425639114000,1.0343717,1.54037224,1.0013485,-6.82108053,-0.711077893,-9.40442412
1425640120000,1.04395908,1.53398065,1.00774009,-6.80432112,-0.684741675,-9.46427916
1425641126000,1.0524812,1.52758907,1.01413168,-6.7779849,-0.672770667,-9.48822118
1425642132000,1.06100331,1.52226275,1.02052326,-6.76601389,-0.667982263,-9.46188496
1425643139000,1.07059069,1.51587116,1.02691485,-6.76361969,-0.646434448,-9.47146177
1425644145000,1.08017807,1.50841431,1.03330644,-6.75404288,-0.615309827,-9.50019219
1425645151000,1.08976545,1.50202272,1.03756749,-6.70137045,-0.565031592,-9.5145574
1425646157000,1.09828757,1.49776166,1.04395908,-6.67264003,-0.567425793,-9.55525883
1425647163000,1.10680968,1.49350061,1.0492854,-6.68221683,-0.603338818,-9.60793126
1425648169000,1.11426653,1.48817428,1.05461173,-6.65588062,-0.593762012,-9.6653921
1425649175000,1.12278872,1.48284796,1.05887278,-6.6295444,-0.598550415,-9.73242975
1425650182000,1.13024557,1.47752164,1.06313384,-6.6295444,-0.624886633,-9.75158336
1425651188000,1.13770242,1.47219532,1.06846016,-6.6271502,-0.617704028,-9.78031378
1425652194000,1.14515927,1.46899952,1.07378648,-6.61039078,-0.593762012,-9.7994674
1425653200000,1.15155086,1.46473847,1.07804754,-6.59123717,-0.56263739,-9.84016882
1425654206000,1.15687718,1.46154267,1.08124334,-6.56250675,-0.56263739,-9.89523546
1425655212000,1.16433403,1.45728162,1.08550439,-6.56250675,-0.586579407,-9.86411084
1425656219000,1.17179088,1.45408582,1.09083072,-6.56250675,-0.610521423,-9.87368765
1425657225000,1.17818247,1.44982476,1.09615704,-6.50744011,-0.60573302,-9.93354269
1425658231000,1.18350879,1.44556371,1.09828757,-6.47392129,-0.593762012,-10.0077629
1425659237000,1.18990038,1.44343318,1.09935283,-6.47870969,-0.624886633,-10.043676
1425660243000,1.19629196,1.44130265,1.10254862,-6.50025751,-0.64882865,-10.0364934
1425661249000,1.20161828,1.43704159,1.10680968,-6.4858923,-0.632069238,-10.09156
1425662255000,1.20800987,1.4338458,1.11107074,-6.43321986,-0.62009823,-10.1801455
1425663262000,1.21440146,1.43278053,1.11426653,-6.43561406,-0.644040247,-10.2112701
1425664268000,1.22185831,1.43171527,1.11852766,-6.44519087,-0.612915625,-10.2112701
1425665274000,1.22824989,1.42958474,1.12172345,-6.39251843,-0.59136781,-10.2447889
1425666280000,1.23464148,1.42745421,1.12491924,-6.37097062,-0.644040247,-10.2543657
1425667286000,1.24103307,1.42638895,1.1291803,-6.37336482,-0.639251843,-10.2759135
1425668292000,1.24742465,1.42425842,1.13344136,-6.35421121,-0.658405457,-10.3429512
1425669299000,1.25488151,1.42106262,1.13663715,-6.32548079,-0.701501086,-10.4028062
1425670305000,1.26233836,1.4189321,1.13983295,-6.3446344,-0.699106885,-10.4411134
1425671311000,1.26872994,1.41786683,1.14302874,-6.351817,-0.708683691,-10.4961801
1425672317000,1.27405627,1.41786683,1.1472898,-6.32787499,-0.699106885,-10.5201221
1425673323000,1.28044785,1.41680157,1.15155086,-6.30872137,-0.696712683,-10.4961801
1425674329000,1.2879047,1.41467104,1.15687718,-6.27759675,-0.687135876,-10.5153337
1425675335000,1.29642682,1.4157363,1.16113824,-6.30393297,-0.651222852,-10.5440641
1425676342000,1.30494893,1.4157363,1.16539929,-6.30872137,-0.600944617,-10.5751887
1425677348000,1.31347105,1.41254051,1.17072562,-6.30632717,-0.579396802,-10.5967365
1425678354000,1.3209279,1.41040998,1.17498667,-6.33266339,-0.557848987,-10.6039192
1425679360000,1.32945002,1.40721419,1.18137826,-6.31829818,-0.495599744,-10.6206786
1425680366000,1.3390374,1.40614892,1.18883511,-6.29196196,-0.47644613,-10.6230728
1425681372000,1.34862478,1.40508366,1.19416143,-6.29435616,-0.442927307,-10.5751887
1425682379000,1.35821216,1.40295313,1.20055302,-6.31829818,-0.375889661,-10.5392757
1425683385000,1.36779954,1.39762694,1.20800987,-6.339846,-0.337582434,-10.5273047
1425684391000,1.37845218,1.39443115,1.21546672,-6.37575902,-0.316034619,-10.4698439
1425685397000,1.38590903,1.39017009,1.22398884,-6.42843146,-0.301669409,-10.4291424
1425686403000,1.39443115,1.3837785,1.23038042,-6.45716188,-0.275333191,-10.3908352
1425687409000,1.40401839,1.37525639,1.23783727,-6.4834981,-0.241814368,-10.3118266
1425688415000,1.41360577,1.36779954,1.24529413,-6.53138213,-0.248996973,-10.2615483
1425689422000,1.42319315,1.35927742,1.25275098,-6.60799658,-0.258573779,-10.2304237
1425690428000,1.42958474,1.3507553,1.26020783,-6.67024583,-0.248996973,-10.2016933
1425691434000,1.43597633,1.34116792,1.26766468,-6.73010087,-0.251391174,-10.1562034
1425692440000,1.44343318,1.33158055,1.27618679,-6.79474431,-0.265756384,-10.0891658
1425693446000,1.45195529,1.31986264,1.28257838,-6.84981095,-0.292092603,-10.0580412
1425694452000,1.45941214,1.30814473,1.2879047,-6.93839641,-0.311246216,-10.0245224
1425695459000,1.466869,1.29536155,1.29536155,-7.00064565,-0.311246216,-9.96466731
1425696465000,1.47432585,1.28151312,1.30068788,-7.05331809,-0.294486804,-9.93593689
1425697471000,1.48071743,1.26659941,1.3060142,-7.12514414,-0.296881006,-9.91199487
1425698477000,1.48604376,1.25275098,1.31134052,-7.18978759,-0.296881006,-9.89044706
1425699483000,1.49030481,1.23783727,1.31560158,-7.25443103,-0.311246216,-9.91199487
1425700489000,1.49350061,1.22292357,1.31986264,-7.31907448,-0.311246216,-9.87847605
1425701495000,1.49776166,1.20694461,1.32305843,-7.39808313,-0.304063611,-9.82580361
1425702502000,1.50415325,1.19096564,1.32518896,-7.49145699,-0.272938989,-9.84016882
1425703508000,1.50628378,1.17498667,1.32625422,-7.59201346,-0.232237561,-9.84495723
1425704514000,1.50947957,1.16007297,1.32731949,-7.65905111,-0.268150586,-9.84974563
1425705520000,1.51267537,1.14515927,1.32838475,-7.69017573,-0.311246216,-9.87608185
1425706526000,1.51480589,1.1291803,1.32838475,-7.72848296,-0.311246216,-9.90481227
1425707532000,1.51906695,1.112136,1.32625422,-7.76918439,-0.294486804,-9.93354269
1425708539000,1.52332801,1.09402651,1.32625422,-7.81467422,-0.304063611,-9.97184991
1425709545000,1.5265238,1.07378648,1.32731949,-7.84819304,-0.301669409,-9.99100353
1425710551000,1.53185013,1.05354646,1.32945002,-7.83143363,-0.272938989,-9.99100353
1425711557000,1.53717645,1.03330644,1.33051528,-7.81946262,-0.234631763,-9.99818613
1425712563000,1.54037224,1.01413168,1.33371107,-7.84101044,-0.222660754,-9.99579193
1425713569000,1.5446333,0.994956917,1.33690687,-7.86016405,-0.215478149,-10.0005803
1425714575000,1.54889436,0.974716892,1.34010266,-7.85776985,-0.186747729,-10.0053687
1425715582000,1.55102489,0.955542133,1.34223319,-7.83861624,-0.1436521,-9.97663832
1425716588000,1.55422068,0.936367373,1.34436372,-7.83861624,-0.102950671,-9.94311949
1425717594000,1.55741647,0.916127348,1.34969004,-7.80749161,-0.107739075,-9.91199487
1425718600000,1.55848174,0.893756795,1.3539511,-7.788338,-0.117315881,-9.89762966
1425719606000,1.559547,0.872451507,1.35714689,-7.788338,-0.11492168,-9.88805286
1425720612000,1.56167753,0.852211482,1.36140795,-7.7835496,-0.0837970581,-9.86650504
1425721618000,1.56380806,0.831971458,1.36460374,-7.76439598,-0.0407014282,-9.87847605
1425722625000,1.56487332,0.810666169,1.3688648,-7.74045397,-0.0478840332,-9.90720647
1425723631000,1.56593859,0.790426145,1.37312586,-7.76679019,-0.0670376465,-9.88565865
1425724637000,1.56700385,0.771251385,1.37738692,-7.76679019,-0.0718260498,-9.84495723
1425725643000,1.56700385,0.751011361,1.37951744,-7.73087716,-0.105344873,-9.85932244
1425726649000,1.56593859,0.730771337,1.38164797,-7.71172355,-0.110133276,-9.87129344
1425727655000,1.56487332,0.709466048,1.3837785,-7.70214674,-0.110133276,-9.88326445
1425728662000,1.56487332,0.690291355,1.38803956,-7.70932935,-0.12928689,-9.90720647
1425729668000,1.56487332,0.67005133,1.39017009,-7.67581052,-0.117315881,-9.87847605
1425730674000,1.56487332,0.649811306,1.39123535,-7.61595548,-0.131681091,-9.84016882
1425731680000,1.56274279,0.630636546,1.39336588,-7.61116708,-0.17238252,-9.85213983
1425732686000,1.559547,0.612527051,1.39443115,-7.58722506,-0.201112939,-9.87129344
1425733692000,1.55741647,0.593352291,1.39443115,-7.52976422,-0.208295544,-9.88087025
1425734698000,1.55528594,0.575242795,1.39443115,-7.46033237,-0.208295544,-9.90002386
1425735705000,1.55315541,0.558198531,1.39549641,-7.38371792,-0.198718738,-9.9503021
1425736711000,1.55315541,0.540089036,1.39549641,-7.33343969,-0.215478149,-9.97424412
1425737717000,1.55102489,0.52197954,1.39549641,-7.26400784,-0.215478149,-9.96706151
1425738723000,1.54676383,0.504935309,1.39549641,-7.18739338,-0.193930334,-9.96227311
1425739729000,1.54250277,0.488956343,1.39549641,-7.11796154,-0.205901343,-9.98142672
1425740735000,1.53930698,0.472977376,1.39443115,-7.03416448,-0.174776721,-10.0412818
1425741742000,1.53611118,0.460194203,1.39656168,-6.94079061,-0.141257898,-10.0843774
1425742748000,1.53398065,0.445280501,1.3986922,-6.83305154,-0.119710083,-10.1322614
1425743754000,1.53078486,0.429301534,1.39975747,-6.74686028,-0.136469495,-10.1681745
1425744760000,1.52758907,0.414387832,1.40082273,-6.6295444,-0.141257898,-10.1921165
1425745766000,1.5265238,0.401604659,1.40188786,-6.4858923,-0.122104285,-10.2567599
1425746772000,1.52545854,0.388821486,1.40508366,-6.39251843,-0.126892688,-10.2759135
1425747778000,1.52332801,0.376038313,1.40934472,-6.28717356,-0.124498486,-10.2998555
1425748785000,1.52226275,0.363255139,1.41254051,-6.14112726,-0.0981622681,-10.2950671
1425749791000,1.52226275,0.351537231,1.41680157,-5.98789835,-0.0191536133,-10.2567599
1425750797000,1.52119748,0.34088462,1.42106262,-5.87297667,-0.0335188232,-10.328586
1425751803000,1.52013222,0.33129724,1.42638895,-5.79396802,-0.110133276,-10.37647
1425752809000,1.51906695,0.322775124,1.43171527,-5.71735356,-0.165199915,-10.4435076
1425753815000,1.51906695,0.314253009,1.43704159,-5.60961449,-0.229843359,-10.5751887
1425754822000,1.52226275,0.306796158,1.44236791,-5.52821163,-0.265756384,-10.6829278
1425755828000,1.52545854,0.299339307,1.4487595,-5.46117399,-0.270544788,-10.7643307
1425756834000,1.5297196,0.290817191,1.45621635,-5.34385811,-0.282515796,-10.8289741
1425757840000,1.53611118,0.281229811,1.4636732,-5.24330164,-0.332794031,-10.8864349
1425758846000,1.54250277,0.273772943,1.47113005,-5.15232197,-0.378283862,-10.9558668
1425759852000,1.55102489,0.267381357,1.47965217,-5.08528433,-0.392649072,-11.0324813
1425760858000,1.56061227,0.262055035,1.48923955,-5.02782349,-0.385466467,-11.0444523
1425761865000,1.56913438,0.255663448,1.49776166,-4.97036265,-0.359130249,-11.006145
1425762871000,1.57552597,0.249271861,1.50734904,-4.92008441,-0.339976636,-10.9989624
1425763877000,1.58085229,0.243945539,1.51693642,-4.84346996,-0.318428821,-10.9965682
1425764883000,1.58511335,0.239684481,1.5265238,-4.7644613,-0.296881006,-10.9151654
1425765889000,1.59150493,0.235423424,1.53611118,-4.69024105,-0.220266553,-10.8146089
1425766895000,1.59683126,0.230097102,1.54569856,-4.63278021,-0.153228906,-10.8146089
1425767902000,1.60002705,0.225836044,1.55315541,-4.59447299,-0.15801731,-10.8792523
1425768908000,1.60215758,0.221574986,1.56061227,-4.54658895,-0.169988318,-10.94629
1425769914000,1.60322284,0.217313928,1.57019965,-4.51067593,-0.165199915,-11.006145
1425770920000,1.60641864,0.213052871,1.57978703,-4.49152231,-0.136469495,-11.0252986
1425771926000,1.60961443,0.207726548,1.58830914,-4.41251366,-0.0909796631,-11.0085392
1425772932000,1.61387549,0.203465491,1.59470073,-4.35744702,-0.0454898315,-10.9845972
1425773938000,1.61813655,0.202400226,1.60002705,-4.24731375,0.107739075,-10.8361567
1425774945000,1.62026707,0.199204433,1.60854917,-4.14196887,0.325611426,-10.4842091
1425775951000,1.61600602,0.19600864,1.61600602,-3.98873997,0.4333505,-10.2064817
1425776957000,1.6074839,0.19600864,1.62452813,-3.93606753,0.466869324,-10.1705687
1425777963000,1.59896179,0.197073904,1.63305025,-4.02225879,0.423773694,-10.2711251
1425778969000,1.59150493,0.198139168,1.63944183,-4.02225879,0.414196887,-10.2926729
1425779975000,1.58404808,0.197073904,1.64689868,-3.99352837,0.366312854,-10.3453454
1425780982000,1.57978703,0.194943375,1.65435554,-3.98873997,0.294486804,-10.4626613
1425781988000,1.5776565,0.191747582,1.66181239,-4.11323845,0.289698401,-10.5177279
1425782994000,1.57659123,0.188551789,1.66820397,-4.11084425,0.263362183,-10.5967365
1425784000000,1.57552597,0.184290731,1.67459556,-4.09887324,0.217872351,-10.673351
1425785006000,1.57552597,0.180029673,1.67992188,-4.14196887,0.15801731,-10.7786959
1425786012000,1.57659123,0.175768615,1.68418294,-4.19224711,0.160411511,-10.8672813
1425787018000,1.57978703,0.173638103,1.68737873,-4.26167896,0.208295544,-10.7643307
1425788025000,1.58298282,0.169377045,1.69057453,-4.28562097,0.237025964,-10.6877162
1425789031000,1.58404808,0.167246516,1.69377032,-4.36462963,0.234631763,-10.6948988
1425790037000,1.58298282,0.166181252,1.69696611,-4.49870492,0.17238252,-10.66138
1425791043000,1.58085229,0.166181252,1.69909664,-4.57292517,0.160411511,-10.649409
1425792049000,1.58085229,0.162985459,1.70122717,-4.56095416,0.177170923,-10.6685626
1425793055000,1.58191755,0.157659137,1.70229244,-4.6136266,0.174776721,-10.7643307
1425794062000,1.58298282,0.15126755,1.7033577,-4.68305845,0.169988318,-10.8457335
1425795068000,1.58404808,0.148071757,1.70442296,-4.7596729,0.169988318,-10.8696755
1425796074000,1.58617861,0.142745434,1.70655349,-4.82671055,0.160411511,-10.8816465
1425797080000,1.59043967,0.137419104,1.70761876,-4.84586416,0.189141931,-10.8840407
1425798086000,1.59363546,0.131027517,1.70868402,-4.93684382,0.232237561,-10.8720697
1425799092000,1.59896179,0.125701195,1.71081455,-4.98951626,0.234631763,-10.8457335
1425800098000,1.60428811,0.118244344,1.71401034,-5.00627567,0.248996973,-10.8122147
1425801105000,1.60854917,0.110787493,1.71720614,-5.03740029,0.270544788,-10.8122147
1425802111000,1.61067969,0.104395906,1.72040193,-5.0493713,0.256179578,-10.8146089
1425803117000,1.61281022,0.0969390554,1.72466299,-5.11880315,0.196324536,-10.8002437
1425804123000,1.61494075,0.0894822043,1.72892405,-5.20499441,0.186747729,-10.7691191
1425805129000,1.61813655,0.0798948327,1.7331851,-5.22893643,0.210689746,-10.7523597
1425806135000,1.62026707,0.0713727172,1.73531563,-5.24569584,0.239420166,-10.7356002
1425807142000,1.62346287,0.0628505976,1.73957669,-5.29836827,0.227449158,-10.7116582
1425808148000,1.6255934,0.0543284821,1.74383775,-5.29357987,0.241814368,-10.6661684
1425809154000,1.62772393,0.046871631,1.74809881,-5.31033928,0.268150586,-10.6063134
1425810160000,1.62985445,0.0372842553,1.75449039,-5.35343491,0.237025964,-10.5727945
1425811166000,1.63198498,0.0266316088,1.75981672,-5.41568416,0.217872351,-10.5105453
1425812172000,1.63411551,0.0159789655,1.7662083,-5.485116,0.239420166,-10.4195656
1425813178000,1.63624604,0.0063915861,1.77366515,-5.53539424,0.244208569,-10.3597106
1425814185000,1.63731131,-0.00426105748,1.77899148,-5.59764348,0.239420166,-10.340557
1425815191000,1.63731131,-0.0149137011,1.7843178,-5.63595071,0.241814368,-10.2926729
1425816197000,1.63837657,-0.0266316088,1.78964412,-5.66468113,0.232237561,-10.2567599
1425817203000,1.63944183,-0.0394147841,1.79497044,-5.67186373,0.248996973,-10.1945107
1425818209000,1.64157236,-0.0511326888,1.80136203,-5.72453617,0.260967981,-10.1490208
1425819215000,1.64370289,-0.0617853331,1.80775361,-5.74608398,0.265756384,-10.1131078
1425820222000,1.64370289,-0.0735032461,1.8141452,-5.7724202,0.306457812,-9.99818613
1425821228000,1.64263763,-0.0841558904,1.82053679,-5.7724202,0.342370837,-9.88565865
1425822234000,1.64370289,-0.0958737909,1.82586311,-5.74608398,0.361524451,-9.81622681
1425823240000,1.64476816,-0.108656964,1.83118943,-5.7652376,0.390254871,-9.73961235
1425824246000,1.64370289,-0.121440137,1.83758102,-5.81551583,0.385466467,-9.70848773
1425825252000,1.64157236,-0.132092782,1.84290734,-5.88973608,0.320823022,-9.79467899
1425826258000,1.64157236,-0.143810699,1.84929893,-5.93283171,0.299275208,-9.8090442
1425827265000,1.64370289,-0.156593872,1.85462525,-5.94719692,0.318428821,-9.75158336
1425828271000,1.64476816,-0.169377045,1.86101684,-5.96395634,0.292092603,-9.78031378
1425829277000,1.64583342,-0.184290731,1.86634316,-6.01902297,0.270544788,-9.80665
1425830283000,1.64796395,-0.198139168,1.87273475,-6.00705197,0.296881006,-9.75637177
1425831289000,1.64796395,-0.213052871,1.87912633,-5.94480272,0.342370837,-9.71567034
1425832295000,1.64796395,-0.225836044,1.88551792,-5.94480272,0.311246216,-9.71806454
1425833302000,1.65009448,-0.237553953,1.89190951,-5.93283171,0.272938989,-9.71806454
1425834308000,1.65115974,-0.250337126,1.89830109,-5.9184665,0.299275208,-9.67496891
1425835314000,1.65115974,-0.262055035,1.90469268,-5.89213029,0.323217224,-9.64863269
1425836320000,1.65222501,-0.272707679,1.91214953,-5.88255348,0.299275208,-9.71088193
1425837326000,1.65329027,-0.28336034,1.91854112,-5.88973608,0.244208569,-9.71806454
1425838332000,1.65329027,-0.295078249,1.92386744,-5.85142886,0.246602771,-9.70369933
1425839338000,1.65115974,-0.307861422,1.92919376,-5.83945785,0.213083948,-9.78510219
1425840345000,1.65222501,-0.318514066,1.93558535,-5.90410129,0.105344873,-9.89044706
1425841351000,1.65648606,-0.328101446,1.94091167,-5.94480272,0.0454898315,-9.94311949
1425842357000,1.66181239,-0.339819355,1.94517273,-5.89452449,0.0646434448,-9.9574847
1425843363000,1.66607344,-0.350471966,1.94943378,-5.82748684,0.0861912598,-9.94311949
1425844369000,1.6703345,-0.362189875,1.95582537,-5.72453617,0.0694318481,-9.86889924
1425845375000,1.67139977,-0.373907784,1.96328222,-5.66946953,0.107739075,-9.82340941
1425846382000,1.67246503,-0.384560428,1.97180434,-5.58327827,0.134075293,-9.81862101
1425847388000,1.6735303,-0.390952015,1.97926119,-5.58567247,0.124498486,-9.82340941
1425848394000,1.6735303,-0.397343601,1.98458751,-5.65749852,0.0933738647,-9.8018616
1425849400000,1.6735303,-0.405865717,1.98991383,-5.69101735,0.0502782349,-9.8090442
1425850406000,1.67246503,-0.415453097,1.99417489,-5.68622894,0.0335188232,-9.85213983
1425851412000,1.67246503,-0.423975212,1.99737068,-5.63834491,0.0526724365,-9.82101521
1425852418000,1.6735303,-0.432497328,2.00163174,-5.60003768,0.0598550415,-9.79467899
1425853425000,1.67246503,-0.439954179,2.00482754,-5.57370146,0.01436521,-9.84256302
1425854431000,1.67246503,-0.44741103,2.00695806,-5.52581743,0,-9.86889924
1425855437000,1.67246503,-0.454867881,2.01015386,-5.4755392,-0.107739075,-9.97663832
1425856443000,1.67459556,-0.461259468,2.01228439,-5.43723197,-0.160411511,-10.079589
1425857449000,1.67885662,-0.46658579,2.01441492,-5.3366755,-0.0359130249,-9.93114849
1425858455000,1.67992188,-0.471912112,2.01654544,-5.31991609,0.0383072266,-9.74200656
1425859462000,1.68098715,-0.478303698,2.01867597,-5.36540592,-0.0119710083,-9.75397756
1425860468000,1.68205241,-0.481499492,2.01974124,-5.38216533,-0.107739075,-9.7994674
1425861474000,1.68098715,-0.487891078,2.01974124,-5.3390697,-0.138863696,-9.8042558
1425862480000,1.68098715,-0.495347929,2.01974124,-5.23611903,-0.0837970581,-9.87129344
1425863486000,1.68418294,-0.500674252,2.01974124,-5.21696542,-0.0359130249,-9.90960067
1425864492000,1.68631347,-0.502804781,2.01867597,-5.23611903,-0.0790086548,-9.88326445
1425865498000,1.68737873,-0.507065838,2.01867597,-5.1978118,-0.0718260498,-9.81862101
1425866505000,1.68737873,-0.51239216,2.01761071,-5.07331332,-0.0239420166,-9.69172832
1425867511000,1.688444,-0.517718483,2.01761071,-4.96078584,0.00239420166,-9.6582095
1425868517000,1.69057453,-0.518783747,2.01867597,-4.93923802,0.01436521,-9.74679496
1425869523000,1.69377032,-0.519849011,2.0208065,-4.97275685,0.0215478149,-9.75158336
1425870529000,1.69483558,-0.523044805,2.02187177,-4.95360323,0.0478840332,-9.72524714
1425871535000,1.69590085,-0.526240598,2.02293703,-4.92487281,0.0622492432,-9.70369933
1425872542000,1.69696611,-0.530501656,2.0240023,-4.86980618,0.105344873,-9.57920084
1425873548000,1.69803138,-0.534762714,2.02506756,-4.71657727,0.179565125,-9.44512555
1425874554000,1.69803138,-0.535827978,2.02826335,-4.69742366,0.220266553,-9.40202992
1425875560000,1.69909664,-0.536893242,2.03039388,-4.69502946,0.208295544,-9.40202992
1425876566000,1.69696611,-0.536893242,2.03252441,-4.67587584,0.222660754,-9.40442412
