#host_mono_ns,seq,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w
573858128060,3296,-0.341872871,0.314179957,-0.715684533,-0.27303949,0.104218021,0.0344736204,0.955719411
573874778008,3313,-0.341657341,0.314561963,-0.714863658,-0.284449577,0.10410963,0.0361025259,0.952337325
573891529674,3329,-0.341430843,0.314933896,-0.714140654,-0.295194715,0.104325749,0.0379341953,0.948966444
573908184779,3346,-0.341311991,0.315193623,-0.713333726,-0.306546628,0.103629753,0.0405014493,0.945330501
573924799674,3363,-0.341323227,0.315505981,-0.712550581,-0.317658305,0.101998284,0.0432863608,0.941709042
573941445456,3379,-0.341343135,0.315859199,-0.711900949,-0.327913463,0.100232862,0.0460327789,0.938246906
573958113424,3395,-0.341284126,0.316318691,-0.711416245,-0.338970304,0.0986426622,0.0490191467,0.93432647
573974804310,3413,-0.34121412,0.316791236,-0.710632563,-0.352300137,0.0971556827,0.0520975441,0.929371476
573991452591,3429,-0.341206282,0.317048371,-0.709653676,-0.3644135,0.0960578471,0.0539454035,0.924697638
574008117904,3445,-0.341240227,0.317219853,-0.708510995,-0.375419945,0.0948048681,0.0549011081,0.920357406
574025457956,3463,-0.34134829,0.317522347,-0.70691973,-0.386204094,0.0932620242,0.055412367,0.916012108
574041445299,3478,-0.341420263,0.317926645,-0.7055161,-0.394354075,0.0919928849,0.0553904213,0.912663162
574058279518,3495,-0.341462612,0.31854558,-0.703618467,-0.400674641,0.0903392956,0.0550754368,0.910090923
574074823685,3512,-0.341490567,0.319567829,-0.701459825,-0.404879808,0.0885492489,0.0548151359,0.908419907
574091493685,3528,-0.341506451,0.320917249,-0.699371636,-0.40770635,0.0863585249,0.0552021042,0.907342553
574108119206,3544,-0.341422379,0.322578788,-0.697213352,-0.409769744,0.0836924464,0.0561174601,0.906606436
574124776654,3562,-0.341248393,0.324809372,-0.69463712,-0.411027968,0.0800219327,0.0572937913,0.906294584
574141451289,3578,-0.341155708,0.327001125,-0.69220084,-0.411497563,0.0764956772,0.0583455376,0.906318963
574158109310,3594,-0.34108305,0.32915616,-0.690293908,-0.412583858,0.0748333335,0.057664603,0.906007409
574174783997,3610,-0.341286391,0.330815077,-0.689226091,-0.413367897,0.0752561241,0.0554969311,0.905750334
574191446028,3628,-0.341791391,0.332424581,-0.688568771,-0.412768126,0.0760580301,0.0535902157,0.906071603
574208178424,3644,-0.342253089,0.333810717,-0.688126445,-0.411799848,0.0768302307,0.0521514602,0.906530976
574225746810,3661,-0.342759013,0.335157007,-0.687644541,-0.410328001,0.0786745995,0.0504957698,0.907133639
574241494466,3677,-0.343329966,0.336517632,-0.687301159,-0.408440232,0.0816018283,0.0487802774,0.907820582
574258119049,3694,-0.344010562,0.337944031,-0.686894774,-0.406397223,0.0851684511,0.047187794,0.908493757
574274781653,3710,-0.344776005,0.339199215,-0.686537087,-0.404739618,0.088489674,0.0458032154,0.908987105
574291642799,3726,-0.345669895,0.340455532,-0.68618232,-0.403537422,0.0919104591,0.044230029,0.909260035
574308112643,3744,-0.346791923,0.341856539,-0.685802698,-0.402234137,0.095466271,0.0428188778,0.909538686
574324793528,3760,-0.347780377,0.343136728,-0.685578525,-0.400189012,0.0981642604,0.0429417007,0.910147607
574341458008,3776,-0.348580062,0.344313562,-0.685369015,-0.397273898,0.100485712,0.0449615344,0.911073327
574358194726,3794,-0.349361449,0.345518738,-0.685277104,-0.393231571,0.102888308,0.0493034273,0.912333369
