#seq,cam,ts_ns,file
1197,0,172133873936000,c0_001197.gray
1197,2,172133873972000,c2_001197.gray
1199,0,172133888272000,c0_001199.gray
1199,2,172133888308000,c2_001199.gray
1203,0,172133907268000,c0_001203.gray
1203,2,172133907303000,c2_001203.gray
1206,0,172133921606000,c0_001206.gray
1206,2,172133921643000,c2_001206.gray
1210,0,172133940607000,c0_001210.gray
1210,2,172133940645000,c2_001210.gray
1212,0,172133954966000,c0_001212.gray
1212,2,172133954999000,c2_001212.gray
1216,0,172133973934000,c0_001216.gray
1216,2,172133973966000,c2_001216.gray
1219,0,172133988270000,c0_001219.gray
1219,2,172133988296000,c2_001219.gray
1223,0,172134007269000,c0_001223.gray
1223,2,172134007306000,c2_001223.gray
1225,0,172134021607000,c0_001225.gray
1225,2,172134021644000,c2_001225.gray
1230,0,172134040596000,c0_001230.gray
1230,2,172134040620000,c2_001230.gray
1232,0,172134054942000,c0_001232.gray
1232,2,172134054986000,c2_001232.gray
1236,0,172134073935000,c0_001236.gray
1236,2,172134073971000,c2_001236.gray
1238,0,172134088274000,c0_001238.gray
1238,2,172134088311000,c2_001238.gray
1243,0,172134107264000,c0_001243.gray
1243,2,172134107290000,c2_001243.gray
1245,0,172134121609000,c0_001245.gray
1245,2,172134121645000,c2_001245.gray
1249,0,172134140601000,c0_001249.gray
1249,2,172134140637000,c2_001249.gray
1251,0,172134154940000,c0_001251.gray
1251,2,172134154976000,c2_001251.gray
1255,0,172134173935000,c0_001255.gray
1255,2,172134173972000,c2_001255.gray
1258,0,172134188275000,c0_001258.gray
1258,2,172134188310000,c2_001258.gray
1262,0,172134207270000,c0_001262.gray
1262,2,172134207304000,c2_001262.gray
1264,0,172134221607000,c0_001264.gray
1264,2,172134221645000,c2_001264.gray
1268,0,172134240605000,c0_001268.gray
1268,2,172134240642000,c2_001268.gray
1271,0,172134254942000,c0_001271.gray
1271,2,172134254978000,c2_001271.gray
1275,0,172134273940000,c0_001275.gray
1275,2,172134273975000,c2_001275.gray
1277,0,172134288277000,c0_001277.gray
1277,2,172134288316000,c2_001277.gray
1281,0,172134307272000,c0_001281.gray
1281,2,172134307309000,c2_001281.gray
1282,0,172134321825000,c0_001282.gray
1282,2,172134321852000,c2_001282.gray
1287,0,172134340594000,c0_001287.gray
1287,2,172134340605000,c2_001287.gray
1293,0,172134354930000,c0_001293.gray
1293,2,172134354947000,c2_001293.gray
1301,0,172134373925000,c0_001301.gray
1301,2,172134373940000,c2_001301.gray
1307,0,172134388262000,c0_001307.gray
1307,2,172134388276000,c2_001307.gray
1315,0,172134407259000,c0_001315.gray
1315,2,172134407273000,c2_001315.gray
1321,0,172134421596000,c0_001321.gray
1321,2,172134421612000,c2_001321.gray
1329,0,172134440592000,c0_001329.gray
1329,2,172134440605000,c2_001329.gray
1335,0,172134454930000,c0_001335.gray
1335,2,172134454946000,c2_001335.gray
1343,0,172134473926000,c0_001343.gray
1343,2,172134473941000,c2_001343.gray
1349,0,172134488380000,c0_001349.gray
1349,2,172134488392000,c2_001349.gray
1357,0,172134507347000,c0_001357.gray
1357,2,172134507358000,c2_001357.gray
1363,0,172134521605000,c0_001363.gray
1363,2,172134521629000,c2_001363.gray
1369,0,172134540657000,c0_001369.gray
1369,2,172134540678000,c2_001369.gray
1372,0,172134555288000,c0_001372.gray
1372,2,172134555312000,c2_001372.gray
1377,0,172134573981000,c0_001377.gray
1377,2,172134574009000,c2_001377.gray
1380,0,172134588557000,c0_001380.gray
1380,2,172134588583000,c2_001380.gray
1384,0,172134607275000,c0_001384.gray
1384,2,172134607306000,c2_001384.gray
1386,0,172134621608000,c0_001386.gray
1386,2,172134621636000,c2_001386.gray
1390,0,172134640605000,c0_001390.gray
1390,2,172134640619000,c2_001390.gray
1396,0,172134654926000,c0_001396.gray
1396,2,172134654936000,c2_001396.gray
1404,0,172134673924000,c0_001404.gray
1404,2,172134673934000,c2_001404.gray
1410,0,172134688269000,c0_001410.gray
1410,2,172134688279000,c2_001410.gray
1418,0,172134707259000,c0_001418.gray
1418,2,172134707268000,c2_001418.gray
1424,0,172134721592000,c0_001424.gray
1424,2,172134721601000,c2_001424.gray
1432,0,172134740597000,c0_001432.gray
1432,2,172134740605000,c2_001432.gray
1438,0,172134754933000,c0_001438.gray
1438,2,172134754943000,c2_001438.gray
1446,0,172134773935000,c0_001446.gray
1446,2,172134773944000,c2_001446.gray
1452,0,172134788261000,c0_001452.gray
1452,2,172134788271000,c2_001452.gray
1460,0,172134807265000,c0_001460.gray
1460,2,172134807275000,c2_001460.gray
1466,0,172134821595000,c0_001466.gray
1466,2,172134821606000,c2_001466.gray
1474,0,172134840609000,c0_001474.gray
1474,2,172134840598000,c2_001474.gray
1480,0,172134854942000,c0_001480.gray
1480,2,172134854933000,c2_001480.gray
1488,0,172134873939000,c0_001488.gray
1488,2,172134873931000,c2_001488.gray
1494,0,172134888272000,c0_001494.gray
1494,2,172134888262000,c2_001494.gray
1502,0,172134907277000,c0_001502.gray
1502,2,172134907268000,c2_001502.gray
1508,0,172134921611000,c0_001508.gray
1508,2,172134921600000,c2_001508.gray
1516,0,172134940599000,c0_001516.gray
1516,2,172134940590000,c2_001516.gray
1522,0,172134954943000,c0_001522.gray
1522,2,172134954930000,c2_001522.gray
1530,0,172134973942000,c0_001530.gray
1530,2,172134973927000,c2_001530.gray
1536,0,172134988277000,c0_001536.gray
1536,2,172134988262000,c2_001536.gray
1544,0,172135007276000,c0_001544.gray
1544,2,172135007261000,c2_001544.gray
1550,0,172135021636000,c0_001550.gray
1550,2,172135021607000,c2_001550.gray
1555,0,172135040628000,c0_001555.gray
1555,2,172135040606000,c2_001555.gray
1557,0,172135054986000,c0_001557.gray
1557,2,172135054949000,c2_001557.gray
1561,0,172135073992000,c0_001561.gray
1561,2,172135073956000,c2_001561.gray
1564,0,172135088319000,c0_001564.gray
1564,2,172135088282000,c2_001564.gray
1568,0,172135107302000,c0_001568.gray
1568,2,172135107275000,c2_001568.gray
1570,0,172135121653000,c0_001570.gray
1570,2,172135121616000,c2_001570.gray
1575,0,172135140642000,c0_001575.gray
1575,2,172135140607000,c2_001575.gray
1577,0,172135154985000,c0_001577.gray
1577,2,172135154949000,c2_001577.gray
1581,0,172135173970000,c0_001581.gray
1581,2,172135173946000,c2_001581.gray
1584,0,172135188317000,c0_001584.gray
1584,2,172135188282000,c2_001584.gray
1588,0,172135207317000,c0_001588.gray
1588,2,172135207283000,c2_001588.gray
1590,0,172135221654000,c0_001590.gray
1590,2,172135221617000,c2_001590.gray
1595,0,172135240635000,c0_001595.gray
1595,2,172135240609000,c2_001595.gray
1597,0,172135254987000,c0_001597.gray
1597,2,172135254950000,c2_001597.gray
1601,0,172135273984000,c0_001601.gray
1601,2,172135273950000,c2_001601.gray
1604,0,172135288317000,c0_001604.gray
1604,2,172135288282000,c2_001604.gray
1608,0,172135307319000,c0_001608.gray
1608,2,172135307283000,c2_001608.gray
1610,2,172135321617000,c2_001610.gray
1611,0,172135321652000,c0_001611.gray
1615,0,172135340630000,c0_001615.gray
1615,2,172135340606000,c2_001615.gray
1617,0,172135354988000,c0_001617.gray
1617,2,172135354951000,c2_001617.gray
1622,0,172135373986000,c0_001622.gray
1622,2,172135373951000,c2_001622.gray
1624,0,172135388323000,c0_001624.gray
1624,2,172135388285000,c2_001624.gray
1628,0,172135407330000,c0_001628.gray
1628,2,172135407296000,c2_001628.gray
1631,0,172135421655000,c0_001631.gray
1631,2,172135421617000,c2_001631.gray
1635,0,172135440634000,c0_001635.gray
1635,2,172135440608000,c2_001635.gray
1637,0,172135454987000,c0_001637.gray
1637,2,172135454952000,c2_001637.gray
1642,0,172135473992000,c0_001642.gray
1642,2,172135473956000,c2_001642.gray
1644,0,172135488322000,c0_001644.gray
1644,2,172135488284000,c2_001644.gray
1649,0,172135507323000,c0_001649.gray
1649,2,172135507287000,c2_001649.gray
1651,0,172135521652000,c0_001651.gray
1651,2,172135521618000,c2_001651.gray
1655,0,172135540634000,c0_001655.gray
1655,2,172135540608000,c2_001655.gray
1658,0,172135554986000,c0_001658.gray
1658,2,172135554951000,c2_001658.gray
1662,0,172135573991000,c0_001662.gray
1662,2,172135573954000,c2_001662.gray
1665,0,172135588322000,c0_001665.gray
1665,2,172135588285000,c2_001665.gray
1669,0,172135607325000,c0_001669.gray
1669,2,172135607291000,c2_001669.gray
1671,0,172135621654000,c0_001671.gray
1671,2,172135621619000,c2_001671.gray
1676,0,172135640632000,c0_001676.gray
1676,2,172135640608000,c2_001676.gray
1678,0,172135654990000,c0_001678.gray
1678,2,172135654953000,c2_001678.gray
1682,0,172135674027000,c0_001682.gray
1682,2,172135673992000,c2_001682.gray
1685,0,172135688323000,c0_001685.gray
1685,2,172135688284000,c2_001685.gray
1689,0,172135707316000,c0_001689.gray
1689,2,172135707282000,c2_001689.gray
1691,2,172135721619000,c2_001691.gray
1692,0,172135721657000,c0_001692.gray
1696,0,172135740645000,c0_001696.gray
1696,2,172135740618000,c2_001696.gray
1698,0,172135754988000,c0_001698.gray
1698,2,172135754953000,c2_001698.gray
1703,0,172135773982000,c0_001703.gray
1703,2,172135773946000,c2_001703.gray
1705,0,172135788315000,c0_001705.gray
1705,2,172135788282000,c2_001705.gray
1709,0,172135807322000,c0_001709.gray
1709,2,172135807284000,c2_001709.gray
1710,0,172135821653000,c0_001710.gray
1710,2,172135821618000,c2_001710.gray
1711,0,172135840620000,c0_001711.gray
1711,2,172135840603000,c2_001711.gray
1715,0,172135854957000,c0_001715.gray
1715,2,172135854940000,c2_001715.gray
1722,2,172135873936000,c2_001722.gray
1723,0,172135873949000,c0_001723.gray
1727,0,172135888328000,c0_001727.gray
1727,2,172135888288000,c2_001727.gray
1731,0,172135907308000,c0_001731.gray
1731,2,172135907280000,c2_001731.gray
1733,0,172135921690000,c0_001733.gray
1733,2,172135921650000,c2_001733.gray
1737,0,172135940688000,c0_001737.gray
1737,2,172135940650000,c2_001737.gray
1739,0,172135954984000,c0_001739.gray
1739,2,172135954954000,c2_001739.gray
1743,0,172135973979000,c0_001743.gray
1743,2,172135973951000,c2_001743.gray
1745,0,172135988316000,c0_001745.gray
1745,2,172135988287000,c2_001745.gray
1749,0,172136007312000,c0_001749.gray
1749,2,172136007285000,c2_001749.gray
1750,0,172136021657000,c0_001750.gray
1750,2,172136021622000,c2_001750.gray
1754,0,172136040654000,c0_001754.gray
1754,2,172136040617000,c2_001754.gray
1756,0,172136054992000,c0_001756.gray
1756,2,172136054954000,c2_001756.gray
1760,0,172136074092000,c0_001760.gray
1760,2,172136074056000,c2_001760.gray
1762,0,172136088327000,c0_001762.gray
1762,2,172136088289000,c2_001762.gray
1766,0,172136107327000,c0_001766.gray
1766,2,172136107287000,c2_001766.gray
1768,0,172136121650000,c0_001768.gray
1768,2,172136121621000,c2_001768.gray
1772,0,172136140644000,c0_001772.gray
1772,2,172136140616000,c2_001772.gray
1773,0,172136154994000,c0_001773.gray
1773,2,172136154956000,c2_001773.gray
1777,0,172136173988000,c0_001777.gray
1777,2,172136173951000,c2_001777.gray
1779,0,172136188329000,c0_001779.gray
1779,2,172136188289000,c2_001779.gray
1782,0,172136207320000,c0_001782.gray
1782,2,172136207284000,c2_001782.gray
1784,0,172136221667000,c0_001784.gray
1784,2,172136221630000,c2_001784.gray
1788,0,172136240686000,c0_001788.gray
1788,2,172136240647000,c2_001788.gray
1790,0,172136254995000,c0_001790.gray
1790,2,172136254957000,c2_001790.gray
1794,0,172136273990000,c0_001794.gray
1794,2,172136273953000,c2_001794.gray
1798,0,172136288295000,c0_001798.gray
1798,2,172136288278000,c2_001798.gray
1806,0,172136307285000,c0_001806.gray
1806,2,172136307272000,c2_001806.gray
1812,0,172136321619000,c0_001812.gray
1812,2,172136321606000,c2_001812.gray
1820,0,172136340621000,c0_001820.gray
1820,2,172136340605000,c2_001820.gray
1826,0,172136354954000,c0_001826.gray
1826,2,172136354940000,c2_001826.gray
1834,0,172136373952000,c0_001834.gray
1834,2,172136373937000,c2_001834.gray
1840,0,172136388285000,c0_001840.gray
1840,2,172136388274000,c2_001840.gray
1848,0,172136407284000,c0_001848.gray
1848,2,172136407271000,c2_001848.gray
1853,0,172136421622000,c0_001853.gray
1853,2,172136421607000,c2_001853.gray
1862,0,172136440656000,c0_001862.gray
1862,2,172136440633000,c2_001862.gray
1865,0,172136454981000,c0_001865.gray
1865,2,172136454952000,c2_001865.gray
1871,0,172136473979000,c0_001871.gray
1871,2,172136473950000,c2_001871.gray
1873,0,172136488405000,c0_001873.gray
1873,2,172136488377000,c2_001873.gray
1877,0,172136507316000,c0_001877.gray
1877,2,172136507287000,c2_001877.gray
1879,2,172136521627000,c2_001879.gray
1880,0,172136521654000,c0_001880.gray
1884,0,172136540651000,c0_001884.gray
1884,2,172136540620000,c2_001884.gray
1887,0,172136554988000,c0_001887.gray
1887,2,172136554957000,c2_001887.gray
1891,0,172136573985000,c0_001891.gray
1891,2,172136573954000,c2_001891.gray
1893,0,172136588329000,c0_001893.gray
1893,2,172136588288000,c2_001893.gray
1897,0,172136607318000,c0_001897.gray
1897,2,172136607283000,c2_001897.gray
1899,0,172136621655000,c0_001899.gray
1899,2,172136621621000,c2_001899.gray
1902,2,172136640616000,c2_001902.gray
1903,0,172136640650000,c0_001903.gray
1904,0,172136654988000,c0_001904.gray
1904,2,172136654954000,c2_001904.gray
1908,0,172136673992000,c0_001908.gray
1908,2,172136673956000,c2_001908.gray
1909,2,172136688293000,c2_001909.gray
1910,0,172136688320000,c0_001910.gray
1913,0,172136707363000,c0_001913.gray
1913,2,172136707328000,c2_001913.gray
1915,0,172136721665000,c0_001915.gray
1915,2,172136721627000,c2_001915.gray
1919,0,172136740719000,c0_001919.gray
1919,2,172136740690000,c2_001919.gray
1921,0,172136755001000,c0_001921.gray
1921,2,172136754961000,c2_001921.gray
1925,0,172136774019000,c0_001925.gray
1925,2,172136773983000,c2_001925.gray
1926,0,172136788333000,c0_001926.gray
1926,2,172136788295000,c2_001926.gray
1930,0,172136807323000,c0_001930.gray
1930,2,172136807289000,c2_001930.gray
1932,0,172136821666000,c0_001932.gray
1932,2,172136821628000,c2_001932.gray
1936,0,172136840712000,c0_001936.gray
1936,2,172136840677000,c2_001936.gray
1938,0,172136854999000,c0_001938.gray
1938,2,172136854961000,c2_001938.gray
1942,0,172136873997000,c0_001942.gray
1942,2,172136873954000,c2_001942.gray
1944,0,172136888336000,c0_001944.gray
1944,2,172136888296000,c2_001944.gray
1948,0,172136907326000,c0_001948.gray
1948,2,172136907289000,c2_001948.gray
1950,0,172136921666000,c0_001950.gray
1950,2,172136921628000,c2_001950.gray
1954,0,172136940657000,c0_001954.gray
1954,2,172136940621000,c2_001954.gray
1956,0,172136955002000,c0_001956.gray
1956,2,172136954963000,c2_001956.gray
1960,0,172136973993000,c0_001960.gray
1960,2,172136973956000,c2_001960.gray
1962,0,172136988339000,c0_001962.gray
1962,2,172136988298000,c2_001962.gray
1966,0,172137007328000,c0_001966.gray
1966,2,172137007290000,c2_001966.gray
1968,0,172137021671000,c0_001968.gray
1968,2,172137021631000,c2_001968.gray
1972,0,172137040702000,c0_001972.gray
1972,2,172137040664000,c2_001972.gray
1974,0,172137055007000,c0_001974.gray
1974,2,172137054966000,c2_001974.gray
1978,0,172137073990000,c0_001978.gray
1978,2,172137073955000,c2_001978.gray
1980,0,172137088340000,c0_001980.gray
1980,2,172137088300000,c2_001980.gray
1984,0,172137107327000,c0_001984.gray
1984,2,172137107291000,c2_001984.gray
1986,0,172137121671000,c0_001986.gray
1986,2,172137121633000,c2_001986.gray
1990,0,172137140660000,c0_001990.gray
1990,2,172137140624000,c2_001990.gray
1992,0,172137155003000,c0_001992.gray
1992,2,172137154965000,c2_001992.gray
1996,0,172137174102000,c0_001996.gray
1996,2,172137174066000,c2_001996.gray
1998,0,172137188337000,c0_001998.gray
1998,2,172137188299000,c2_001998.gray
2002,0,172137207331000,c0_002002.gray
2002,2,172137207293000,c2_002002.gray
2004,0,172137221685000,c0_002004.gray
2004,2,172137221647000,c2_002004.gray
2008,0,172137240672000,c0_002008.gray
2008,2,172137240637000,c2_002008.gray
2010,0,172137254987000,c0_002010.gray
2010,2,172137254960000,c2_002010.gray
2013,0,172137273993000,c0_002013.gray
2013,2,172137273958000,c2_002013.gray
2015,0,172137288335000,c0_002015.gray
2015,2,172137288297000,c2_002015.gray
2019,0,172137307326000,c0_002019.gray
2019,2,172137307290000,c2_002019.gray
2021,0,172137321667000,c0_002021.gray
2021,2,172137321630000,c2_002021.gray
2025,0,172137340661000,c0_002025.gray
2025,2,172137340625000,c2_002025.gray
2027,0,172137355103000,c0_002027.gray
2027,2,172137355068000,c2_002027.gray
2031,0,172137373993000,c0_002031.gray
2031,2,172137373958000,c2_002031.gray
2033,0,172137388332000,c0_002033.gray
2033,2,172137388297000,c2_002033.gray
2037,0,172137407330000,c0_002037.gray
2037,2,172137407294000,c2_002037.gray
2039,0,172137421670000,c0_002039.gray
2039,2,172137421631000,c2_002039.gray
2043,0,172137440691000,c0_002043.gray
2043,2,172137440655000,c2_002043.gray
2045,0,172137455004000,c0_002045.gray
2045,2,172137454964000,c2_002045.gray
2049,0,172137473992000,c0_002049.gray
2049,2,172137473956000,c2_002049.gray
2051,0,172137488335000,c0_002051.gray
2051,2,172137488297000,c2_002051.gray
2055,0,172137507328000,c0_002055.gray
2055,2,172137507291000,c2_002055.gray
2057,0,172137521670000,c0_002057.gray
2057,2,172137521632000,c2_002057.gray
2061,0,172137540665000,c0_002061.gray
2061,2,172137540629000,c2_002061.gray
2063,0,172137555004000,c0_002063.gray
2063,2,172137554965000,c2_002063.gray
2067,0,172137574013000,c0_002067.gray
2067,2,172137573979000,c2_002067.gray
2069,0,172137588336000,c0_002069.gray
2069,2,172137588299000,c2_002069.gray
2073,0,172137607335000,c0_002073.gray
2073,2,172137607297000,c2_002073.gray
2075,0,172137621637000,c0_002075.gray
2075,2,172137621621000,c2_002075.gray
2083,0,172137640631000,c0_002083.gray
2083,2,172137640615000,c2_002083.gray
2088,0,172137654967000,c0_002088.gray
2088,2,172137654951000,c2_002088.gray
2096,0,172137673953000,c0_002096.gray
2096,2,172137673943000,c2_002096.gray
2102,0,172137688296000,c0_002102.gray
2102,2,172137688283000,c2_002102.gray
2110,0,172137707294000,c0_002110.gray
2110,2,172137707279000,c2_002110.gray
2116,0,172137721632000,c0_002116.gray
2116,2,172137721617000,c2_002116.gray
2124,0,172137740724000,c0_002124.gray
2124,2,172137740710000,c2_002124.gray
2130,0,172137754968000,c0_002130.gray
2130,2,172137754952000,c2_002130.gray
2138,0,172137773971000,c0_002138.gray
2138,2,172137773959000,c2_002138.gray
2144,0,172137788294000,c0_002144.gray
2144,2,172137788283000,c2_002144.gray
2152,0,172137807294000,c0_002152.gray
2152,2,172137807280000,c2_002152.gray
2158,0,172137821633000,c0_002158.gray
2158,2,172137821618000,c2_002158.gray
2166,0,172137840629000,c0_002166.gray
2166,2,172137840614000,c2_002166.gray
2172,0,172137854966000,c0_002172.gray
2172,2,172137854950000,c2_002172.gray
2180,0,172137873960000,c0_002180.gray
2180,2,172137873947000,c2_002180.gray
2186,0,172137888299000,c0_002186.gray
2186,2,172137888284000,c2_002186.gray
2194,0,172137907405000,c0_002194.gray
2194,2,172137907387000,c2_002194.gray
2198,0,172137921705000,c0_002198.gray
2198,2,172137921676000,c2_002198.gray
2202,0,172137940657000,c0_002202.gray
2202,2,172137940628000,c2_002202.gray
2204,0,172137955419000,c0_002204.gray
2204,2,172137955392000,c2_002204.gray
2208,0,172137974003000,c0_002208.gray
2208,2,172137973968000,c2_002208.gray
2210,0,172137988324000,c0_002210.gray
2210,2,172137988297000,c2_002210.gray
2214,0,172138007736000,c0_002214.gray
2214,2,172138007710000,c2_002214.gray
2216,0,172138021671000,c0_002216.gray
2216,2,172138021635000,c2_002216.gray
2221,0,172138040677000,c0_002221.gray
2221,2,172138040630000,c2_002221.gray
2222,0,172138055033000,c0_002222.gray
2222,2,172138055008000,c2_002222.gray
2226,0,172138073993000,c0_002226.gray
2226,2,172138073960000,c2_002226.gray
2228,0,172138088331000,c0_002228.gray
2228,2,172138088298000,c2_002228.gray
2232,2,172138107292000,c2_002232.gray
2233,0,172138107325000,c0_002233.gray
2234,0,172138121667000,c0_002234.gray
2234,2,172138121633000,c2_002234.gray
2239,0,172138140660000,c0_002239.gray
2239,2,172138140625000,c2_002239.gray
2241,0,172138154996000,c0_002241.gray
2241,2,172138154963000,c2_002241.gray
2245,0,172138173993000,c0_002245.gray
2245,2,172138173960000,c2_002245.gray
2247,0,172138188331000,c0_002247.gray
2247,2,172138188297000,c2_002247.gray
2252,0,172138207335000,c0_002252.gray
2252,2,172138207298000,c2_002252.gray
2254,0,172138221674000,c0_002254.gray
2254,2,172138221637000,c2_002254.gray
2258,0,172138240671000,c0_002258.gray
2258,2,172138240633000,c2_002258.gray
2260,0,172138255013000,c0_002260.gray
2260,2,172138254973000,c2_002260.gray
2264,0,172138274073000,c0_002264.gray
2264,2,172138274038000,c2_002264.gray
2266,0,172138288363000,c0_002266.gray
2266,2,172138288327000,c2_002266.gray
2270,0,172138307338000,c0_002270.gray
2270,2,172138307300000,c2_002270.gray
2272,0,172138321662000,c0_002272.gray
2272,2,172138321636000,c2_002272.gray
2276,0,172138340733000,c0_002276.gray
2276,2,172138340696000,c2_002276.gray
2277,0,172138355007000,c0_002277.gray
2277,2,172138354970000,c2_002277.gray
2281,0,172138373999000,c0_002281.gray
2281,2,172138373964000,c2_002281.gray
2283,0,172138388341000,c0_002283.gray
2283,2,172138388303000,c2_002283.gray
2287,0,172138407336000,c0_002287.gray
2287,2,172138407299000,c2_002287.gray
2289,0,172138421676000,c0_002289.gray
2289,2,172138421638000,c2_002289.gray
2293,0,172138440680000,c0_002293.gray
2293,2,172138440645000,c2_002293.gray
2295,0,172138455058000,c0_002295.gray
2295,2,172138455023000,c2_002295.gray
2299,0,172138474005000,c0_002299.gray
2299,2,172138473967000,c2_002299.gray
2301,0,172138488334000,c0_002301.gray
2301,2,172138488303000,c2_002301.gray
2305,0,172138507344000,c0_002305.gray
2305,2,172138507299000,c2_002305.gray
2307,0,172138521672000,c0_002307.gray
2307,2,172138521636000,c2_002307.gray
2311,2,172138540632000,c2_002311.gray
2312,0,172138540667000,c0_002312.gray
2314,0,172138555004000,c0_002314.gray
2314,2,172138554969000,c2_002314.gray
2318,0,172138573997000,c0_002318.gray
2318,2,172138573964000,c2_002318.gray
2320,2,172138588302000,c2_002320.gray
2321,0,172138588338000,c0_002321.gray
2325,0,172138607338000,c0_002325.gray
2325,2,172138607300000,c2_002325.gray
2327,0,172138621671000,c0_002327.gray
2327,2,172138621637000,c2_002327.gray
2331,0,172138640672000,c0_002331.gray
2331,2,172138640635000,c2_002331.gray
2334,0,172138654993000,c0_002334.gray
2334,2,172138654968000,c2_002334.gray
2338,0,172138674000000,c0_002338.gray
2338,2,172138673965000,c2_002338.gray
2340,0,172138688343000,c0_002340.gray
2340,2,172138688305000,c2_002340.gray
2344,0,172138707330000,c0_002344.gray
2344,2,172138707297000,c2_002344.gray
2346,2,172138721636000,c2_002346.gray
2347,0,172138721668000,c0_002347.gray
2350,0,172138740671000,c0_002350.gray
2350,2,172138740636000,c2_002350.gray
2353,0,172138755006000,c0_002353.gray
2353,2,172138754969000,c2_002353.gray
2357,0,172138774002000,c0_002357.gray
2357,2,172138773967000,c2_002357.gray
2359,0,172138788386000,c0_002359.gray
2359,2,172138788352000,c2_002359.gray
2363,0,172138807337000,c0_002363.gray
2363,2,172138807301000,c2_002363.gray
2365,0,172138821673000,c0_002365.gray
2365,2,172138821638000,c2_002365.gray
2369,0,172138840673000,c0_002369.gray
2369,2,172138840636000,c2_002369.gray
2372,0,172138854997000,c0_002372.gray
2372,2,172138854969000,c2_002372.gray
2376,0,172138874008000,c0_002376.gray
2376,2,172138873971000,c2_002376.gray
2378,0,172138888346000,c0_002378.gray
2378,2,172138888309000,c2_002378.gray
2382,0,172138907336000,c0_002382.gray
2382,2,172138907300000,c2_002382.gray
2385,0,172138921665000,c0_002385.gray
2385,2,172138921637000,c2_002385.gray
2389,0,172138940665000,c0_002389.gray
2389,2,172138940631000,c2_002389.gray
2391,0,172138955014000,c0_002391.gray
2391,2,172138954975000,c2_002391.gray
2395,0,172138973991000,c0_002395.gray
2395,2,172138973965000,c2_002395.gray
2398,0,172138988344000,c0_002398.gray
2398,2,172138988308000,c2_002398.gray
2402,0,172139007341000,c0_002402.gray
2402,2,172139007304000,c2_002402.gray
2404,0,172139021679000,c0_002404.gray
2404,2,172139021641000,c2_002404.gray
2408,0,172139040661000,c0_002408.gray
2408,2,172139040634000,c2_002408.gray
2410,2,172139054975000,c2_002410.gray
2411,0,172139055012000,c0_002411.gray
2415,0,172139074006000,c0_002415.gray
2415,2,172139073970000,c2_002415.gray
2417,0,172139088342000,c0_002417.gray
2417,2,172139088305000,c2_002417.gray
2421,0,172139107337000,c0_002421.gray
2421,2,172139107302000,c2_002421.gray
2423,2,172139121637000,c2_002423.gray
2424,0,172139121664000,c0_002424.gray
2427,0,172139140676000,c0_002427.gray
2427,2,172139140638000,c2_002427.gray
2430,0,172139155014000,c0_002430.gray
2430,2,172139154974000,c2_002430.gray
2434,0,172139174006000,c0_002434.gray
2434,2,172139173980000,c2_002434.gray
2436,0,172139188347000,c0_002436.gray
2436,2,172139188309000,c2_002436.gray
2440,2,172139207302000,c2_002440.gray
2441,0,172139207338000,c0_002441.gray
2443,0,172139221679000,c0_002443.gray
2443,2,172139221642000,c2_002443.gray
2447,0,172139240659000,c0_002447.gray
2447,2,172139240633000,c2_002447.gray
2449,0,172139255013000,c0_002449.gray
2449,2,172139254975000,c2_002449.gray
2453,0,172139274006000,c0_002453.gray
2453,2,172139273970000,c2_002453.gray
2455,0,172139288377000,c0_002455.gray
2455,2,172139288332000,c2_002455.gray
2459,0,172139307342000,c0_002459.gray
2459,2,172139307305000,c2_002459.gray
2462,0,172139321678000,c0_002462.gray
2462,2,172139321641000,c2_002462.gray
2466,0,172139340676000,c0_002466.gray
2466,2,172139340639000,c2_002466.gray
2468,0,172139355001000,c0_002468.gray
2468,2,172139354973000,c2_002468.gray
2472,2,172139374035000,c2_002472.gray
2473,0,172139374071000,c0_002473.gray
2475,0,172139388350000,c0_002475.gray
2475,2,172139388311000,c2_002475.gray
2479,0,172139407327000,c0_002479.gray
2479,2,172139407300000,c2_002479.gray
2481,0,172139421681000,c0_002481.gray
2481,2,172139421643000,c2_002481.gray
2485,2,172139440670000,c2_002485.gray
2486,0,172139440705000,c0_002486.gray
2488,0,172139455015000,c0_002488.gray
2488,2,172139454978000,c2_002488.gray
2492,0,172139474009000,c0_002492.gray
2492,2,172139473973000,c2_002492.gray
2494,0,172139488349000,c0_002494.gray
2494,2,172139488312000,c2_002494.gray
2498,2,172139507304000,c2_002498.gray
2499,0,172139507338000,c0_002499.gray
2501,0,172139521680000,c0_002501.gray
2501,2,172139521645000,c2_002501.gray
2504,0,172139540673000,c0_002504.gray
2504,2,172139540637000,c2_002504.gray
2507,0,172139555020000,c0_002507.gray
2507,2,172139554986000,c2_002507.gray
2511,0,172139574004000,c0_002511.gray
2511,2,172139573969000,c2_002511.gray
2513,0,172139588344000,c0_002513.gray
2513,2,172139588309000,c2_002513.gray
2517,0,172139607336000,c0_002517.gray
2517,2,172139607301000,c2_002517.gray
2519,0,172139621674000,c0_002519.gray
2519,2,172139621639000,c2_002519.gray
2523,2,172139640636000,c2_002523.gray
2524,0,172139640668000,c0_002524.gray
2526,0,172139655009000,c0_002526.gray
2526,2,172139654974000,c2_002526.gray
2530,0,172139674006000,c0_002530.gray
2530,2,172139673972000,c2_002530.gray
2532,0,172139688342000,c0_002532.gray
