#seq,cam,ts_ns,file
4633,2,87866602252000,c2_004633.gray
4637,0,87866616606000,c0_004637.gray
4637,2,87866616591000,c2_004637.gray
4645,0,87866635607000,c0_004645.gray
4645,2,87866635590000,c2_004645.gray
4651,0,87866649938000,c0_004651.gray
4651,2,87866649925000,c2_004651.gray
4658,0,87866668937000,c0_004658.gray
4658,2,87866668923000,c2_004658.gray
4664,0,87866683269000,c0_004664.gray
4664,2,87866683257000,c2_004664.gray
4672,0,87866702273000,c0_004672.gray
4672,2,87866702257000,c2_004672.gray
4678,0,87866716602000,c0_004678.gray
4678,2,87866716590000,c2_004678.gray
4686,0,87866735600000,c0_004686.gray
4686,2,87866735586000,c2_004686.gray
4692,0,87866749935000,c0_004692.gray
4692,2,87866749923000,c2_004692.gray
4700,0,87866768936000,c0_004700.gray
4700,2,87866768922000,c2_004700.gray
4706,0,87866783273000,c0_004706.gray
4706,2,87866783257000,c2_004706.gray
4713,0,87866802266000,c0_004713.gray
4713,2,87866802252000,c2_004713.gray
4719,0,87866816605000,c0_004719.gray
4719,2,87866816591000,c2_004719.gray
4727,0,87866835600000,c0_004727.gray
4727,2,87866835586000,c2_004727.gray
4732,0,87866849937000,c0_004732.gray
4732,2,87866849923000,c2_004732.gray
4740,0,87866868932000,c0_004740.gray
4740,2,87866868922000,c2_004740.gray
4744,0,87866883371000,c0_004744.gray
4744,2,87866883290000,c2_004744.gray
4750,0,87866902267000,c0_004750.gray
4750,2,87866902253000,c2_004750.gray
4755,0,87866916609000,c0_004755.gray
4755,2,87866916594000,c2_004755.gray
4763,0,87866935608000,c0_004763.gray
4763,2,87866935592000,c2_004763.gray
4768,0,87866949943000,c0_004768.gray
4768,2,87866949927000,c2_004768.gray
4774,0,87866968935000,c0_004774.gray
4774,2,87866968923000,c2_004774.gray
4780,0,87866983276000,c0_004780.gray
4780,2,87866983262000,c2_004780.gray
4788,0,87867002276000,c0_004788.gray
4788,2,87867002259000,c2_004788.gray
4794,0,87867016607000,c0_004794.gray
4794,2,87867016594000,c2_004794.gray
4802,0,87867035605000,c0_004802.gray
4802,2,87867035592000,c2_004802.gray
4807,0,87867049937000,c0_004807.gray
4807,2,87867049923000,c2_004807.gray
4815,0,87867068934000,c0_004815.gray
4815,2,87867068921000,c2_004815.gray
4821,0,87867083268000,c0_004821.gray
4821,2,87867083256000,c2_004821.gray
4829,0,87867102267000,c0_004829.gray
4829,2,87867102254000,c2_004829.gray
4835,0,87867116601000,c0_004835.gray
4835,2,87867116589000,c2_004835.gray
4843,0,87867135601000,c0_004843.gray
4843,2,87867135588000,c2_004843.gray
4849,0,87867149937000,c0_004849.gray
4849,2,87867149923000,c2_004849.gray
4857,0,87867168927000,c0_004857.gray
4857,2,87867168918000,c2_004857.gray
4862,0,87867183270000,c0_004862.gray
4862,2,87867183256000,c2_004862.gray
4870,0,87867202269000,c0_004870.gray
4870,2,87867202255000,c2_004870.gray
4875,0,87867216606000,c0_004875.gray
4875,2,87867216592000,c2_004875.gray
4881,0,87867235625000,c0_004881.gray
4881,2,87867235612000,c2_004881.gray
4886,0,87867249946000,c0_004886.gray
4886,2,87867249928000,c2_004886.gray
4894,0,87867268948000,c0_004894.gray
4894,2,87867268930000,c2_004894.gray
4900,0,87867283360000,c0_004900.gray
4900,2,87867283313000,c2_004900.gray
4905,0,87867302333000,c0_004905.gray
4905,2,87867302316000,c2_004905.gray
4911,0,87867316615000,c0_004911.gray
4911,2,87867316598000,c2_004911.gray
4919,0,87867335614000,c0_004919.gray
4919,2,87867335596000,c2_004919.gray
4925,0,87867349942000,c0_004925.gray
4925,2,87867349930000,c2_004925.gray
4933,0,87867368938000,c0_004933.gray
4933,2,87867368926000,c2_004933.gray
4938,0,87867383280000,c0_004938.gray
4938,2,87867383264000,c2_004938.gray
4946,0,87867402269000,c0_004946.gray
4946,2,87867402255000,c2_004946.gray
4952,0,87867416608000,c0_004952.gray
4952,2,87867416594000,c2_004952.gray
4960,0,87867435610000,c0_004960.gray
4960,2,87867435594000,c2_004960.gray
4966,0,87867449941000,c0_004966.gray
4966,2,87867449926000,c2_004966.gray
4974,0,87867468936000,c0_004974.gray
4974,2,87867468922000,c2_004974.gray
4979,0,87867483274000,c0_004979.gray
4979,2,87867483260000,c2_004979.gray
4987,0,87867502269000,c0_004987.gray
4987,2,87867502256000,c2_004987.gray
4993,0,87867516606000,c0_004993.gray
4993,2,87867516592000,c2_004993.gray
5001,0,87867535603000,c0_005001.gray
5001,2,87867535589000,c2_005001.gray
5006,0,87867549938000,c0_005006.gray
5006,2,87867549924000,c2_005006.gray
5013,0,87867568937000,c0_005013.gray
5013,2,87867568925000,c2_005013.gray
5019,0,87867583284000,c0_005019.gray
5019,2,87867583265000,c2_005019.gray
5027,0,87867602271000,c0_005027.gray
5027,2,87867602257000,c2_005027.gray
5033,0,87867616739000,c0_005033.gray
5033,2,87867616661000,c2_005033.gray
5040,0,87867635607000,c0_005040.gray
5040,2,87867635595000,c2_005040.gray
5046,0,87867649943000,c0_005046.gray
5046,2,87867649930000,c2_005046.gray
5054,0,87867668940000,c0_005054.gray
5054,2,87867668927000,c2_005054.gray
5060,0,87867683283000,c0_005060.gray
5060,2,87867683266000,c2_005060.gray
5068,0,87867702303000,c0_005068.gray
5068,2,87867702283000,c2_005068.gray
5073,0,87867716625000,c0_005073.gray
5073,2,87867716605000,c2_005073.gray
5081,0,87867735606000,c0_005081.gray
5081,2,87867735591000,c2_005081.gray
5087,0,87867749938000,c0_005087.gray
5087,2,87867749925000,c2_005087.gray
5095,0,87867768936000,c0_005095.gray
5095,2,87867768923000,c2_005095.gray
5101,0,87867783274000,c0_005101.gray
5101,2,87867783262000,c2_005101.gray
5109,0,87867802280000,c0_005109.gray
5109,2,87867802266000,c2_005109.gray
5114,0,87867816608000,c0_005114.gray
5114,2,87867816594000,c2_005114.gray
5122,0,87867835603000,c0_005122.gray
5122,2,87867835591000,c2_005122.gray
5128,0,87867849942000,c0_005128.gray
5128,2,87867849928000,c2_005128.gray
5136,0,87867869100000,c0_005136.gray
5136,2,87867869012000,c2_005136.gray
5141,0,87867883323000,c0_005141.gray
5141,2,87867883285000,c2_005141.gray
5149,0,87867902334000,c0_005149.gray
5149,2,87867902302000,c2_005149.gray
5154,0,87867916609000,c0_005154.gray
5154,2,87867916595000,c2_005154.gray
5162,0,87867935604000,c0_005162.gray
5162,2,87867935591000,c2_005162.gray
5168,0,87867949954000,c0_005168.gray
5168,2,87867949935000,c2_005168.gray
5175,0,87867969035000,c0_005175.gray
5175,2,87867968994000,c2_005175.gray
5179,0,87867983284000,c0_005179.gray
5179,2,87867983267000,c2_005179.gray
5187,0,87868002281000,c0_005187.gray
5187,2,87868002265000,c2_005187.gray
5193,0,87868016617000,c0_005193.gray
5193,2,87868016602000,c2_005193.gray
5201,0,87868035616000,c0_005201.gray
5201,2,87868035599000,c2_005201.gray
5207,0,87868049949000,c0_005207.gray
5207,2,87868049933000,c2_005207.gray
5215,0,87868068942000,c0_005215.gray
5215,2,87868068928000,c2_005215.gray
5220,0,87868083277000,c0_005220.gray
5220,2,87868083264000,c2_005220.gray
5228,0,87868102275000,c0_005228.gray
5228,2,87868102261000,c2_005228.gray
5234,0,87868116609000,c0_005234.gray
5234,2,87868116596000,c2_005234.gray
5242,0,87868135608000,c0_005242.gray
5242,2,87868135594000,c2_005242.gray
5248,0,87868149944000,c0_005248.gray
5248,2,87868149929000,c2_005248.gray
5256,0,87868168938000,c0_005256.gray
5256,2,87868168925000,c2_005256.gray
5262,0,87868183279000,c0_005262.gray
5262,2,87868183263000,c2_005262.gray
5269,0,87868202350000,c0_005269.gray
5269,2,87868202308000,c2_005269.gray
5275,0,87868216651000,c0_005275.gray
5275,2,87868216636000,c2_005275.gray
5282,0,87868235621000,c0_005282.gray
5282,2,87868235611000,c2_005282.gray
5286,0,87868249950000,c0_005286.gray
5286,2,87868249934000,c2_005286.gray
5294,0,87868268943000,c0_005294.gray
5294,2,87868268928000,c2_005294.gray
5300,0,87868283291000,c0_005300.gray
5300,2,87868283271000,c2_005300.gray
5307,0,87868302283000,c0_005307.gray
5307,2,87868302266000,c2_005307.gray
5311,0,87868316612000,c0_005311.gray
5311,2,87868316600000,c2_005311.gray
5319,0,87868335610000,c0_005319.gray
5319,2,87868335598000,c2_005319.gray
5324,0,87868349955000,c0_005324.gray
5324,2,87868349936000,c2_005324.gray
5332,0,87868368953000,c0_005332.gray
5332,2,87868368935000,c2_005332.gray
5338,0,87868383288000,c0_005338.gray
5338,2,87868383271000,c2_005338.gray
5346,0,87868402284000,c0_005346.gray
5346,2,87868402267000,c2_005346.gray
5351,0,87868416611000,c0_005351.gray
5351,2,87868416599000,c2_005351.gray
5360,0,87868435608000,c0_005360.gray
5360,2,87868435595000,c2_005360.gray
5365,0,87868449943000,c0_005365.gray
5365,2,87868449930000,c2_005365.gray
5373,0,87868468942000,c0_005373.gray
5373,2,87868468928000,c2_005373.gray
5379,0,87868483326000,c0_005379.gray
5379,2,87868483312000,c2_005379.gray
5387,0,87868502276000,c0_005387.gray
5387,2,87868502261000,c2_005387.gray
5393,0,87868516613000,c0_005393.gray
5393,2,87868516597000,c2_005393.gray
5401,0,87868535608000,c0_005401.gray
5401,2,87868535596000,c2_005401.gray
5406,0,87868549942000,c0_005406.gray
5406,2,87868549931000,c2_005406.gray
5414,0,87868568941000,c0_005414.gray
5414,2,87868568929000,c2_005414.gray
5417,0,87868583282000,c0_005417.gray
5417,2,87868583267000,c2_005417.gray
5425,0,87868602282000,c0_005425.gray
5425,2,87868602266000,c2_005425.gray
5431,0,87868616613000,c0_005431.gray
5431,2,87868616600000,c2_005431.gray
5439,0,87868635612000,c0_005439.gray
5439,2,87868635601000,c2_005439.gray
5444,0,87868650013000,c0_005444.gray
5444,2,87868649983000,c2_005444.gray
5452,0,87868668945000,c0_005452.gray
5452,2,87868668933000,c2_005452.gray
5457,0,87868683287000,c0_005457.gray
5457,2,87868683271000,c2_005457.gray
5465,0,87868702276000,c0_005465.gray
5465,2,87868702266000,c2_005465.gray
5471,0,87868716615000,c0_005471.gray
5471,2,87868716603000,c2_005471.gray
5479,0,87868735613000,c0_005479.gray
5479,2,87868735600000,c2_005479.gray
5485,0,87868749948000,c0_005485.gray
5485,2,87868749934000,c2_005485.gray
5493,0,87868768945000,c0_005493.gray
5493,2,87868768931000,c2_005493.gray
5499,0,87868783283000,c0_005499.gray
5499,2,87868783268000,c2_005499.gray
5507,0,87868802277000,c0_005507.gray
5507,2,87868802263000,c2_005507.gray
5513,0,87868816614000,c0_005513.gray
5513,2,87868816601000,c2_005513.gray
5520,0,87868835611000,c0_005520.gray
5520,2,87868835597000,c2_005520.gray
5526,0,87868849946000,c0_005526.gray
5526,2,87868849932000,c2_005526.gray
5534,0,87868868943000,c0_005534.gray
5534,2,87868868930000,c2_005534.gray
5540,0,87868883283000,c0_005540.gray
5540,2,87868883268000,c2_005540.gray
5548,0,87868902326000,c0_005548.gray
5548,2,87868902311000,c2_005548.gray
5550,2,87868916605000,c2_005550.gray
5551,0,87868916623000,c0_005551.gray
5558,0,87868935622000,c0_005558.gray
5558,2,87868935604000,c2_005558.gray
5564,0,87868949947000,c0_005564.gray
5564,2,87868949934000,c2_005564.gray
5572,0,87868968955000,c0_005572.gray
5572,2,87868968937000,c2_005572.gray
5577,2,87868983322000,c2_005577.gray
5578,0,87868983357000,c0_005578.gray
5585,0,87869002281000,c0_005585.gray
5585,2,87869002268000,c2_005585.gray
5590,0,87869016614000,c0_005590.gray
5590,2,87869016603000,c2_005590.gray
5598,0,87869035612000,c0_005598.gray
5598,2,87869035598000,c2_005598.gray
5604,0,87869049952000,c0_005604.gray
5604,2,87869049940000,c2_005604.gray
5612,0,87869068956000,c0_005612.gray
5612,2,87869068939000,c2_005612.gray
5617,0,87869083289000,c0_005617.gray
5617,2,87869083273000,c2_005617.gray
5625,0,87869102279000,c0_005625.gray
5625,2,87869102266000,c2_005625.gray
5631,0,87869116617000,c0_005631.gray
5631,2,87869116603000,c2_005631.gray
5639,0,87869135614000,c0_005639.gray
5639,2,87869135600000,c2_005639.gray
5645,0,87869149947000,c0_005645.gray
5645,2,87869149935000,c2_005645.gray
5653,0,87869168948000,c0_005653.gray
5653,2,87869168934000,c2_005653.gray
5658,0,87869183285000,c0_005658.gray
5658,2,87869183270000,c2_005658.gray
5666,0,87869202278000,c0_005666.gray
5666,2,87869202265000,c2_005666.gray
5672,0,87869216618000,c0_005672.gray
5672,2,87869216603000,c2_005672.gray
5680,0,87869235635000,c0_005680.gray
5680,2,87869235600000,c2_005680.gray
5684,0,87869250006000,c0_005684.gray
5684,2,87869249989000,c2_005684.gray
5692,0,87869269025000,c0_005692.gray
5692,2,87869268996000,c2_005692.gray
5697,0,87869283286000,c0_005697.gray
5697,2,87869283271000,c2_005697.gray
5705,0,87869302290000,c0_005705.gray
5705,2,87869302273000,c2_005705.gray
5711,0,87869316716000,c0_005711.gray
5711,2,87869316687000,c2_005711.gray
5718,0,87869335623000,c0_005718.gray
5718,2,87869335607000,c2_005718.gray
5724,0,87869350013000,c0_005724.gray
5724,2,87869349961000,c2_005724.gray
5732,0,87869368948000,c0_005732.gray
5732,2,87869368933000,c2_005732.gray
5737,0,87869383294000,c0_005737.gray
5737,2,87869383276000,c2_005737.gray
5745,0,87869402287000,c0_005745.gray
5745,2,87869402272000,c2_005745.gray
5751,0,87869416626000,c0_005751.gray
5751,2,87869416609000,c2_005751.gray
5759,0,87869435615000,c0_005759.gray
5759,2,87869435601000,c2_005759.gray
5765,0,87869449950000,c0_005765.gray
5765,2,87869449935000,c2_005765.gray
5773,0,87869468948000,c0_005773.gray
5773,2,87869468934000,c2_005773.gray
5779,0,87869483281000,c0_005779.gray
5779,2,87869483269000,c2_005779.gray
5787,0,87869502282000,c0_005787.gray
5787,2,87869502268000,c2_005787.gray
5792,0,87869516619000,c0_005792.gray
5792,2,87869516604000,c2_005792.gray
5800,2,87869535601000,c2_005800.gray
5801,0,87869535616000,c0_005801.gray
5806,0,87869549969000,c0_005806.gray
5806,2,87869549959000,c2_005806.gray
5814,0,87869568953000,c0_005814.gray
5814,2,87869568938000,c2_005814.gray
5819,0,87869583288000,c0_005819.gray
5819,2,87869583273000,c2_005819.gray
5826,0,87869602284000,c0_005826.gray
5826,2,87869602269000,c2_005826.gray
5832,0,87869616624000,c0_005832.gray
5832,2,87869616608000,c2_005832.gray
5839,0,87869635617000,c0_005839.gray
5839,2,87869635605000,c2_005839.gray
5845,0,87869650004000,c0_005845.gray
5845,2,87869649971000,c2_005845.gray
5846,0,87869669011000,c0_005846.gray
5846,2,87869668977000,c2_005846.gray
5847,0,87869683294000,c0_005847.gray
5847,2,87869683277000,c2_005847.gray
5848,0,87869702282000,c0_005848.gray
5848,2,87869702269000,c2_005848.gray
5849,0,87869716617000,c0_005849.gray
5849,2,87869716606000,c2_005849.gray
5850,0,87869735623000,c0_005850.gray
5850,2,87869735607000,c2_005850.gray
5857,0,87869749961000,c0_005857.gray
5857,2,87869749943000,c2_005857.gray
5865,0,87869768955000,c0_005865.gray
5865,2,87869768941000,c2_005865.gray
5871,0,87869783288000,c0_005871.gray
5871,2,87869783273000,c2_005871.gray
5879,0,87869802281000,c0_005879.gray
5879,2,87869802267000,c2_005879.gray
5885,0,87869816622000,c0_005885.gray
5885,2,87869816607000,c2_005885.gray
5893,0,87869835666000,c0_005893.gray
5893,2,87869835602000,c2_005893.gray
5898,0,87869849957000,c0_005898.gray
5898,2,87869849943000,c2_005898.gray
5906,0,87869868955000,c0_005906.gray
5906,2,87869868939000,c2_005906.gray
5912,0,87869883290000,c0_005912.gray
5912,2,87869883275000,c2_005912.gray
5920,0,87869902401000,c0_005920.gray
5920,2,87869902311000,c2_005920.gray
5925,0,87869916688000,c0_005925.gray
5925,2,87869916631000,c2_005925.gray
5931,0,87869935618000,c0_005931.gray
5931,2,87869935605000,c2_005931.gray
5937,0,87869949961000,c0_005937.gray
5937,2,87869949944000,c2_005937.gray
5945,0,87869968963000,c0_005945.gray
5945,2,87869968946000,c2_005945.gray
5950,0,87869983290000,c0_005950.gray
5950,2,87869983278000,c2_005950.gray
5958,0,87870002315000,c0_005958.gray
5958,2,87870002303000,c2_005958.gray
5962,2,87870016613000,c2_005962.gray
5963,0,87870016626000,c0_005963.gray
5970,0,87870035616000,c0_005970.gray
5970,2,87870035604000,c2_005970.gray
5976,0,87870049965000,c0_005976.gray
5976,2,87870049947000,c2_005976.gray
5984,0,87870068965000,c0_005984.gray
5984,2,87870068945000,c2_005984.gray
5990,0,87870083295000,c0_005990.gray
5990,2,87870083280000,c2_005990.gray
5997,0,87870102294000,c0_005997.gray
5997,2,87870102278000,c2_005997.gray
6003,0,87870116621000,c0_006003.gray
6003,2,87870116608000,c2_006003.gray
6011,0,87870135616000,c0_006011.gray
6011,2,87870135604000,c2_006011.gray
6017,0,87870149954000,c0_006017.gray
6017,2,87870149941000,c2_006017.gray
6025,0,87870168951000,c0_006025.gray
6025,2,87870168938000,c2_006025.gray
6030,0,87870183292000,c0_006030.gray
6030,2,87870183278000,c2_006030.gray
6038,0,87870202283000,c0_006038.gray
6038,2,87870202271000,c2_006038.gray
6044,0,87870216621000,c0_006044.gray
6044,2,87870216608000,c2_006044.gray
6052,0,87870235677000,c0_006052.gray
6052,2,87870235633000,c2_006052.gray
6057,0,87870250018000,c0_006057.gray
6057,2,87870249998000,c2_006057.gray
6061,0,87870268952000,c0_006061.gray
6061,2,87870268940000,c2_006061.gray
6067,0,87870283295000,c0_006067.gray
6067,2,87870283279000,c2_006067.gray
6075,0,87870302291000,c0_006075.gray
6075,2,87870302278000,c2_006075.gray
6081,0,87870316625000,c0_006081.gray
6081,2,87870316613000,c2_006081.gray
6089,0,87870335630000,c0_006089.gray
6089,2,87870335612000,c2_006089.gray
6092,0,87870349966000,c0_006092.gray
6092,2,87870349949000,c2_006092.gray
6100,0,87870368959000,c0_006100.gray
6100,2,87870368944000,c2_006100.gray
6105,0,87870383286000,c0_006105.gray
6105,2,87870383276000,c2_006105.gray
6113,0,87870402293000,c0_006113.gray
6113,2,87870402279000,c2_006113.gray
6119,0,87870416629000,c0_006119.gray
6119,2,87870416612000,c2_006119.gray
6127,0,87870435630000,c0_006127.gray
6127,2,87870435612000,c2_006127.gray
6133,0,87870449958000,c0_006133.gray
6133,2,87870449943000,c2_006133.gray
6141,0,87870468955000,c0_006141.gray
6141,2,87870468940000,c2_006141.gray
6147,0,87870483289000,c0_006147.gray
6147,2,87870483275000,c2_006147.gray
6155,0,87870502287000,c0_006155.gray
6155,2,87870502273000,c2_006155.gray
6160,0,87870516622000,c0_006160.gray
6160,2,87870516610000,c2_006160.gray
6168,0,87870535621000,c0_006168.gray
6168,2,87870535607000,c2_006168.gray
6174,0,87870549957000,c0_006174.gray
6174,2,87870549943000,c2_006174.gray
6182,0,87870568952000,c0_006182.gray
6182,2,87870568940000,c2_006182.gray
6188,0,87870583293000,c0_006188.gray
6188,2,87870583279000,c2_006188.gray
6194,0,87870602286000,c0_006194.gray
6194,2,87870602273000,c2_006194.gray
6200,0,87870616624000,c0_006200.gray
6200,2,87870616610000,c2_006200.gray
6207,0,87870635623000,c0_006207.gray
6207,2,87870635609000,c2_006207.gray
6213,0,87870649965000,c0_006213.gray
6213,2,87870649949000,c2_006213.gray
6221,0,87870669149000,c0_006221.gray
6221,2,87870669094000,c2_006221.gray
6226,0,87870683381000,c0_006226.gray
6226,2,87870683338000,c2_006226.gray
6233,0,87870702297000,c0_006233.gray
6233,2,87870702281000,c2_006233.gray
6238,0,87870716626000,c0_006238.gray
6238,2,87870716611000,c2_006238.gray
6246,0,87870735630000,c0_006246.gray
6246,2,87870735614000,c2_006246.gray
6252,0,87870749969000,c0_006252.gray
6252,2,87870749951000,c2_006252.gray
6260,0,87870768965000,c0_006260.gray
6260,2,87870768947000,c2_006260.gray
6266,0,87870783300000,c0_006266.gray
6266,2,87870783284000,c2_006266.gray
6274,0,87870802291000,c0_006274.gray
6274,2,87870802277000,c2_006274.gray
6279,0,87870816627000,c0_006279.gray
6279,2,87870816612000,c2_006279.gray
6287,0,87870835635000,c0_006287.gray
6287,2,87870835622000,c2_006287.gray
6293,0,87870850019000,c0_006293.gray
6293,2,87870849996000,c2_006293.gray
6301,0,87870868956000,c0_006301.gray
6301,2,87870868943000,c2_006301.gray
6306,0,87870883294000,c0_006306.gray
6306,2,87870883279000,c2_006306.gray
6314,0,87870902289000,c0_006314.gray
6314,2,87870902275000,c2_006314.gray
6320,0,87870916748000,c0_006320.gray
6320,2,87870916656000,c2_006320.gray
6327,0,87870935736000,c0_006327.gray
6327,2,87870935681000,c2_006327.gray
6332,0,87870949965000,c0_006332.gray
6332,2,87870949951000,c2_006332.gray
6339,2,87870968943000,c2_006339.gray
6340,0,87870968955000,c0_006340.gray
6345,0,87870983307000,c0_006345.gray
6345,2,87870983288000,c2_006345.gray
6353,0,87871002299000,c0_006353.gray
6353,2,87871002283000,c2_006353.gray
6359,0,87871016633000,c0_006359.gray
6359,2,87871016617000,c2_006359.gray
6365,0,87871035623000,c0_006365.gray
6365,2,87871035610000,c2_006365.gray
6371,0,87871049966000,c0_006371.gray
6371,2,87871049950000,c2_006371.gray
6379,0,87871068971000,c0_006379.gray
6379,2,87871068951000,c2_006379.gray
6385,0,87871083295000,c0_006385.gray
6385,2,87871083283000,c2_006385.gray
6392,2,87871102282000,c2_006392.gray
6393,0,87871102299000,c0_006393.gray
6398,0,87871116638000,c0_006398.gray
6398,2,87871116622000,c2_006398.gray
6406,0,87871135625000,c0_006406.gray
6406,2,87871135611000,c2_006406.gray
6412,0,87871149962000,c0_006412.gray
6412,2,87871149947000,c2_006412.gray
6420,0,87871168961000,c0_006420.gray
6420,2,87871168946000,c2_006420.gray
6426,0,87871183296000,c0_006426.gray
6426,2,87871183281000,c2_006426.gray
6434,0,87871202292000,c0_006434.gray
6434,2,87871202278000,c2_006434.gray
6439,0,87871216627000,c0_006439.gray
6439,2,87871216613000,c2_006439.gray
6447,0,87871235632000,c0_006447.gray
6447,2,87871235614000,c2_006447.gray
6452,0,87871250127000,c0_006452.gray
6452,2,87871250033000,c2_006452.gray
6459,0,87871268963000,c0_006459.gray
6459,2,87871268946000,c2_006459.gray
6465,0,87871283458000,c0_006465.gray
6465,2,87871283357000,c2_006465.gray
6472,0,87871302294000,c0_006472.gray
6472,2,87871302279000,c2_006472.gray
6478,0,87871316638000,c0_006478.gray
6478,2,87871316619000,c2_006478.gray
6486,0,87871335633000,c0_006486.gray
6486,2,87871335618000,c2_006486.gray
6491,0,87871349968000,c0_006491.gray
6491,2,87871349953000,c2_006491.gray
6499,0,87871368964000,c0_006499.gray
6499,2,87871368947000,c2_006499.gray
6504,0,87871383286000,c0_006504.gray
6504,2,87871383301000,c2_006504.gray
6512,0,87871402280000,c0_006512.gray
6512,2,87871402295000,c2_006512.gray
6518,0,87871416619000,c0_006518.gray
6518,2,87871416638000,c2_006518.gray
6526,0,87871435616000,c0_006526.gray
6526,2,87871435632000,c2_006526.gray
6532,0,87871449952000,c0_006532.gray
6532,2,87871449968000,c2_006532.gray
6540,0,87871468945000,c0_006540.gray
6540,2,87871468960000,c2_006540.gray
6546,0,87871483282000,c0_006546.gray
6546,2,87871483296000,c2_006546.gray
6554,0,87871502330000,c0_006554.gray
6554,2,87871502394000,c2_006554.gray
6560,0,87871516663000,c0_006560.gray
6560,2,87871516676000,c2_006560.gray
6568,0,87871535613000,c0_006568.gray
6568,2,87871535628000,c2_006568.gray
6574,0,87871549954000,c0_006574.gray
6574,2,87871549972000,c2_006574.gray
6582,0,87871568946000,c0_006582.gray
6582,2,87871568960000,c2_006582.gray
6587,0,87871583314000,c0_006587.gray
6587,2,87871583326000,c2_006587.gray
6595,0,87871602280000,c0_006595.gray
6595,2,87871602293000,c2_006595.gray
6600,0,87871616622000,c0_006600.gray
6600,2,87871616646000,c2_006600.gray
6608,0,87871635611000,c0_006608.gray
6608,2,87871635629000,c2_006608.gray
6614,0,87871649953000,c0_006614.gray
6614,2,87871649965000,c2_006614.gray
6622,0,87871668954000,c0_006622.gray
6622,2,87871668971000,c2_006622.gray
6627,0,87871683288000,c0_006627.gray
6627,2,87871683303000,c2_006627.gray
6635,0,87871702337000,c0_006635.gray
6635,2,87871702354000,c2_006635.gray
6638,0,87871716657000,c0_006638.gray
6638,2,87871716695000,c2_006638.gray
6646,0,87871735616000,c0_006646.gray
6646,2,87871735631000,c2_006646.gray
6652,0,87871749957000,c0_006652.gray
6652,2,87871749977000,c2_006652.gray
6660,0,87871768954000,c0_006660.gray
6660,2,87871768971000,c2_006660.gray
6665,0,87871783289000,c0_006665.gray
6665,2,87871783304000,c2_006665.gray
6673,0,87871802287000,c0_006673.gray
6673,2,87871802303000,c2_006673.gray
6679,0,87871816617000,c0_006679.gray
6679,2,87871816630000,c2_006679.gray
6687,0,87871835615000,c0_006687.gray
6687,2,87871835629000,c2_006687.gray
6693,0,87871850001000,c0_006693.gray
6693,2,87871850018000,c2_006693.gray
6700,0,87871868949000,c0_006700.gray
6700,2,87871868962000,c2_006700.gray
6706,0,87871883284000,c0_006706.gray
6706,2,87871883300000,c2_006706.gray
6714,0,87871902302000,c0_006714.gray
6714,2,87871902377000,c2_006714.gray
6720,0,87871916618000,c0_006720.gray
6720,2,87871916630000,c2_006720.gray
6726,0,87871935669000,c0_006726.gray
6726,2,87871935758000,c2_006726.gray
6731,0,87871949952000,c0_006731.gray
6731,2,87871949967000,c2_006731.gray
6739,0,87871968953000,c0_006739.gray
6739,2,87871968969000,c2_006739.gray
6745,0,87871983299000,c0_006745.gray
6745,2,87871983308000,c2_006745.gray
6752,0,87872002290000,c0_006752.gray
6752,2,87872002317000,c2_006752.gray
6758,0,87872016623000,c0_006758.gray
6758,2,87872016640000,c2_006758.gray
6766,0,87872035621000,c0_006766.gray
6766,2,87872035634000,c2_006766.gray
6771,0,87872049993000,c0_006771.gray
6771,2,87872050015000,c2_006771.gray
6779,0,87872068952000,c0_006779.gray
6779,2,87872068969000,c2_006779.gray
6784,0,87872083285000,c0_006784.gray
6784,2,87872083299000,c2_006784.gray
6793,0,87872102287000,c0_006793.gray
6793,2,87872102299000,c2_006793.gray
6798,0,87872116624000,c0_006798.gray
6798,2,87872116641000,c2_006798.gray
6806,0,87872135622000,c0_006806.gray
6806,2,87872135640000,c2_006806.gray
6812,0,87872149953000,c0_006812.gray
6812,2,87872149967000,c2_006812.gray
6820,0,87872168949000,c0_006820.gray
6820,2,87872168963000,c2_006820.gray
6826,0,87872183286000,c0_006826.gray
6826,2,87872183299000,c2_006826.gray
6833,0,87872202284000,c0_006833.gray
6833,2,87872202299000,c2_006833.gray
6839,0,87872216619000,c0_006839.gray
6839,2,87872216633000,c2_006839.gray
6847,0,87872235617000,c0_006847.gray
6847,2,87872235630000,c2_006847.gray
6853,0,87872249953000,c0_006853.gray
6853,2,87872249967000,c2_006853.gray
6860,0,87872268950000,c0_006860.gray
6860,2,87872268964000,c2_006860.gray
6864,0,87872283333000,c0_006864.gray
6864,2,87872283348000,c2_006864.gray
6872,0,87872302288000,c0_006872.gray
6872,2,87872302305000,c2_006872.gray
6877,0,87872316621000,c0_006877.gray
6877,2,87872316636000,c2_006877.gray
6885,0,87872335624000,c0_006885.gray
6885,2,87872335642000,c2_006885.gray
6891,0,87872349959000,c0_006891.gray
6891,2,87872349976000,c2_006891.gray
6899,0,87872369016000,c0_006899.gray
6899,2,87872369038000,c2_006899.gray
6903,0,87872383332000,c0_006903.gray
6903,2,87872383407000,c2_006903.gray
6909,0,87872402284000,c0_006909.gray
6909,2,87872402298000,c2_006909.gray
6915,0,87872416622000,c0_006915.gray
6915,2,87872416636000,c2_006915.gray
