#t[ns],wx,wy,wz,ax,ay,az
43447282021407,4.08422358,-0.11717908,1.88338739,1.75255562,-1.92014973,3.99831677
43447283010627,4.09168043,-0.0862864193,1.90149689,1.74058461,-1.89141931,4.00789358
43447283998864,4.09913728,-0.0532632176,1.91960638,1.74297881,-1.82438167,3.98873997
43447284987101,4.1076594,-0.0202400243,1.9398464,1.79086284,-1.7310078,4.036624
43447285975338,4.11618151,0.0138484366,1.96008643,1.82917007,-1.64721074,4.06296022
43447286963576,4.12470363,0.046871631,1.97926119,1.84353528,-1.56580789,4.02465299
43447287951813,4.13429101,0.0809600971,1.99843595,1.82677587,-1.49158763,4.00310518
43447288941032,4.14281313,0.11717908,2.01654544,1.84114108,-1.41257898,4.07493123
43447289929270,4.15133524,0.15126755,2.03358968,1.86747729,-1.35272394,4.15393988
43447290917507,4.15985736,0.185355995,2.05169917,1.85550629,-1.30723411,4.21140072
43447291905744,4.16837947,0.220509722,2.06980867,1.82438167,-1.24737906,4.29998618
43447292893981,4.17477106,0.254598184,2.08898343,1.81719906,-1.1468226,4.35984122
43447293882219,4.18009738,0.289751927,2.10602766,1.8746599,-1.0055647,4.4771571
43447294871438,4.1854237,0.322775124,2.12307189,1.89141931,-0.895431421,4.58729038
43447295859676,4.19181529,0.356863553,2.14118138,1.89860192,-0.811634363,4.6088382
43447296847913,4.19607635,0.392017279,2.15929088,1.92254393,-0.725443103,4.60165559
43447297836150,4.19927214,0.42823627,2.17633511,1.88663091,-0.682347473,4.59207878
43447298824387,4.20140267,0.465520525,2.19231408,1.90099612,-0.63446344,4.66390483
43447299813607,4.20246793,0.500674252,2.20722778,1.92972654,-0.502782349,4.71418307
43447300801844,4.20140267,0.539023771,2.22214148,1.95366855,-0.366312854,4.71418307
43447301790081,4.2035332,0.579503853,2.23705532,1.94648595,-0.323217224,4.69742366
43447302778319,4.20566373,0.622114431,2.25196902,1.90578452,-0.311246216,4.67587584
43447303766556,4.20459846,0.663659744,2.26794798,1.88663091,-0.287304199,4.73094248
43447304754793,4.20246793,0.706270255,2.28392695,1.85550629,-0.232237561,4.77643231
43447305744013,4.20140267,0.747815568,2.30097118,1.83395847,-0.131681091,4.79798013
43447306732250,4.2003374,0.789360881,2.31481962,1.85550629,-0.0430956299,4.81234534
43447307720487,4.19820688,0.829840929,2.32760279,1.86029469,0.0598550415,4.77643231
43447308708725,4.19714161,0.869255713,2.3393207,1.83395847,0.131681091,4.7524903
43447309696962,4.19607635,0.910801026,2.35210387,1.78368024,0.138863696,4.73333668
43447310685199,4.19501108,0.952346339,2.36595231,1.5897499,0.10055647,4.82192214
43447311674419,4.19075003,0.996022181,2.37767022,1.55623108,0.1436521,4.85304677
43447312662656,4.1854237,1.04076329,2.38619234,1.63045133,0.179565125,4.87938298
43447313650893,4.18009738,1.08443913,2.39577972,1.5897499,0.193930334,4.97515105
43447314639130,4.17477106,1.12491924,2.4053671,1.61369192,0.318428821,4.93923802
43447315627368,4.16518368,1.16433403,2.41495448,1.60650931,0.409408484,4.94881483
43447316615605,4.15772683,1.20268355,2.42560712,1.64002814,0.521935962,4.92008441
43447317604824,4.15240051,1.24209833,2.43839029,1.62326873,0.624886633,4.85065256
43447318593062,4.14707418,1.28151312,2.45223873,1.49398184,0.624886633,4.73573088
43447319581299,4.14281313,1.32305843,2.4650219,1.39581957,0.646434448,4.49152231
43447320569536,4.13961733,1.36673427,2.47460928,1.33357032,0.744596716,4.36702383
43447321557773,4.13535627,1.40934472,2.4831314,1.38145436,0.885854614,4.36941803
43447322546011,4.13429101,1.45089003,2.49271878,1.40779058,0.995987891,4.3287166
43447323535230,4.13322575,1.49350061,2.50337142,1.34554133,1.06781394,4.23773694
43447324523468,4.13109522,1.53824171,2.51402407,1.31681091,1.20667764,4.23534274
43447325511705,4.12789942,1.58404808,2.52361145,1.29047469,1.36230074,4.30716879
43447326499942,4.12363837,1.63091972,2.53213356,1.24019646,1.50595284,4.24731375
43447327488179,4.12044257,1.67992188,2.54065568,1.13485159,1.59453831,4.02465299
43447328476417,4.11937731,1.72998931,2.54811253,0.914585034,1.5801731,3.69425316
43447329465636,4.11831204,1.78005674,2.55343885,0.809240161,1.63284553,3.67988795
43447330453873,4.11724678,1.83012417,2.55983044,0.854729993,1.82438167,3.77086761
43447331442111,4.11405099,1.88338739,2.56622203,0.818816968,1.99197578,3.61285031
43447332430348,4.11298572,1.93878114,2.57154835,0.727837305,2.12844528,3.61285031
43447333418585,4.11085519,1.99204436,2.57580941,0.725443103,2.34871183,3.77565602
43447334407805,4.10552887,2.04104653,2.58113573,0.751779321,2.52109435,3.86902988
43447335396042,4.10020255,2.09430975,2.58539679,0.670376465,2.5953146,3.84748207
43447382839289,3.44719545,4.12789942,2.39577972,-2.46602771,4.7572787,2.67671746
43447383827526,3.42802069,4.16305315,2.39045339,-2.49475813,4.7620671,2.61446821
43447384815763,3.40884593,4.19820688,2.38299654,-2.50912334,4.84586416,2.47799872
43447385804001,3.39286696,4.2365564,2.37660496,-2.41574948,4.99909307,2.43969149
43447386793220,3.37475747,4.27597118,2.37340916,-2.42532628,5.02542928,2.36547124
43447387781458,3.3587785,4.3143207,2.37127863,-2.49236393,4.97515105,2.3008278
43447388769695,3.34279953,4.35373548,2.36808284,-2.50912334,4.97036265,2.29843359
43447389757932,3.32682057,4.39315027,2.36488705,-2.51151754,5.03740029,2.24576116
43447390746169,3.30871107,4.43256505,2.36169125,-2.53067115,5.11880315,2.1691467
43447391734407,3.29166684,4.47304537,2.35849546,-2.5929204,5.17386979,2.10929166
43447392723626,3.27462261,4.51459068,2.35529967,-2.65756384,5.21935962,2.03746561
43447393711863,3.25864364,4.5529402,2.35316914,-2.70065947,5.28400306,1.98958158
43447394700101,3.24159941,4.59128972,2.34997335,-2.77727393,5.3318871,2.02788881
43447395688338,3.22668571,4.62857397,2.34677755,-2.89219561,5.31752189,2.12605107
43447396676575,3.21177201,4.66266244,2.34358176,-3.01190569,5.26484945,2.19069452
43447397664812,3.19792357,4.6967509,2.33825544,-3.15555779,5.26724365,2.33195242
43447398654032,3.18300987,4.7265783,2.33186385,-3.33512291,5.28160886,2.43250889
43447399642269,3.1670309,4.75214465,2.324407,-3.50511123,5.26724365,2.48757552
43447400630507,3.14998667,4.77664573,2.31801541,-3.65115753,5.22654222,2.5929204
43447401618744,3.13294244,4.79795102,2.3094933,-3.76607921,5.14753357,2.67432325
43447402606981,3.11589821,4.81712578,2.29884065,-3.85227047,5.10443794,2.69108267
43447403595218,3.09778871,4.83417001,2.28605748,-3.92409652,5.12837996,2.65277544
43447404584438,3.07754869,4.85121424,2.27220904,-3.98873997,5.15950458,2.61925662
43447405572675,3.05943919,4.86932374,2.25942587,-4.05577761,5.14992777,2.54982477
43447406560912,3.04346023,4.8884985,2.24451217,-4.12281526,5.13556256,2.47081611
43447407549150,3.02428547,4.91086905,2.2306636,-4.16591089,5.12598575,2.34871183
43447408537387,3.00724124,4.9364354,2.21681516,-4.24491954,5.11880315,2.24097275
43447409525624,2.99019701,4.96306701,2.20296672,-4.35744702,5.10922634,2.14041628
43447410514844,2.96995698,4.99076388,2.18698775,-4.49870492,5.09486113,2.11168586
43447411503081,2.94865169,5.01739549,2.16994352,-4.64235702,5.06134231,2.20027133
43447412491318,2.92947693,5.04296184,2.15183403,-4.78361492,4.96078584,2.28406838
43447413479556,2.91030217,5.06959345,2.1347898,-4.92726702,4.88895979,2.34152922
43447414467793,2.89112741,5.09409453,2.1166803,-5.0445829,4.89374819,2.40617267
43447415457012,2.87088739,5.11646509,2.09750554,-5.1930234,4.86501777,2.48278712
43447416445250,2.84745157,5.13563985,2.07620025,-5.34625231,4.86741198,2.51151754
43447417433487,2.82508102,5.15161881,2.05702549,-5.49708701,4.84346996,2.49236393
43447418421724,2.80164547,5.16653251,2.03785073,-5.6287681,4.76924971,2.49475813
43447419409961,2.77927491,5.18251148,2.01867597,-5.73890138,4.71657727,2.52588275
43447420398199,2.75690436,5.19849045,1.99737068,-5.86818827,4.63996282,2.52588275
43447421387418,2.73666434,5.21446941,1.97500013,-5.98071575,4.52743534,2.51870015
43447422375655,2.71642431,5.22831785,1.95156431,-6.09084902,4.41490786,2.51151754
43447423363893,2.69724955,5.24110103,1.92706323,-6.23210692,4.3239282,2.51151754
43447424352130,2.67700953,5.25281893,1.90256215,-6.33745179,4.27843837,2.49954653
43447425340367,2.65890003,5.26347158,1.8769958,-6.42364305,4.27843837,2.51391174
43447426328604,2.64079054,5.27518949,1.85142946,-6.51701692,4.24970795,2.51870015
43447427317824,2.62268104,5.28584213,1.82692837,-6.6319386,4.22816013,2.4564509
43447428306061,2.60563681,5.29542951,1.80242729,-6.76122549,4.1802761,2.37744225
43447429294299,2.58859258,5.30608216,1.77686095,-6.83783994,4.12281526,2.39420166
43447430282536,2.57261361,5.31780006,1.7512946,-6.87854137,4.13957467,2.40856687
43447431270773,2.55556938,5.32632218,1.72572825,-6.93360801,4.17069929,2.34152922
43447432259010,2.54172094,5.3348443,1.70122717,-7.01501086,4.13478627,2.32716401
43447433248230,2.52787251,5.34549694,1.67779135,-7.12993254,4.05577761,2.28167418
43447434236467,2.51402407,5.35295379,1.65329027,-7.21851801,3.97437476,2.24336696
43447435224704,2.5012409,5.35828011,1.62772393,-7.25443103,3.93606753,2.25054956
43447436212942,2.48952299,5.3646717,1.60322284,-7.28076725,3.92888492,2.20266553
43447437201179,2.48100087,5.37212855,1.57872176,-7.30710347,3.90733711,2.07816704
43447438189416,2.47141349,5.38171593,1.55422068,-7.30949767,3.87142408,2.0254946
43447439178636,2.46182611,5.39130331,1.5297196,-7.29034406,3.83311686,2.02788881
43447440166873,2.45223873,5.39982543,1.50628378,-7.24006582,3.86184728,1.91536133
43447441155110,2.44478188,5.40941281,1.48284796,-7.13711515,3.92409652,1.71664259
43447442143348,2.43732503,5.42219598,1.46154267,-7.10359633,3.92409652,1.46525142
43447443131585,2.43306397,5.43710968,1.44236791,-7.04613549,3.85466467,1.35511814
43447444119822,2.42986818,5.45521918,1.42319315,-6.95515582,3.80438644,1.11330377
43447445109042,2.42667239,5.47652447,1.40401839,-6.79235011,3.96479795,1.05105453
43447446097279,2.42667239,5.49889502,1.3869743,-6.73488927,4.12042106,1.02950671
43447447085516,2.42560712,5.52446137,1.37312586,-6.89530078,4.02465299,0.684741675
43447448073753,2.42134606,5.54789718,1.35927742,-6.67982263,4.0390182,0.77811554
43447449061991,2.41708501,5.571333,1.34436372,-6.37097062,4.27364996,0.713472095
43447450051210,2.41601974,5.60009514,1.33264581,-6.33745179,4.69502946,0.306457812
43447451039448,2.41601974,5.63098728,1.32412369,-6.36139381,4.85544097,0.239420166
43447452027685,2.41069342,5.66081468,1.31773211,-6.23210692,4.88895979,0.263362183
43447453015922,2.4021713,5.69064208,1.31240579,-6.16985768,5.17147559,0.10055647
43447454004159,2.39045339,5.72046949,1.31027526,-6.1961939,5.40850155,0.0239420166
43447454992397,2.37873549,5.75136216,1.31240579,-6.10760844,5.57370146,0.0454898315
43447455981616,2.36488705,5.78332009,1.31666684,-6.15309827,5.65510432,-0.0478840332
43447456969853,2.35210387,5.81314749,1.32199317,-6.28238516,5.72693037,-0.208295544
43447457958091,2.3393207,5.8429749,1.32838475,-6.40209524,5.79636222,-0.320823022
43447458946328,2.32866806,5.87067177,1.33371107,-6.50983431,5.97113894,-0.304063611
43447459934565,2.31588488,5.89410759,1.3390374,-6.69418784,6.11479104,-0.217872351
43447460922802,2.30416698,5.91541288,1.34436372,-6.87854137,6.17464608,-0.134075293
43447461912022,2.29351433,5.93139185,1.3507553,-6.98388624,6.21534751,-0.0909796631
43447462900259,2.28073116,5.94310976,1.35501636,-7.04134708,6.27759675,-0.117315881
43447463888497,2.26901325,5.95269714,1.35927742,-7.08444271,6.351817,-0.196324536
43447464876734,2.2583606,5.96228452,1.36460374,-7.17302817,6.38773003,-0.301669409
43447465864971,2.24877322,5.96974137,1.36993006,-7.22809481,6.4834981,-0.49081134
43447466853208,2.23918584,5.97719822,1.37419112,-7.20175859,6.59123717,-0.672770667
43447467842428,2.2306636,5.9835898,1.37845218,-7.19218179,6.68939944,-0.727837305
43447468830665,2.22214148,5.99424245,1.38590903,-7.26879624,6.71812986,-0.842758984
43447469818902,2.21361936,6.00809089,1.39336588,-7.36935271,6.70137045,-0.952892261
43447470807140,2.20403198,6.02513512,1.3986922,-7.44357296,6.71812986,-1.06541974
43447471795377,2.19231408,6.04217935,1.40082273,-7.4986396,6.7851675,-1.21625444
43447472783614,2.18059617,6.06348464,1.40295313,-7.61595548,6.82586893,-1.24737906
43447473772834,2.16674773,6.08372466,1.40295313,-7.69256993,6.91445439,-1.21386024
43447474761071,2.15076876,6.10609521,1.40188786,-7.73087716,7.00543406,-1.151611
43447475749308,2.1347898,6.1274005,1.40188786,-7.87931766,7.02698187,-1.08457335
43447476737545,2.11561504,6.14551,1.40082273,-8.00860455,7.07965431,-1.05823713
43447477725783,2.09537501,6.16361949,1.39975747,-8.15704506,7.08204851,-1.01992991
43447478714020,2.07406972,6.18066373,1.39656168,-8.25999573,7.10359633,-0.976834277
43447479703240,2.05169917,6.19664269,1.39336588,-8.30309136,7.17781658,-1.03908352
43447480691477,2.03252441,6.21155639,1.39123535,-8.42519564,7.13950935,-0.974440076
43447481679714,2.01228439,6.22540483,1.38910482,-8.52096371,7.0652891,-0.955286462
43447482667951,1.9909791,6.23712274,1.38590903,-8.57603035,7.09880792,-1.06063134
43447483656189,1.96967381,6.24884065,1.38271324,-8.69574043,7.13711515,-1.10372697
43447484645408,1.94943378,6.25842803,1.37951744,-8.81066211,7.10599053,-1.10133276
43447485633645,1.92919376,6.26588488,1.37525639,-8.90403597,7.02219347,-1.13006318
43447486621883,1.90895374,6.27227647,1.36993006,-8.99022723,6.99346305,-1.18034142
43447487610120,1.89084424,6.27866805,1.36460374,-9.0788127,6.97909784,-1.19231243
43447488598357,1.87380001,6.28399438,1.36034268,-9.15782135,6.88811818,-1.25935007
43447489586594,1.85888631,6.28825543,1.35501636,-9.19612858,6.84262834,-1.35751234
43447490575814,1.84503787,6.29251649,1.34862478,-9.29668505,6.84023414,-1.46046301
43447491564051,1.83118943,6.29677755,1.34223319,-9.38527051,6.83305154,-1.52510646
43447492552289,1.81627573,6.30103861,1.33264581,-9.42118353,6.80910952,-1.5849615
43447493540526,1.80242729,6.3042344,1.32518896,-9.44751975,6.79474431,-1.65678755
43447494528763,1.78857885,6.30743019,1.31666684,-9.48582698,6.76601389,-1.7238252
43447495517000,1.77792621,6.31275652,1.30920999,-9.52652841,6.74446608,-1.74058461
43447496506220,1.76727357,6.31701757,1.30175314,-9.57201824,6.76601389,-1.70706578
43447497494457,1.75449039,6.32021337,1.29429629,-9.6629979,6.74446608,-1.63045133
43447498482694,1.74170722,6.32340916,1.28683944,-9.71567034,6.75164868,-1.54665427
43447499470932,1.72679352,6.32340916,1.27938259,-9.76594857,6.74686028,-1.47722242
43447500459169,1.71187982,6.32021337,1.27192574,-9.83059202,6.72531246,-1.39821377
43447501447406,1.69803138,6.31701757,1.26340362,-9.87368765,6.75164868,-1.32399352
43447502436626,1.68311768,6.31169125,1.25594677,-9.91199487,6.70376465,-1.28089789
43447503424863,1.66926924,6.30529966,1.25062045,-9.9455137,6.6295444,-1.27132108
43447504413100,1.65648606,6.30103861,1.24422886,-9.9479079,6.61278499,-1.28808049
43447505401338,1.64263763,6.29571228,1.23783727,-9.9479079,6.64869801,-1.32638772
43447506389575,1.62772393,6.29038596,1.23144569,-9.99100353,6.70376465,-1.31441671
43447507377812,1.61387549,6.28399438,1.2250541,-10.0388876,6.71573566,-1.24977327
43447508367032,1.59789652,6.27547226,1.22185831,-10.0508586,6.70376465,-1.21625444
43447509355269,1.58298282,6.26908067,1.21653199,-10.0652238,6.66066902,-1.20428344
43447510343506,1.56806912,6.26375435,1.21227093,-10.1178962,6.59123717,-1.20667764
43447511331743,1.55422068,6.2562975,1.20907513,-10.151415,6.50983431,-1.21864865
43447512319981,1.54250277,6.24777538,1.20481408,-10.1921165,6.38533583,-1.18273562
43447513308218,1.53291539,6.238188,1.19948775,-10.2328179,6.23689532,-1.1492168
43447514297438,1.52226275,6.22860062,1.19416143,-10.2543657,6.11479104,-1.13245739
43447515285675,1.51374063,6.21688272,1.18776985,-10.2998555,6.00944617,-1.11809218
43447516273912,1.50415325,6.20516481,1.18137826,-10.3309802,5.86818827,-1.09415016
43447517262149,1.49563114,6.1934469,1.17392141,-10.3357686,5.78678541,-1.04387192
43447518250387,1.48923955,6.18172899,1.16539929,-10.4028062,5.770026,-1.02471831
43447519238624,1.48284796,6.16894582,1.15687718,-10.4818149,5.70298835,-1.0103531
43447520227843,1.47539111,6.15509738,1.14835506,-10.5105453,5.6215855,-0.995987891
43447521216081,1.466869,6.14018368,1.14089821,-10.5201221,5.60243188,-0.969651672
43447522204318,1.45834688,6.12526997,1.13344136,-10.5895539,5.59764348,-0.967257471
43447523192555,1.44982476,6.11035627,1.12491924,-10.6637742,5.56173046,-0.967257471
43447524180792,1.44130265,6.09437731,1.11639706,-10.7260234,5.53300004,-0.969651672
43447525170012,1.43171527,6.07839834,1.11000548,-10.8026379,5.54257684,-1.0055647
43447526158249,1.42106262,6.06135411,1.10361389,-10.8529161,5.57130726,-1.04147772
43447527146486,1.41254051,6.04430988,1.0972223,-10.898406,5.58327827,-1.08936176
43447528134724,1.40295313,6.02726565,1.09189598,-10.9869914,5.60243188,-1.14442839
43447529122961,1.39230062,6.00915615,1.08870019,-11.0468465,5.65031592,-1.21625444
43447530111198,1.38164797,5.99211192,1.08550439,-11.1067015,5.66946953,-1.25695587
43447531100418,1.36993006,5.97400242,1.0823086,-11.2000754,5.64313331,-1.2976573
43447532088655,1.36034268,5.95695819,1.08017807,-11.2623246,5.63595071,-1.34793553
43447533076892,1.35288583,5.9388487,1.07911281,-11.3078144,5.57130726,-1.36230074
43447534065130,1.34649425,5.91967394,1.07804754,-11.3293623,5.3366755,-1.32878192
43447535053367,1.34223319,5.89730339,1.07698228,-11.279084,5.28160886,-1.39342537
43447536041604,1.34116792,5.87706336,1.07485175,-11.195287,5.32231029,-1.49158763
43447537030824,1.34116792,5.85682334,1.07378648,-11.1881044,5.27442626,-1.57538469
43447538019061,1.34436372,5.83658331,1.07485175,-11.1976812,5.31033928,-1.59453831
43447539007298,1.34862478,5.81634329,1.07698228,-11.3173912,5.38455953,-1.55623108
43447539995535,1.35182057,5.79397273,1.08124334,-11.4059767,5.46835659,-1.55383688
43447540983773,1.35288583,5.77053692,1.08763492,-11.4562549,5.41328995,-1.48440503
43447541972010,1.35608163,5.74497057,1.09402651,-11.5448404,5.45159718,-1.42694419
43447542961230,1.35608163,5.7140779,1.10148336,-11.5951186,5.58088407,-1.39821377
43447543949467,1.35714689,5.67998944,1.10894021,-11.6789157,5.58088407,-1.35990654
43447544937704,1.36034268,5.64483571,1.11426653,-11.7339823,5.6311623,-1.42215579
43447545925941,1.36353848,5.60755146,1.12065819,-11.8034142,5.78199701,-1.66157595
43447546914179,1.36460374,5.571333,1.12811504,-11.9087591,5.89452449,-1.85790049
43447547902416,1.36460374,5.53724454,1.13557189,-11.9829793,5.9160723,-1.94409175
43447548891635,1.36353848,5.50422134,1.14302874,-11.9901619,5.92804331,-2.00155259
43447549879873,1.36353848,5.47332867,1.15155086,-11.9805851,6.01184037,-2.04704242
43447550868110,1.36460374,5.4456318,1.15900771,-12.0308633,6.02381138,-2.11408007
43447551856347,1.36460374,5.41793492,1.16646456,-12.050017,6.00226356,-2.08774385
43447552844584,1.36460374,5.38917278,1.17498667,-12.073959,6.10282003,-1.96563956
43447553832822,1.36673427,5.36041064,1.18244352,-12.1936691,6.14112726,-1.92254393
43447554822041,1.36779954,5.33058324,1.18990038,-12.2511299,6.21055911,-1.83874688
43447555810279,1.3688648,5.2986253,1.19842249,-12.2942255,6.30872137,-1.75973822
43447556798516,1.36779954,5.26560211,1.20481408,-12.3852052,6.31350978,-1.7286136
43447557786753,1.36673427,5.23044838,1.2101404,-12.4594254,6.3494228,-1.64481654
43447558774990,1.36673427,5.19316413,1.21440146,-12.5216747,6.39012423,-1.60411511
43447559764210,1.36779954,5.15694513,1.21866251,-12.5887123,6.43800826,-1.56101948
43447560752447,1.36779954,5.11859562,1.22185831,-12.6222312,6.54095894,-1.43412679
43447561740684,1.36779954,5.07811557,1.22292357,-12.643779,6.64390961,-1.26653268
43447562728922,1.36353848,5.03550499,1.22292357,-12.6844804,6.70376465,-1.18034142
43447563717159,1.35927742,4.99076388,1.22292357,-12.727576,6.68939944,-1.07260234
43447564705396,1.35714689,4.94389225,1.22185831,-12.7251818,6.61996759,-0.936132849
43447565694616,1.35714689,4.89595535,1.22079304,-12.7203934,6.49786331,-0.885854614
43447566682853,1.35608163,4.84588792,1.21759725,-12.7946137,6.31111558,-0.835576379
43447567671090,1.3539511,4.79582049,1.2101404,-12.8065847,6.14112726,-0.739808313
43447568659328,1.35182057,4.74362253,1.19948775,-12.7658833,5.98310995,-0.653617053
43447569647565,1.34969004,4.69248984,1.18563932,-12.7563064,5.79636222,-0.627280835
43447570635802,1.34969004,4.64561821,1.16859509,-12.7299702,5.64073911,-0.63446344
43447571625022,1.34755951,4.59981183,1.14942033,-12.6749036,5.55454785,-0.617704028
43447572613259,1.34542898,4.55400546,1.12811504,-12.6030775,5.49229861,-0.581791003
43447573601496,1.34329845,4.51032962,1.10467915,-12.5144921,5.40371315,-0.545877979
43447574589733,1.34329845,4.46665351,1.08124334,-12.430695,5.28879147,-0.495599744
43447575577971,1.34329845,4.42084714,1.05780752,-12.3540806,5.17865819,-0.399831677
43447576566208,1.34436372,4.37291024,1.03224117,-12.2439473,5.14513937,-0.325611426
43447577555427,1.34649425,4.32284282,1.00774009,-12.0907184,5.21217701,-0.342370837
43447578543665,1.34862478,4.27384065,0.983239008,-11.9446721,5.26724365,-0.414196887
43447579531902,1.35182057,4.22483849,0.95980319,-11.7818664,5.25527264,-0.474051929
43447580520139,1.35288583,4.17796685,0.939563166,-11.5951186,5.28160886,-0.56263739
43447581508377,1.3539511,4.13322575,0.922518935,-11.4442839,5.3390697,-0.732625708
43447582496614,1.35608163,4.0895499,0.908670497,-11.3245739,5.32231029,-0.864306799
43447583485833,1.35927742,4.04906986,0.895887324,-11.2024696,5.29118567,-0.940921252
43447584474071,1.36460374,4.00858981,0.88523468,-11.1330377,5.30076248,-1.0079589
43447585462308,1.36993006,3.96810976,0.876712564,-11.1067015,5.28160886,-1.02950671
43447586450545,1.37632165,3.92656444,0.867125184,-11.0540291,5.28639727,-1.05584293
43447587438782,1.38484377,3.88501913,0.85647254,-10.9798088,5.31512769,-1.11809218
43447588427020,1.39123535,3.84240855,0.849015689,-10.8960118,5.3390697,-1.17555302
43447589416239,1.39656168,3.79979798,0.842624102,-10.8002437,5.3318871,-1.22822545
43447590404476,1.40188786,3.75612214,0.835167251,-10.7308118,5.31033928,-1.28089789
43447591392714,1.40827945,3.71351156,0.828775665,-10.6589858,5.32470449,-1.33357032
43447592380951,1.41360577,3.67196624,0.820253549,-10.5608235,5.30315668,-1.37666595
43447593369188,1.41999736,3.63042093,0.812796698,-10.4578729,5.29836827,-1.41976158
43447594358408,1.42532368,3.58887562,0.806405111,-10.388441,5.30315668,-1.4460978
43447595346645,1.43065,3.54839557,0.801078789,-10.3333744,5.30315668,-1.48440503
43447596334882,1.43597633,3.50685026,0.795752467,-10.2471831,5.29836827,-1.56580789
43447597323120,1.44130265,3.46637021,0.789360881,-10.1657802,5.25287844,-1.66157595
43447598311357,1.44662897,3.4248249,0.782969294,-10.0771948,5.23372483,-1.77410343
43447599299594,1.45089003,3.38541011,0.775512443,-10.0245224,5.23372483,-1.89381351
43447600288814,1.45302056,3.34919112,0.768055592,-10.0197339,5.24569584,-2.02788881
43447601277051,1.45621635,3.31403739,0.757402947,-9.99579193,5.30076248,-2.15238729
43447602265288,1.45941214,3.27994893,0.745685039,-9.93833109,5.36540592,-2.22660754
43447603253525,1.46473847,3.24479521,0.736097659,-9.89523546,5.45877979,-2.3104046
43447604241763,1.46580373,3.20964148,0.726510279,-9.84974563,5.57609567,-2.35350023
43447605230000,1.46473847,3.17661828,0.717988163,-9.78989059,5.73171877,-2.40138427
43447606219220,1.46154267,3.14359508,0.710531312,-9.74200656,5.86818827,-2.48518132
43447607207457,1.45941214,3.11057189,0.703074461,-9.6653921,5.98789835,-2.55221897
43447608195694,1.45515109,3.07648342,0.695617677,-9.59835446,6.12197365,-2.65277544
43447609183931,1.44982476,3.04452549,0.68922609,-9.55286462,6.22731852,-2.7437551
43447610172169,1.44449844,3.01363282,0.684965032,-9.50498059,6.32787499,-2.82515796
43447611160406,1.43704159,2.98274015,0.682834503,-9.44751975,6.40209524,-2.93289703
43447612149625,1.42851948,2.95397801,0.67963871,-9.39005891,6.47392129,-3.08852014
43447613137863,1.41786683,2.92521588,0.676442917,-9.33020387,6.52659373,-3.1771056
43447614126100,1.40614892,2.89645374,0.674312388,-9.24401261,6.53138213,-3.24414325
43447615114337,1.39336588,2.86875686,0.672181859,-9.14585034,6.53856473,-3.32794031
43447616102574,1.38164797,2.84319051,0.668986066,-9.06684169,6.56250675,-3.38061274
43447617090812,1.36993006,2.81868943,0.666855537,-8.97825623,6.60560238,-3.44046779
43447618080031,1.35714689,2.79418862,0.665790273,-8.88727656,6.64390961,-3.48595762
43447619068269,1.34649425,2.76968753,0.665790273,-8.78193169,6.67503423,-3.58890829
43447620056506,1.3358416,2.74625172,0.666855537,-8.6574332,6.73010087,-3.74213719
43447621044743,1.32731949,2.72494643,0.668986066,-8.54969413,6.76601389,-3.93367333
43447622032980,1.3209279,2.7047064,0.673247124,-8.48505068,6.76601389,-4.09408484
43447623021218,1.31453631,2.68766217,0.676442917,-8.45153186,6.79474431,-4.24731375
43447624010437,1.30920999,2.66955268,0.678573446,-8.38688842,6.84023414,-4.40054265
43447624998674,1.30388367,2.65463897,0.681769239,-8.34858119,6.85938776,-4.4747629
43447625986912,1.29855735,2.6418558,0.686030297,-8.31266816,6.90008918,-4.53461794
43447626975149,1.29429629,2.63013789,0.68922609,-8.27914934,6.95515582,-4.60404979
43447627963386,1.29216576,2.61735472,0.693487148,-8.23844791,7.00064565,-4.63278021
43447628951623,1.29003523,2.60563681,0.697748206,-8.21211169,7.04374128,-4.64475122
43447629940843,1.2879047,2.59285364,0.702009197,-8.19535228,7.13232675,-4.67348164
43447630929080,1.28470891,2.58007046,0.70520499,-8.14507405,7.25921943,-4.73812509
43447631917318,1.28044785,2.56835256,0.709466048,-8.10197842,7.3621701,-4.84825836
43447632905555,1.27512153,2.55983044,0.71479237,-8.0756422,7.44357296,-4.94881483
43447633893792,1.26872994,2.55024306,0.722249221,-8.073248,7.54412943,-5.01585248
43447634883012,1.26020783,2.54172094,0.728640808,-8.06127699,7.60877288,-5.02303508
43447635871249,1.25168571,2.53319883,0.735032394,-8.06127699,7.65426271,-4.99430466
43447636859486,1.2431636,2.52361145,0.744619774,-8.06606539,7.70932935,-4.99669886
43447637847723,1.23464148,2.51508933,0.75314189,-8.10197842,7.72369456,-5.06134231
43447638835961,1.22292357,2.50656722,0.759533476,-8.13310304,7.72608876,-5.11401475
43447639824198,1.21333619,2.49591457,0.764859798,-8.13070884,7.71651195,-5.14992777
43447640813417,1.20694461,2.4831314,0.771251385,-8.14986245,7.69256993,-5.21696542
43447641801655,1.20055302,2.47141349,0.777642972,-8.10676682,7.70214674,-5.24090743
43447642789892,1.1952267,2.45863032,0.784034558,-8.04451758,7.71172355,-5.24330164
43447643778129,1.18990038,2.44584715,0.789360881,-8.00142195,7.67820472,-5.27682046
43447644766366,1.18563932,2.43306397,0.793621938,-7.9367785,7.6494743,-5.27921466
