#seq,cam,ts_ns,file
2420,2,173366971687000,c2_002420.gray
2424,0,173366990714000,c0_002424.gray
2424,2,173366990681000,c2_002424.gray
2426,0,173367005068000,c0_002426.gray
2426,2,173367005036000,c2_002426.gray
2430,2,173367024014000,c2_002430.gray
2431,0,173367024047000,c0_002431.gray
2433,0,173367038391000,c0_002433.gray
2433,2,173367038354000,c2_002433.gray
2437,0,173367057379000,c0_002437.gray
2437,2,173367057348000,c2_002437.gray
2439,0,173367071724000,c0_002439.gray
2439,2,173367071688000,c2_002439.gray
2443,0,173367090717000,c0_002443.gray
2443,2,173367090684000,c2_002443.gray
2445,0,173367105061000,c0_002445.gray
2445,2,173367105023000,c2_002445.gray
2450,0,173367124107000,c0_002450.gray
2450,2,173367124072000,c2_002450.gray
2452,0,173367138395000,c0_002452.gray
2452,2,173367138358000,c2_002452.gray
2456,0,173367157388000,c0_002456.gray
2456,2,173367157351000,c2_002456.gray
2459,0,173367171711000,c0_002459.gray
2459,2,173367171685000,c2_002459.gray
2463,0,173367190721000,c0_002463.gray
2463,2,173367190686000,c2_002463.gray
2465,0,173367205057000,c0_002465.gray
2465,2,173367205022000,c2_002465.gray
2469,2,173367224014000,c2_002469.gray
2470,0,173367224046000,c0_002470.gray
2472,0,173367238396000,c0_002472.gray
2472,2,173367238357000,c2_002472.gray
2476,0,173367257393000,c0_002476.gray
2476,2,173367257351000,c2_002476.gray
2478,0,173367271754000,c0_002478.gray
2478,2,173367271722000,c2_002478.gray
2483,0,173367290723000,c0_002483.gray
2483,2,173367290687000,c2_002483.gray
2485,0,173367305056000,c0_002485.gray
2485,2,173367305022000,c2_002485.gray
2489,0,173367324051000,c0_002489.gray
2489,2,173367324016000,c2_002489.gray
2492,0,173367338382000,c0_002492.gray
2492,2,173367338354000,c2_002492.gray
2496,0,173367357394000,c0_002496.gray
2496,2,173367357355000,c2_002496.gray
2498,0,173367371715000,c0_002498.gray
2498,2,173367371687000,c2_002498.gray
2503,0,173367390785000,c0_002503.gray
2503,2,173367390751000,c2_002503.gray
2505,0,173367405065000,c0_002505.gray
2505,2,173367405027000,c2_002505.gray
2509,0,173367424056000,c0_002509.gray
2509,2,173367424020000,c2_002509.gray
2512,0,173367438401000,c0_002512.gray
2512,2,173367438361000,c2_002512.gray
2516,0,173367457380000,c0_002516.gray
2516,2,173367457354000,c2_002516.gray
2518,0,173367471731000,c0_002518.gray
2518,2,173367471693000,c2_002518.gray
2523,0,173367490729000,c0_002523.gray
2523,2,173367490692000,c2_002523.gray
2525,0,173367505063000,c0_002525.gray
2525,2,173367505025000,c2_002525.gray
2529,0,173367524059000,c0_002529.gray
2529,2,173367524023000,c2_002529.gray
2532,0,173367538398000,c0_002532.gray
2532,2,173367538360000,c2_002532.gray
2536,0,173367557392000,c0_002536.gray
2536,2,173367557356000,c2_002536.gray
2538,0,173367571730000,c0_002538.gray
2538,2,173367571694000,c2_002538.gray
2543,0,173367590728000,c0_002543.gray
2543,2,173367590690000,c2_002543.gray
2545,0,173367605063000,c0_002545.gray
2545,2,173367605027000,c2_002545.gray
2549,0,173367624061000,c0_002549.gray
2549,2,173367624024000,c2_002549.gray
2551,2,173367638359000,c2_002551.gray
2552,0,173367638396000,c0_002552.gray
2555,2,173367657356000,c2_002555.gray
2556,0,173367657392000,c0_002556.gray
2558,0,173367671730000,c0_002558.gray
2558,2,173367671693000,c2_002558.gray
2562,0,173367690727000,c0_002562.gray
2562,2,173367690691000,c2_002562.gray
2564,0,173367705048000,c0_002564.gray
2564,2,173367705023000,c2_002564.gray
2568,2,173367724023000,c2_002568.gray
2569,0,173367724057000,c0_002569.gray
2571,0,173367738396000,c0_002571.gray
2571,2,173367738360000,c2_002571.gray
2575,0,173367757421000,c0_002575.gray
2575,2,173367757385000,c2_002575.gray
2577,0,173367771729000,c0_002577.gray
2577,2,173367771693000,c2_002577.gray
2581,0,173367790722000,c0_002581.gray
2581,2,173367790688000,c2_002581.gray
2583,0,173367805061000,c0_002583.gray
2583,2,173367805026000,c2_002583.gray
2588,0,173367824057000,c0_002588.gray
2588,2,173367824023000,c2_002588.gray
2590,0,173367838397000,c0_002590.gray
2590,2,173367838361000,c2_002590.gray
2594,0,173367857395000,c0_002594.gray
2594,2,173367857358000,c2_002594.gray
2596,0,173367871730000,c0_002596.gray
2596,2,173367871694000,c2_002596.gray
2600,0,173367890722000,c0_002600.gray
2600,2,173367890689000,c2_002600.gray
2602,0,173367905063000,c0_002602.gray
2602,2,173367905027000,c2_002602.gray
2606,2,173367924023000,c2_002606.gray
2607,0,173367924059000,c0_002607.gray
2609,0,173367938434000,c0_002609.gray
2609,2,173367938398000,c2_002609.gray
2613,0,173367957394000,c0_002613.gray
2613,2,173367957358000,c2_002613.gray
2615,0,173367971747000,c0_002615.gray
2615,2,173367971711000,c2_002615.gray
2619,0,173367990709000,c0_002619.gray
2619,2,173367990684000,c2_002619.gray
2621,0,173368005087000,c0_002621.gray
2621,2,173368005052000,c2_002621.gray
2625,2,173368024038000,c2_002625.gray
2626,0,173368024072000,c0_002626.gray
2628,0,173368038397000,c0_002628.gray
2628,2,173368038362000,c2_002628.gray
2632,0,173368057404000,c0_002632.gray
2632,2,173368057369000,c2_002632.gray
2634,0,173368071731000,c0_002634.gray
2634,2,173368071696000,c2_002634.gray
2637,0,173368090744000,c0_002637.gray
2637,2,173368090703000,c2_002637.gray
2638,0,173368105123000,c0_002638.gray
2638,2,173368105084000,c2_002638.gray
2642,0,173368124083000,c0_002642.gray
2642,2,173368124048000,c2_002642.gray
2644,0,173368138400000,c0_002644.gray
2644,2,173368138362000,c2_002644.gray
2648,0,173368157396000,c0_002648.gray
2648,2,173368157359000,c2_002648.gray
2650,0,173368171716000,c0_002650.gray
2650,2,173368171690000,c2_002650.gray
2655,0,173368190724000,c0_002655.gray
2655,2,173368190690000,c2_002655.gray
2657,0,173368205065000,c0_002657.gray
2657,2,173368205029000,c2_002657.gray
2661,0,173368224064000,c0_002661.gray
2661,2,173368224027000,c2_002661.gray
2663,0,173368238407000,c0_002663.gray
2663,2,173368238369000,c2_002663.gray
2667,0,173368257395000,c0_002667.gray
2667,2,173368257359000,c2_002667.gray
2669,0,173368271735000,c0_002669.gray
2669,2,173368271697000,c2_002669.gray
2673,0,173368290726000,c0_002673.gray
2673,2,173368290692000,c2_002673.gray
2675,0,173368305065000,c0_002675.gray
2675,2,173368305029000,c2_002675.gray
2680,0,173368324082000,c0_002680.gray
2680,2,173368324048000,c2_002680.gray
2682,0,173368338400000,c0_002682.gray
2682,2,173368338363000,c2_002682.gray
2686,0,173368357397000,c0_002686.gray
2686,2,173368357362000,c2_002686.gray
2688,0,173368371735000,c0_002688.gray
2688,2,173368371697000,c2_002688.gray
2692,0,173368390712000,c0_002692.gray
2692,2,173368390687000,c2_002692.gray
2694,0,173368405069000,c0_002694.gray
2694,2,173368405033000,c2_002694.gray
2699,0,173368424030000,c0_002699.gray
2699,2,173368424015000,c2_002699.gray
2705,0,173368438366000,c0_002705.gray
2705,2,173368438351000,c2_002705.gray
2713,0,173368457361000,c0_002713.gray
2713,2,173368457346000,c2_002713.gray
2718,0,173368471698000,c0_002718.gray
2718,2,173368471683000,c2_002718.gray
2727,0,173368490697000,c0_002727.gray
2727,2,173368490681000,c2_002727.gray
2732,0,173368505031000,c0_002732.gray
2732,2,173368505016000,c2_002732.gray
2741,0,173368524025000,c0_002741.gray
2741,2,173368524012000,c2_002741.gray
2747,0,173368538459000,c0_002747.gray
2747,2,173368538449000,c2_002747.gray
2755,0,173368557362000,c0_002755.gray
2755,2,173368557347000,c2_002755.gray
2760,0,173368571779000,c0_002760.gray
2760,2,173368571769000,c2_002760.gray
2768,0,173368590694000,c0_002768.gray
2768,2,173368590680000,c2_002768.gray
2774,0,173368605075000,c0_002774.gray
2774,2,173368605058000,c2_002774.gray
2780,0,173368624244000,c0_002780.gray
2780,2,173368624220000,c2_002780.gray
2782,0,173368638401000,c0_002782.gray
2782,2,173368638369000,c2_002782.gray
2786,0,173368657410000,c0_002786.gray
2786,2,173368657381000,c2_002786.gray
2788,0,173368671739000,c0_002788.gray
2788,2,173368671700000,c2_002788.gray
2792,0,173368690732000,c0_002792.gray
2792,2,173368690697000,c2_002792.gray
2795,0,173368705054000,c0_002795.gray
2795,2,173368705028000,c2_002795.gray
2799,0,173368724056000,c0_002799.gray
2799,2,173368724027000,c2_002799.gray
2801,0,173368738400000,c0_002801.gray
2801,2,173368738365000,c2_002801.gray
2805,0,173368757393000,c0_002805.gray
2805,2,173368757359000,c2_002805.gray
2807,0,173368771728000,c0_002807.gray
2807,2,173368771695000,c2_002807.gray
2811,0,173368790726000,c0_002811.gray
2811,2,173368790693000,c2_002811.gray
2813,2,173368805030000,c2_002813.gray
2814,0,173368805064000,c0_002814.gray
2818,0,173368824068000,c0_002818.gray
2818,2,173368824032000,c2_002818.gray
2820,0,173368838405000,c0_002820.gray
2820,2,173368838368000,c2_002820.gray
2824,0,173368857398000,c0_002824.gray
2824,2,173368857365000,c2_002824.gray
2826,0,173368871731000,c0_002826.gray
2826,2,173368871697000,c2_002826.gray
2831,0,173368890771000,c0_002831.gray
2831,2,173368890739000,c2_002831.gray
2833,0,173368905070000,c0_002833.gray
2833,2,173368905036000,c2_002833.gray
2837,0,173368924062000,c0_002837.gray
2837,2,173368924026000,c2_002837.gray
2839,0,173368938401000,c0_002839.gray
2839,2,173368938367000,c2_002839.gray
2844,0,173368957391000,c0_002844.gray
2844,2,173368957366000,c2_002844.gray
2846,0,173368971734000,c0_002846.gray
2846,2,173368971700000,c2_002846.gray
2850,0,173368990729000,c0_002850.gray
2850,2,173368990695000,c2_002850.gray
2852,0,173369005074000,c0_002852.gray
2852,2,173369005037000,c2_002852.gray
2856,0,173369024055000,c0_002856.gray
2856,2,173369024029000,c2_002856.gray
2858,0,173369038394000,c0_002858.gray
2858,2,173369038368000,c2_002858.gray
2862,0,173369057405000,c0_002862.gray
2862,2,173369057368000,c2_002862.gray
2864,0,173369071744000,c0_002864.gray
2864,2,173369071704000,c2_002864.gray
2868,0,173369090722000,c0_002868.gray
2868,2,173369090694000,c2_002868.gray
2869,0,173369105110000,c0_002869.gray
2869,2,173369105050000,c2_002869.gray
2873,0,173369124035000,c0_002873.gray
2873,2,173369124019000,c2_002873.gray
2879,0,173369138371000,c0_002879.gray
2879,2,173369138355000,c2_002879.gray
2886,0,173369157368000,c0_002886.gray
2886,2,173369157352000,c2_002886.gray
2892,0,173369171701000,c0_002892.gray
2892,2,173369171686000,c2_002892.gray
2900,0,173369190703000,c0_002900.gray
2900,2,173369190689000,c2_002900.gray
2906,0,173369205062000,c0_002906.gray
2906,2,173369205031000,c2_002906.gray
2911,0,173369224072000,c0_002911.gray
2911,2,173369224033000,c2_002911.gray
2913,0,173369238435000,c0_002913.gray
2913,2,173369238398000,c2_002913.gray
2917,0,173369257409000,c0_002917.gray
2917,2,173369257373000,c2_002917.gray
2918,2,173369271701000,c2_002918.gray
2919,0,173369271730000,c0_002919.gray
2922,0,173369290758000,c0_002922.gray
2922,2,173369290722000,c2_002922.gray
2924,0,173369305077000,c0_002924.gray
2924,2,173369305038000,c2_002924.gray
2928,0,173369324122000,c0_002928.gray
2928,2,173369324087000,c2_002928.gray
2930,0,173369338412000,c0_002930.gray
2930,2,173369338374000,c2_002930.gray
2934,0,173369357420000,c0_002934.gray
2934,2,173369357384000,c2_002934.gray
2936,0,173369371781000,c0_002936.gray
2936,2,173369371743000,c2_002936.gray
2940,0,173369390739000,c0_002940.gray
2940,2,173369390701000,c2_002940.gray
2942,0,173369405074000,c0_002942.gray
2942,2,173369405038000,c2_002942.gray
2946,0,173369424073000,c0_002946.gray
2946,2,173369424035000,c2_002946.gray
2948,0,173369438413000,c0_002948.gray
2948,2,173369438374000,c2_002948.gray
2952,0,173369457401000,c0_002952.gray
2952,2,173369457364000,c2_002952.gray
2953,2,173369471703000,c2_002953.gray
2954,0,173369471731000,c0_002954.gray
2957,0,173369490725000,c0_002957.gray
2957,2,173369490697000,c2_002957.gray
2960,0,173369505074000,c0_002960.gray
2960,2,173369505038000,c2_002960.gray
2964,0,173369524079000,c0_002964.gray
2964,2,173369524044000,c2_002964.gray
2966,0,173369538410000,c0_002966.gray
2966,2,173369538372000,c2_002966.gray
2971,0,173369557386000,c0_002971.gray
2971,2,173369557359000,c2_002971.gray
2972,2,173369571705000,c2_002972.gray
2973,0,173369571742000,c0_002973.gray
2977,0,173369590728000,c0_002977.gray
2977,2,173369590694000,c2_002977.gray
2979,0,173369605075000,c0_002979.gray
2979,2,173369605039000,c2_002979.gray
2983,0,173369624054000,c0_002983.gray
2983,2,173369624030000,c2_002983.gray
2986,0,173369638409000,c0_002986.gray
2986,2,173369638373000,c2_002986.gray
2990,0,173369657389000,c0_002990.gray
2990,2,173369657363000,c2_002990.gray
2992,0,173369671742000,c0_002992.gray
2992,2,173369671706000,c2_002992.gray
2996,0,173369690724000,c0_002996.gray
2996,2,173369690699000,c2_002996.gray
2998,0,173369705076000,c0_002998.gray
2998,2,173369705040000,c2_002998.gray
3003,0,173369724060000,c0_003003.gray
3003,2,173369724035000,c2_003003.gray
3005,0,173369738409000,c0_003005.gray
3005,2,173369738374000,c2_003005.gray
3009,0,173369757388000,c0_003009.gray
3009,2,173369757364000,c2_003009.gray
3014,0,173369771708000,c0_003014.gray
3014,2,173369771692000,c2_003014.gray
3022,0,173369790718000,c0_003022.gray
3022,2,173369790695000,c2_003022.gray
3026,0,173369805075000,c0_003026.gray
3026,2,173369805039000,c2_003026.gray
3030,0,173369824057000,c0_003030.gray
3030,2,173369824031000,c2_003030.gray
3032,0,173369838406000,c0_003032.gray
3032,2,173369838372000,c2_003032.gray
3037,0,173369857403000,c0_003037.gray
3037,2,173369857367000,c2_003037.gray
3039,0,173369871743000,c0_003039.gray
3039,2,173369871707000,c2_003039.gray
3043,0,173369890745000,c0_003043.gray
3043,2,173369890702000,c2_003043.gray
3045,0,173369905076000,c0_003045.gray
3045,2,173369905041000,c2_003045.gray
3050,0,173369924072000,c0_003050.gray
3050,2,173369924036000,c2_003050.gray
3052,0,173369938411000,c0_003052.gray
3052,2,173369938374000,c2_003052.gray
3056,0,173369957401000,c0_003056.gray
3056,2,173369957366000,c2_003056.gray
3059,0,173369971727000,c0_003059.gray
3059,2,173369971702000,c2_003059.gray
3063,0,173369990736000,c0_003063.gray
3063,2,173369990702000,c2_003063.gray
3065,0,173370005076000,c0_003065.gray
3065,2,173370005040000,c2_003065.gray
3070,0,173370024071000,c0_003070.gray
3070,2,173370024036000,c2_003070.gray
3072,0,173370038413000,c0_003072.gray
3072,2,173370038376000,c2_003072.gray
3076,0,173370057403000,c0_003076.gray
3076,2,173370057368000,c2_003076.gray
3078,0,173370071747000,c0_003078.gray
3078,2,173370071720000,c2_003078.gray
3083,0,173370090704000,c0_003083.gray
3083,2,173370090693000,c2_003083.gray
3089,0,173370105044000,c0_003089.gray
3089,2,173370105028000,c2_003089.gray
3097,0,173370124037000,c0_003097.gray
3097,2,173370124024000,c2_003097.gray
3103,0,173370138374000,c0_003103.gray
3103,2,173370138361000,c2_003103.gray
3111,0,173370157375000,c0_003111.gray
3111,2,173370157359000,c2_003111.gray
3116,2,173370171714000,c2_003116.gray
3117,0,173370171724000,c0_003117.gray
3124,0,173370190706000,c0_003124.gray
3124,2,173370190693000,c2_003124.gray
3129,0,173370205042000,c0_003129.gray
3129,2,173370205028000,c2_003129.gray
3138,0,173370224041000,c0_003138.gray
3138,2,173370224025000,c2_003138.gray
3143,0,173370238375000,c0_003143.gray
3143,2,173370238360000,c2_003143.gray
3151,0,173370257370000,c0_003151.gray
3151,2,173370257356000,c2_003151.gray
3157,0,173370271711000,c0_003157.gray
3157,2,173370271696000,c2_003157.gray
3165,0,173370290704000,c0_003165.gray
3165,2,173370290690000,c2_003165.gray
3171,0,173370305057000,c0_003171.gray
3171,2,173370305034000,c2_003171.gray
3176,0,173370324075000,c0_003176.gray
3176,2,173370324038000,c2_003176.gray
3177,0,173370338794000,c0_003177.gray
3177,2,173370338763000,c2_003177.gray
3178,0,173370358094000,c0_003178.gray
3178,2,173370358071000,c2_003178.gray
3179,0,173370372106000,c0_003179.gray
3179,2,173370372001000,c2_003179.gray
3182,0,173370390703000,c0_003182.gray
3182,2,173370390692000,c2_003182.gray
3188,0,173370405042000,c0_003188.gray
3188,2,173370405032000,c2_003188.gray
3196,0,173370424031000,c0_003196.gray
3196,2,173370424022000,c2_003196.gray
3201,0,173370438450000,c0_003201.gray
3201,2,173370438386000,c2_003201.gray
3209,0,173370457368000,c0_003209.gray
3209,2,173370457359000,c2_003209.gray
3214,0,173370471704000,c0_003214.gray
3214,2,173370471694000,c2_003214.gray
3223,0,173370490702000,c0_003223.gray
3223,2,173370490691000,c2_003223.gray
3228,0,173370505088000,c0_003228.gray
3228,2,173370505054000,c2_003228.gray
3236,0,173370524036000,c0_003236.gray
3236,2,173370524025000,c2_003236.gray
3241,0,173370538374000,c0_003241.gray
3241,2,173370538363000,c2_003241.gray
3249,0,173370557364000,c0_003249.gray
3249,2,173370557355000,c2_003249.gray
3255,0,173370571708000,c0_003255.gray
3255,2,173370571699000,c2_003255.gray
3263,0,173370590701000,c0_003263.gray
3263,2,173370590692000,c2_003263.gray
3269,0,173370605044000,c0_003269.gray
3269,2,173370605034000,c2_003269.gray
3277,0,173370624039000,c0_003277.gray
3277,2,173370624030000,c2_003277.gray
3283,0,173370638377000,c0_003283.gray
3283,2,173370638368000,c2_003283.gray
3291,0,173370657363000,c0_003291.gray
3291,2,173370657354000,c2_003291.gray
3297,0,173370671708000,c0_003297.gray
3297,2,173370671699000,c2_003297.gray
3305,0,173370690701000,c0_003305.gray
3305,2,173370690691000,c2_003305.gray
3311,0,173370705035000,c0_003311.gray
3311,2,173370705026000,c2_003311.gray
3319,0,173370724035000,c0_003319.gray
3319,2,173370724026000,c2_003319.gray
3325,0,173370738369000,c0_003325.gray
3325,2,173370738359000,c2_003325.gray
3333,0,173370757374000,c0_003333.gray
3333,2,173370757365000,c2_003333.gray
3338,0,173370771711000,c0_003338.gray
3338,2,173370771701000,c2_003338.gray
3346,0,173370790700000,c0_003346.gray
3346,2,173370790691000,c2_003346.gray
3352,0,173370805037000,c0_003352.gray
3352,2,173370805027000,c2_003352.gray
3360,0,173370824042000,c0_003360.gray
3360,2,173370824027000,c2_003360.gray
3366,0,173370838383000,c0_003366.gray
3366,2,173370838367000,c2_003366.gray
3374,0,173370857386000,c0_003374.gray
3374,2,173370857367000,c2_003374.gray
3376,0,173370871718000,c0_003376.gray
3376,2,173370871700000,c2_003376.gray
3384,0,173370890716000,c0_003384.gray
3384,2,173370890698000,c2_003384.gray
3390,0,173370905052000,c0_003390.gray
3390,2,173370905035000,c2_003390.gray
3398,0,173370924045000,c0_003398.gray
3398,2,173370924030000,c2_003398.gray
3403,0,173370938383000,c0_003403.gray
3403,2,173370938367000,c2_003403.gray
3411,0,173370957374000,c0_003411.gray
3411,2,173370957361000,c2_003411.gray
3417,0,173370971709000,c0_003417.gray
3417,2,173370971695000,c2_003417.gray
3425,0,173370990709000,c0_003425.gray
3425,2,173370990692000,c2_003425.gray
3431,0,173371005068000,c0_003431.gray
3431,2,173371005038000,c2_003431.gray
3436,0,173371024079000,c0_003436.gray
3436,2,173371024043000,c2_003436.gray
3438,0,173371038456000,c0_003438.gray
3438,2,173371038394000,c2_003438.gray
3440,0,173371057417000,c0_003440.gray
3440,2,173371057372000,c2_003440.gray
3441,0,173371072194000,c0_003441.gray
3441,2,173371072002000,c2_003441.gray
3444,0,173371090714000,c0_003444.gray
3444,2,173371090699000,c2_003444.gray
3449,0,173371105062000,c0_003449.gray
3449,2,173371105038000,c2_003449.gray
3456,0,173371124070000,c0_003456.gray
3456,2,173371124038000,c2_003456.gray
3457,0,173371138400000,c0_003457.gray
3457,2,173371138375000,c2_003457.gray
3459,2,173371157376000,c2_003459.gray
3460,0,173371157401000,c0_003460.gray
3460,2,173371173905000,c2_003460.gray
3461,0,173371174268000,c0_003461.gray
3461,2,173371191150000,c2_003461.gray
3462,0,173371191464000,c0_003462.gray
3462,2,173371205034000,c2_003462.gray
3463,0,173371205159000,c0_003463.gray
3466,0,173371224053000,c0_003466.gray
3466,2,173371224036000,c2_003466.gray
3471,0,173371238385000,c0_003471.gray
3471,2,173371238368000,c2_003471.gray
3476,0,173371257425000,c0_003476.gray
3476,2,173371257384000,c2_003476.gray
3478,0,173371271735000,c0_003478.gray
3478,2,173371271710000,c2_003478.gray
3483,0,173371290725000,c0_003483.gray
3483,2,173371290709000,c2_003483.gray
3489,0,173371305055000,c0_003489.gray
3489,2,173371305036000,c2_003489.gray
3497,0,173371324048000,c0_003497.gray
3497,2,173371324032000,c2_003497.gray
3503,0,173371338386000,c0_003503.gray
3503,2,173371338370000,c2_003503.gray
3511,0,173371357374000,c0_003511.gray
3511,2,173371357362000,c2_003511.gray
3516,0,173371371714000,c0_003516.gray
3516,2,173371371699000,c2_003516.gray
3524,0,173371390712000,c0_003524.gray
3524,2,173371390698000,c2_003524.gray
3530,0,173371405047000,c0_003530.gray
3530,2,173371405033000,c2_003530.gray
3538,0,173371424062000,c0_003538.gray
3538,2,173371424038000,c2_003538.gray
3540,0,173371438403000,c0_003540.gray
3540,2,173371438377000,c2_003540.gray
3545,0,173371457418000,c0_003545.gray
3545,2,173371457383000,c2_003545.gray
3546,0,173371471769000,c0_003546.gray
3546,2,173371471729000,c2_003546.gray
3547,0,173371490729000,c0_003547.gray
3547,2,173371490706000,c2_003547.gray
3548,0,173371505055000,c0_003548.gray
3548,2,173371505038000,c2_003548.gray
3556,0,173371524059000,c0_003556.gray
3556,2,173371524035000,c2_003556.gray
3560,0,173371538394000,c0_003560.gray
3560,2,173371538371000,c2_003560.gray
3564,2,173371557373000,c2_003564.gray
3565,0,173371557407000,c0_003565.gray
3567,2,173371571715000,c2_003567.gray
3568,0,173371571749000,c0_003568.gray
3568,2,173371591117000,c2_003568.gray
3569,0,173371591488000,c0_003569.gray
3569,2,173371605163000,c2_003569.gray
3570,0,173371605705000,c0_003570.gray
3570,2,173371624067000,c2_003570.gray
3571,0,173371624142000,c0_003571.gray
3571,2,173371638372000,c2_003571.gray
3572,0,173371638390000,c0_003572.gray
3579,0,173371657412000,c0_003579.gray
3579,2,173371657392000,c2_003579.gray
3582,0,173371671778000,c0_003582.gray
3582,2,173371671729000,c2_003582.gray
3584,0,173371690739000,c0_003584.gray
3584,2,173371690710000,c2_003584.gray
3587,0,173371705056000,c0_003587.gray
3587,2,173371705039000,c2_003587.gray
3595,0,173371724053000,c0_003595.gray
3595,2,173371724036000,c2_003595.gray
3601,0,173371738389000,c0_003601.gray
3601,2,173371738372000,c2_003601.gray
3609,0,173371757384000,c0_003609.gray
3609,2,173371757368000,c2_003609.gray
3615,0,173371771716000,c0_003615.gray
3615,2,173371771701000,c2_003615.gray
3623,0,173371790714000,c0_003623.gray
3623,2,173371790699000,c2_003623.gray
3628,0,173371805064000,c0_003628.gray
3628,2,173371805049000,c2_003628.gray
3636,0,173371824046000,c0_003636.gray
3636,2,173371824032000,c2_003636.gray
3642,0,173371838383000,c0_003642.gray
3642,2,173371838369000,c2_003642.gray
3649,0,173371857385000,c0_003649.gray
3649,2,173371857368000,c2_003649.gray
3651,0,173371871753000,c0_003651.gray
3651,2,173371871719000,c2_003651.gray
3653,0,173371890752000,c0_003653.gray
3653,2,173371890715000,c2_003653.gray
3654,0,173371906196000,c0_003654.gray
3654,2,173371905599000,c2_003654.gray
3655,0,173371924775000,c0_003655.gray
3655,2,173371924743000,c2_003655.gray
3656,0,173371938429000,c0_003656.gray
3656,2,173371938387000,c2_003656.gray
3662,0,173371957386000,c0_003662.gray
3662,2,173371957369000,c2_003662.gray
3667,0,173371971722000,c0_003667.gray
3667,2,173371971707000,c2_003667.gray
3675,0,173371990720000,c0_003675.gray
3675,2,173371990704000,c2_003675.gray
3679,0,173372005123000,c0_003679.gray
3679,2,173372005112000,c2_003679.gray
3684,0,173372024098000,c0_003684.gray
3684,2,173372024088000,c2_003684.gray
3690,0,173372038390000,c0_003690.gray
3690,2,173372038374000,c2_003690.gray
3698,0,173372057385000,c0_003698.gray
3698,2,173372057371000,c2_003698.gray
3704,0,173372071723000,c0_003704.gray
3704,2,173372071707000,c2_003704.gray
3712,0,173372090878000,c0_003712.gray
3712,2,173372090867000,c2_003712.gray
3718,0,173372105056000,c0_003718.gray
3718,2,173372105041000,c2_003718.gray
3726,0,173372124069000,c0_003726.gray
3726,2,173372124054000,c2_003726.gray
3732,0,173372138390000,c0_003732.gray
3732,2,173372138374000,c2_003732.gray
3740,0,173372157386000,c0_003740.gray
3740,2,173372157371000,c2_003740.gray
3746,0,173372171794000,c0_003746.gray
3746,2,173372171784000,c2_003746.gray
3754,0,173372190716000,c0_003754.gray
3754,2,173372190702000,c2_003754.gray
3760,0,173372205057000,c0_003760.gray
3760,2,173372205040000,c2_003760.gray
3767,0,173372224107000,c0_003767.gray
3767,2,173372224060000,c2_003767.gray
3769,0,173372238689000,c0_003769.gray
3769,2,173372238672000,c2_003769.gray
3770,0,173372258294000,c0_003770.gray
3770,2,173372257716000,c2_003770.gray
3774,0,173372271719000,c0_003774.gray
3774,2,173372271708000,c2_003774.gray
3781,0,173372290710000,c0_003781.gray
3781,2,173372290701000,c2_003781.gray
3787,0,173372305044000,c0_003787.gray
3787,2,173372305035000,c2_003787.gray
3795,0,173372324170000,c0_003795.gray
3795,2,173372324110000,c2_003795.gray
3800,0,173372338468000,c0_003800.gray
3800,2,173372338396000,c2_003800.gray
3807,0,173372357381000,c0_003807.gray
3807,2,173372357371000,c2_003807.gray
3813,0,173372371711000,c0_003813.gray
3813,2,173372371702000,c2_003813.gray
3821,0,173372390720000,c0_003821.gray
3821,2,173372390710000,c2_003821.gray
3827,0,173372405054000,c0_003827.gray
3827,2,173372405044000,c2_003827.gray
3835,0,173372424056000,c0_003835.gray
3835,2,173372424046000,c2_003835.gray
3841,0,173372438388000,c0_003841.gray
3841,2,173372438379000,c2_003841.gray
3849,0,173372457385000,c0_003849.gray
3849,2,173372457376000,c2_003849.gray
3855,0,173372471713000,c0_003855.gray
3855,2,173372471704000,c2_003855.gray
3863,0,173372490709000,c0_003863.gray
3863,2,173372490700000,c2_003863.gray
3869,0,173372505050000,c0_003869.gray
3869,2,173372505041000,c2_003869.gray
3877,0,173372524044000,c0_003877.gray
3877,2,173372524035000,c2_003877.gray
3883,0,173372538382000,c0_003883.gray
3883,2,173372538372000,c2_003883.gray
3891,0,173372557384000,c0_003891.gray
3891,2,173372557373000,c2_003891.gray
3896,2,173372571716000,c2_003896.gray
3897,0,173372571727000,c0_003897.gray
3904,0,173372590712000,c0_003904.gray
3904,2,173372590702000,c2_003904.gray
3910,0,173372605051000,c0_003910.gray
3910,2,173372605042000,c2_003910.gray
3918,0,173372624051000,c0_003918.gray
3918,2,173372624041000,c2_003918.gray
3924,0,173372638382000,c0_003924.gray
3924,2,173372638373000,c2_003924.gray
3931,0,173372657378000,c0_003931.gray
3931,2,173372657369000,c2_003931.gray
3937,0,173372671725000,c0_003937.gray
3937,2,173372671715000,c2_003937.gray
3945,0,173372690724000,c0_003945.gray
3945,2,173372690712000,c2_003945.gray
3951,0,173372705061000,c0_003951.gray
3951,2,173372705050000,c2_003951.gray
3959,0,173372724059000,c0_003959.gray
3959,2,173372724043000,c2_003959.gray
3965,0,173372738395000,c0_003965.gray
3965,2,173372738379000,c2_003965.gray
3973,0,173372757386000,c0_003973.gray
3973,2,173372757376000,c2_003973.gray
3979,0,173372771720000,c0_003979.gray
3979,2,173372771711000,c2_003979.gray
3987,0,173372790736000,c0_003987.gray
3987,2,173372790722000,c2_003987.gray
