#host_mono_ns,seq,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w
24015064861878,17685,-0.186911225,0.0890414342,-1.48227572,-0.0832349136,-0.583327949,-0.0777762756,0.804208517
24015082332556,17702,-0.176291838,0.090084821,-1.48549426,-0.0851251632,-0.573055089,-0.0747183412,0.811651945
24015098258545,17718,-0.166422397,0.0911714286,-1.48857915,-0.0871165991,-0.562530279,-0.0716761798,0.819043934
24015114875785,17734,-0.156780809,0.0922139063,-1.49194467,-0.0890825391,-0.55136019,-0.0684615374,0.826667607
24015131529066,17751,-0.146643758,0.093250066,-1.49582982,-0.0910772681,-0.538904488,-0.0650089085,0.834901631
24015148206566,17767,-0.137474567,0.0941074193,-1.49974179,-0.0929557383,-0.526567698,-0.0618149079,0.842772067
24015164896514,17784,-0.128386945,0.0947681665,-1.50421214,-0.0951952115,-0.512720466,-0.0585209914,0.851252615
24015182026566,17800,-0.120145157,0.095203124,-1.50864995,-0.0977131128,-0.49904415,-0.0555694513,0.859255075
24015198249326,17817,-0.111752704,0.0954678878,-1.51355803,-0.100828499,-0.484047741,-0.0526994243,0.86761409
24015214864951,17833,-0.104263417,0.0955352858,-1.51814926,-0.10393814,-0.469675988,-0.050168328,0.875262499
24015231550680,17850,-0.096680969,0.0953851193,-1.52310622,-0.107254237,-0.454383701,-0.0475126952,0.883048475
24015248211618,17867,-0.0895441025,0.0950532109,-1.52804804,-0.110795438,-0.439165026,-0.0451636836,0.890403688
24015264899118,17883,-0.0831389725,0.0945886225,-1.53264582,-0.114481486,-0.424895585,-0.0433682092,0.896926403
24015281559483,17900,-0.0765863508,0.0939253271,-1.53762817,-0.118812993,-0.409794658,-0.0419084616,0.903435469
24015298201930,17917,-0.0703249648,0.0931471437,-1.54251337,-0.123448879,-0.394915164,-0.0409490727,0.909464478
24015314860472,17933,-0.0646329522,0.092253074,-1.54706335,-0.127827898,-0.381385595,-0.0404996164,0.914639235
24015331529430,17949,-0.0591540933,0.091253981,-1.55150151,-0.132004678,-0.368476182,-0.040395245,0.919330359
24015348356462,17966,-0.0534673706,0.0901389942,-1.55619454,-0.136248112,-0.355447769,-0.0404619277,0.923826933
24015364859483,17983,-0.0478888601,0.0890456289,-1.56102693,-0.140562326,-0.343064636,-0.0407266244,0.927841723
24015381601722,17999,-0.042751804,0.0879972577,-1.56557345,-0.144787222,-0.332016647,-0.0411185026,0.931187928
24015398213180,18015,-0.0376738384,0.0868255571,-1.57004154,-0.149041489,-0.321655929,-0.0415997915,0.934127212
24015414860212,18033,-0.032041423,0.0854652226,-1.57492256,-0.153569937,-0.311051875,-0.0421301313,0.936956882
24015431537087,18049,-0.0270608291,0.084198311,-1.57932794,-0.157329574,-0.302529424,-0.0426097102,0.939099431
24015448192607,18065,-0.0219633952,0.0829053968,-1.58388555,-0.160986751,-0.294741392,-0.0432134345,0.940926909
24015464889535,18082,-0.0166011006,0.0815253556,-1.58876348,-0.164729893,-0.287266374,-0.043976903,0.942554057
24015481571618,18099,-0.0115448236,0.0800743699,-1.59353757,-0.16825375,-0.280603617,-0.0448307134,0.943897486
24015498206253,18115,-0.00692567974,0.0786924586,-1.59797132,-0.171303928,-0.275252283,-0.0456208885,0.944886208
24015514922347,18131,-0.00231706351,0.0773479789,-1.60259473,-0.173903987,-0.271000504,-0.0464039631,0.945601881
24015531525472,18148,0.00258909911,0.0759857669,-1.60769033,-0.17629537,-0.267410934,-0.0472092927,0.946140945
24015548198910,18165,0.00747550279,0.0746669322,-1.61284089,-0.178421289,-0.264622122,-0.0480493754,0.946484208
24015564858701,18181,0.0120195523,0.0735095963,-1.61770213,-0.180330947,-0.262827754,-0.0489162542,0.946577787
24015581679222,18198,0.0167221911,0.0723727643,-1.62301779,-0.182258889,-0.261931241,-0.04983503,0.946409166
